,Lex Tb-PEX5-eGFP11_T222s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP11_T222s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH2_BIN1.0
15167,0.0,48,0.0,47,2.0,111
15168,1.0,55,0.0,58,0.0,76
15169,0.0,51,0.0,70,0.0,62
15170,1.0,79,0.0,64,0.0,44
15171,1.0,75,0.0,57,0.0,53
15172,0.0,43,0.0,39,1.0,30
15173,1.0,48,0.0,21,0.0,70
15174,2.0,57,0.0,19,0.0,28
15175,0.0,83,1.0,25,0.0,30
15176,1.0,58,2.0,52,0.0,38
15177,0.0,62,0.0,36,1.0,81
15178,0.0,58,1.0,38,2.0,46
15179,0.0,37,1.0,26,0.0,56
15180,0.0,49,0.0,33,0.0,85
15181,0.0,43,0.0,35,0.0,55
15182,0.0,54,0.0,51,0.0,61
15183,0.0,41,0.0,87,0.0,44
15184,0.0,51,0.0,104,0.0,44
15185,0.0,22,0.0,62,0.0,28
15186,0.0,71,0.0,98,0.0,18
15187,0.0,75,0.0,86,0.0,20
15188,1.0,121,0.0,77,0.0,39
15189,0.0,137,0.0,58,0.0,38
15190,0.0,84,0.0,46,0.0,60
15191,0.0,87,0.0,37,0.0,31
15192,0.0,42,0.0,77,0.0,34
15193,1.0,55,0.0,80,0.0,70
15194,0.0,90,0.0,51,0.0,22
15195,0.0,53,0.0,35,0.0,26
15196,0.0,32,0.0,64,0.0,24
15197,0.0,50,0.0,58,1.0,26
15198,0.0,45,0.0,80,0.0,61
15199,0.0,56,0.0,120,0.0,32
15200,0.0,45,0.0,76,0.0,57
15201,0.0,39,2.0,153,0.0,44
15202,0.0,59,0.0,84,0.0,30
15203,0.0,54,1.0,41,0.0,31
15204,0.0,29,3.0,29,0.0,71
15205,0.0,44,2.0,27,0.0,47
15206,0.0,47,2.0,17,0.0,56
15207,0.0,53,0.0,22,2.0,43
15208,0.0,66,0.0,31,1.0,39
15209,1.0,38,0.0,18,1.0,48
15210,2.0,47,0.0,26,0.0,28
15211,1.0,52,0.0,30,0.0,53
15212,0.0,33,0.0,32,0.0,43
15213,0.0,63,0.0,21,0.0,34
15214,0.0,25,0.0,29,0.0,34
15215,0.0,43,0.0,23,0.0,33
15216,0.0,20,0.0,34,1.0,38
15217,0.0,31,0.0,60,0.0,20
15218,1.0,34,0.0,38,0.0,39
15219,0.0,84,0.0,38,0.0,27
15220,0.0,95,0.0,70,0.0,28
15221,0.0,40,0.0,66,0.0,36
15222,0.0,22,0.0,36,0.0,44
15223,0.0,17,0.0,65,0.0,62
15224,0.0,33,0.0,59,0.0,60
15225,0.0,65,0.0,100,0.0,43
15226,0.0,51,1.0,53,0.0,54
15227,0.0,52,0.0,40,0.0,105
15228,0.0,44,0.0,52,1.0,61
15229,0.0,53,1.0,44,2.0,68
15230,0.0,29,0.0,71,1.0,93
15231,0.0,26,0.0,81,0.0,60
15232,0.0,55,0.0,88,0.0,67
15233,1.0,51,0.0,91,0.0,87
15234,1.0,49,0.0,85,1.0,34
15235,1.0,27,4.0,59,0.0,67
15236,1.0,35,0.0,47,0.0,79
15237,0.0,104,0.0,32,0.0,117
15238,0.0,74,1.0,43,0.0,45
15239,1.0,44,0.0,54,0.0,36
15240,0.0,58,1.0,42,0.0,64
15241,0.0,43,0.0,43,0.0,38
15242,0.0,31,0.0,54,0.0,58
15243,0.0,39,0.0,55,0.0,55
15244,0.0,23,0.0,30,0.0,46
15245,0.0,27,0.0,73,0.0,26
15246,0.0,53,0.0,24,0.0,43
15247,0.0,25,0.0,54,0.0,33
15248,2.0,34,0.0,46,0.0,39
15249,0.0,24,0.0,45,0.0,49
15250,0.0,12,0.0,55,0.0,41
15251,0.0,28,0.0,43,0.0,53
15252,0.0,25,0.0,34,1.0,52
15253,0.0,22,0.0,81,0.0,46
15254,2.0,52,0.0,29,2.0,39
15255,2.0,50,0.0,40,0.0,40
15256,0.0,74,0.0,33,0.0,47
15257,0.0,39,0.0,68,2.0,77
15258,0.0,34,0.0,57,1.0,42
15259,0.0,69,1.0,44,0.0,56
15260,0.0,113,3.0,47,1.0,33
15261,0.0,92,2.0,20,1.0,33
15262,0.0,99,3.0,24,2.0,25
15263,0.0,86,1.0,40,0.0,29
15264,0.0,60,1.0,64,0.0,31
15265,0.0,40,0.0,48,0.0,22
15266,0.0,83,0.0,35,2.0,21
15267,0.0,45,0.0,59,0.0,19
15268,0.0,39,0.0,45,0.0,24
15269,0.0,38,1.0,23,0.0,23
15270,0.0,38,0.0,39,0.0,19
15271,0.0,63,1.0,47,0.0,25
15272,0.0,35,1.0,35,0.0,26
15273,0.0,21,0.0,59,0.0,30
15274,0.0,35,0.0,53,0.0,42
15275,1.0,49,0.0,34,2.0,47
15276,3.0,36,0.0,38,1.0,64
15277,0.0,40,0.0,74,2.0,46
15278,0.0,40,0.0,59,0.0,60
15279,0.0,40,0.0,53,0.0,58
15280,0.0,31,3.0,79,0.0,59
15281,0.0,43,2.0,57,0.0,43
15282,0.0,37,0.0,56,0.0,32
15283,0.0,39,0.0,64,0.0,64
15284,0.0,15,0.0,48,0.0,34
15285,0.0,27,0.0,83,4.0,16
15286,0.0,23,0.0,39,1.0,32
15287,0.0,26,0.0,28,0.0,39
15288,0.0,38,0.0,43,1.0,56
15289,0.0,39,0.0,30,0.0,44
15290,0.0,36,0.0,36,0.0,53
15291,0.0,24,0.0,64,0.0,65
15292,1.0,19,0.0,72,0.0,40
15293,0.0,32,0.0,74,0.0,65
15294,2.0,43,1.0,35,0.0,84
15295,3.0,37,0.0,28,0.0,65
15296,0.0,22,0.0,37,0.0,53
15297,2.0,20,0.0,72,0.0,73
15298,0.0,26,0.0,40,2.0,41
15299,0.0,15,0.0,103,1.0,42
15300,0.0,49,0.0,66,1.0,35
15301,0.0,38,0.0,49,0.0,41
15302,0.0,64,0.0,38,0.0,37
15303,0.0,91,0.0,41,1.0,29
15304,0.0,50,1.0,46,0.0,49
15305,0.0,37,0.0,33,1.0,28
15306,0.0,51,3.0,81,0.0,49
15307,0.0,70,0.0,51,0.0,26
15308,0.0,38,1.0,21,2.0,26
15309,0.0,32,0.0,53,0.0,32
15310,0.0,25,0.0,62,0.0,39
15311,0.0,58,0.0,69,0.0,28
15312,0.0,53,0.0,53,1.0,27
15313,0.0,33,0.0,46,1.0,54
15314,0.0,42,0.0,41,1.0,47
15315,2.0,28,0.0,51,3.0,32
15316,3.0,35,0.0,75,0.0,26
15317,1.0,29,0.0,57,0.0,24
15318,1.0,25,0.0,37,0.0,38
15319,2.0,43,0.0,39,0.0,42
15320,2.0,29,0.0,66,0.0,24
15321,0.0,33,0.0,38,1.0,43
15322,0.0,25,0.0,22,2.0,75
15323,2.0,38,1.0,88,0.0,49
15324,1.0,26,2.0,38,2.0,43
15325,3.0,31,0.0,30,0.0,22
15326,0.0,31,0.0,28,5.0,28
15327,0.0,32,0.0,28,0.0,21
15328,0.0,50,0.0,45,0.0,29
15329,0.0,72,0.0,21,0.0,21
15330,0.0,73,0.0,25,0.0,52
15331,0.0,118,0.0,23,0.0,52
15332,1.0,79,0.0,27,0.0,32
15333,0.0,71,0.0,54,0.0,52
15334,0.0,145,0.0,42,0.0,33
15335,0.0,75,0.0,33,1.0,41
15336,0.0,74,0.0,51,0.0,41
15337,0.0,55,0.0,87,0.0,46
15338,0.0,33,0.0,29,2.0,29
15339,0.0,51,7.0,57,1.0,29
15340,0.0,35,0.0,42,1.0,19
15341,0.0,38,0.0,45,0.0,23
15342,0.0,71,0.0,65,0.0,31
15343,0.0,45,4.0,26,0.0,60
15344,0.0,38,2.0,44,0.0,69
15345,0.0,44,0.0,33,0.0,46
15346,0.0,46,1.0,35,0.0,40
15347,0.0,27,1.0,30,0.0,43
15348,0.0,34,0.0,20,1.0,44
15349,0.0,57,2.0,42,0.0,36
15350,0.0,73,2.0,33,0.0,41
15351,0.0,40,0.0,25,0.0,46
15352,0.0,37,0.0,41,0.0,22
15353,0.0,46,0.0,50,0.0,33
15354,0.0,32,0.0,28,0.0,27
15355,0.0,87,0.0,32,0.0,31
15356,0.0,61,0.0,39,0.0,37
15357,0.0,43,0.0,28,0.0,37
15358,0.0,48,0.0,30,0.0,23
15359,0.0,63,0.0,47,0.0,35
15360,0.0,38,0.0,57,0.0,36
15361,0.0,47,4.0,31,0.0,33
15362,0.0,34,0.0,35,0.0,27
15363,0.0,78,0.0,59,0.0,28
15364,0.0,38,0.0,55,0.0,27
15365,0.0,58,1.0,58,0.0,29
15366,0.0,46,1.0,42,0.0,34
15367,0.0,33,0.0,59,0.0,25
15368,0.0,52,1.0,35,0.0,28
15369,0.0,47,3.0,45,0.0,28
15370,0.0,42,2.0,49,0.0,53
15371,0.0,43,0.0,50,0.0,52
15372,3.0,82,2.0,96,0.0,52
15373,1.0,56,0.0,64,0.0,40
15374,0.0,36,0.0,47,0.0,33
15375,0.0,52,0.0,31,0.0,30
15376,2.0,105,0.0,44,0.0,40
15377,0.0,85,0.0,61,0.0,31
15378,0.0,49,0.0,60,0.0,32
15379,0.0,75,0.0,63,0.0,44
15380,0.0,49,0.0,38,0.0,38
15381,0.0,47,1.0,29,0.0,32
15382,2.0,42,0.0,59,0.0,31
15383,0.0,61,0.0,50,0.0,23
15384,0.0,53,0.0,57,0.0,33
15385,0.0,75,0.0,57,0.0,22
15386,0.0,73,0.0,33,0.0,23
15387,1.0,64,0.0,67,0.0,12
15388,0.0,51,1.0,30,4.0,29
15389,0.0,41,1.0,37,1.0,53
15390,0.0,47,1.0,51,0.0,59
15391,1.0,31,1.0,44,0.0,56
15392,0.0,47,0.0,85,0.0,51
15393,3.0,37,1.0,42,0.0,13
15394,2.0,52,0.0,41,0.0,51
15395,0.0,75,0.0,46,1.0,57
15396,0.0,70,0.0,80,0.0,19
15397,1.0,39,0.0,86,0.0,33
15398,0.0,44,0.0,52,0.0,43
15399,0.0,67,0.0,30,0.0,34
15400,0.0,61,3.0,36,0.0,39
15401,0.0,58,2.0,42,0.0,50
15402,0.0,20,3.0,41,0.0,28
15403,0.0,44,2.0,74,0.0,28
15404,0.0,42,0.0,52,2.0,33
15405,0.0,31,0.0,56,0.0,27
15406,0.0,115,3.0,69,0.0,35
15407,0.0,71,0.0,69,2.0,37
15408,0.0,33,0.0,38,1.0,18
15409,0.0,58,0.0,56,0.0,26
15410,0.0,55,0.0,38,0.0,44
15411,0.0,46,0.0,37,0.0,31
15412,0.0,24,1.0,51,0.0,42
15413,0.0,29,0.0,53,1.0,37
15414,0.0,36,0.0,61,0.0,53
15415,0.0,25,0.0,57,0.0,43
15416,0.0,30,0.0,41,0.0,45
15417,3.0,32,0.0,92,0.0,26
15418,2.0,34,0.0,115,2.0,26
15419,2.0,43,0.0,108,0.0,20
15420,0.0,39,0.0,108,1.0,31
15421,0.0,59,0.0,44,0.0,42
15422,0.0,54,0.0,34,0.0,54
15423,0.0,43,0.0,64,1.0,40
15424,0.0,51,0.0,60,2.0,31
15425,0.0,51,0.0,55,0.0,28
15426,0.0,64,0.0,30,1.0,24
15427,0.0,53,0.0,37,4.0,21
15428,0.0,84,0.0,64,1.0,52
15429,0.0,36,0.0,35,3.0,39
15430,0.0,58,0.0,81,1.0,39
15431,0.0,40,0.0,24,0.0,53
15432,2.0,33,0.0,60,2.0,42
15433,1.0,39,0.0,57,2.0,17
15434,0.0,75,0.0,45,1.0,60
15435,0.0,72,0.0,74,1.0,43
15436,0.0,32,0.0,24,1.0,29
15437,0.0,40,0.0,53,0.0,29
15438,0.0,18,0.0,56,2.0,35
15439,0.0,43,0.0,39,1.0,37
15440,0.0,51,0.0,58,1.0,89
15441,0.0,47,0.0,37,0.0,65
15442,0.0,51,0.0,55,0.0,69
15443,0.0,37,0.0,48,0.0,25
15444,0.0,29,0.0,76,0.0,16
15445,0.0,43,0.0,76,0.0,17
15446,0.0,31,0.0,110,0.0,23
15447,0.0,61,0.0,43,0.0,23
15448,0.0,28,0.0,41,0.0,32
15449,3.0,45,0.0,89,0.0,27
15450,1.0,38,0.0,51,2.0,36
15451,0.0,78,0.0,69,0.0,28
15452,0.0,61,0.0,63,0.0,48
15453,0.0,68,0.0,37,0.0,84
15454,1.0,35,0.0,64,0.0,47
15455,0.0,33,0.0,30,1.0,15
15456,0.0,38,0.0,58,0.0,28
15457,0.0,32,0.0,45,0.0,26
15458,0.0,30,0.0,39,0.0,40
15459,0.0,26,0.0,44,0.0,31
15460,0.0,24,0.0,47,0.0,65
15461,0.0,18,0.0,42,0.0,48
15462,0.0,29,0.0,27,0.0,44
15463,0.0,27,0.0,42,0.0,40
15464,0.0,22,0.0,39,0.0,45
15465,0.0,36,0.0,46,0.0,55
15466,0.0,49,0.0,51,0.0,35
15467,0.0,57,0.0,53,0.0,33
15468,0.0,35,0.0,61,0.0,32
15469,0.0,46,0.0,28,0.0,28
15470,0.0,25,0.0,80,0.0,46
15471,0.0,19,4.0,65,0.0,46
15472,0.0,57,0.0,15,0.0,37
15473,0.0,67,3.0,19,0.0,44
15474,3.0,40,1.0,29,0.0,28
15475,0.0,59,3.0,30,2.0,24
15476,2.0,62,2.0,27,3.0,23
15477,3.0,31,0.0,40,0.0,19
15478,1.0,28,0.0,35,0.0,31
15479,1.0,37,0.0,58,2.0,29
15480,1.0,40,0.0,57,0.0,55
15481,0.0,29,1.0,46,0.0,28
15482,0.0,53,0.0,52,1.0,43
15483,0.0,45,0.0,26,0.0,42
15484,0.0,38,0.0,56,2.0,82
15485,0.0,46,2.0,25,2.0,68
15486,0.0,47,0.0,30,0.0,46
15487,0.0,24,2.0,21,0.0,77
15488,0.0,27,0.0,25,0.0,38
15489,0.0,20,0.0,50,0.0,22
15490,0.0,41,0.0,39,0.0,39
15491,0.0,47,0.0,28,0.0,59
15492,0.0,52,0.0,73,0.0,85
15493,0.0,39,0.0,88,0.0,40
15494,0.0,46,0.0,85,0.0,40
15495,0.0,59,0.0,73,0.0,37
15496,0.0,36,0.0,66,1.0,47
15497,0.0,42,1.0,78,0.0,46
15498,0.0,37,1.0,100,1.0,27
15499,2.0,74,0.0,80,1.0,24
15500,1.0,43,0.0,54,0.0,30
15501,4.0,57,1.0,39,0.0,49
15502,3.0,30,1.0,34,0.0,31
15503,0.0,49,0.0,20,0.0,43
15504,0.0,45,0.0,47,0.0,98
15505,0.0,54,0.0,52,2.0,46
15506,1.0,106,0.0,35,0.0,28
15507,3.0,42,0.0,41,0.0,24
15508,0.0,39,0.0,51,1.0,28
15509,0.0,35,0.0,55,0.0,38
15510,0.0,32,0.0,60,0.0,73
15511,0.0,33,0.0,33,1.0,34
15512,0.0,28,0.0,96,1.0,21
15513,0.0,43,0.0,44,0.0,35
15514,0.0,37,0.0,54,0.0,45
15515,0.0,60,1.0,54,1.0,63
15516,0.0,30,0.0,37,0.0,52
15517,0.0,48,2.0,25,0.0,29
15518,0.0,33,1.0,50,0.0,37
15519,0.0,34,2.0,70,0.0,35
15520,3.0,40,2.0,51,0.0,77
15521,3.0,44,1.0,42,0.0,51
15522,1.0,43,0.0,68,0.0,48
15523,2.0,37,0.0,21,0.0,29
15524,1.0,82,0.0,44,1.0,70
15525,0.0,123,0.0,40,4.0,66
15526,0.0,93,0.0,29,0.0,48
15527,0.0,50,0.0,29,1.0,38
15528,0.0,48,0.0,31,0.0,43
15529,0.0,54,0.0,36,0.0,24
15530,0.0,45,0.0,25,0.0,21
15531,5.0,67,0.0,39,0.0,17
15532,0.0,60,0.0,50,0.0,47
15533,0.0,14,0.0,31,0.0,45
15534,1.0,27,0.0,25,0.0,39
15535,2.0,33,0.0,25,0.0,61
15536,0.0,62,0.0,27,0.0,24
15537,0.0,27,0.0,22,0.0,14
15538,0.0,38,0.0,23,0.0,30
15539,0.0,51,0.0,40,1.0,26
15540,0.0,37,0.0,35,0.0,33
15541,1.0,37,0.0,48,3.0,39
15542,0.0,79,0.0,30,1.0,34
15543,0.0,40,0.0,20,0.0,41
15544,0.0,50,0.0,25,0.0,46
15545,0.0,38,1.0,37,1.0,34
15546,0.0,52,0.0,31,0.0,32
15547,1.0,63,0.0,44,0.0,32
15548,0.0,62,0.0,37,1.0,30
15549,0.0,35,1.0,42,0.0,54
15550,0.0,30,9.0,37,2.0,55
15551,0.0,16,0.0,37,0.0,54
15552,0.0,37,0.0,31,0.0,21
15553,0.0,38,0.0,46,2.0,32
15554,0.0,37,0.0,39,0.0,47
15555,0.0,33,0.0,42,0.0,45
15556,0.0,62,0.0,33,0.0,39
15557,0.0,38,0.0,53,0.0,43
15558,0.0,43,0.0,32,0.0,50
15559,0.0,44,0.0,37,0.0,52
15560,0.0,62,0.0,42,0.0,61
15561,0.0,45,3.0,43,0.0,39
15562,0.0,66,1.0,34,1.0,23
15563,0.0,53,2.0,60,0.0,32
15564,0.0,39,1.0,61,1.0,57
15565,0.0,75,0.0,47,2.0,64
15566,0.0,110,0.0,49,2.0,53
15567,0.0,69,1.0,48,3.0,47
15568,0.0,64,0.0,52,1.0,45
15569,0.0,133,0.0,26,0.0,67
15570,0.0,55,0.0,38,0.0,36
15571,0.0,80,0.0,85,0.0,23
15572,1.0,52,0.0,27,0.0,51
15573,0.0,58,0.0,58,0.0,55
15574,0.0,50,0.0,37,1.0,66
15575,0.0,46,0.0,80,1.0,29
15576,0.0,54,0.0,66,0.0,31
15577,0.0,51,0.0,50,2.0,30
15578,0.0,37,0.0,43,1.0,31
15579,0.0,52,0.0,49,0.0,45
15580,0.0,60,2.0,72,0.0,77
15581,0.0,60,2.0,100,0.0,45
15582,0.0,98,1.0,47,0.0,38
15583,0.0,84,0.0,41,0.0,63
15584,0.0,35,0.0,36,0.0,84
15585,0.0,17,0.0,38,0.0,100
15586,0.0,37,0.0,32,0.0,37
15587,0.0,46,0.0,53,0.0,36
15588,0.0,33,0.0,53,0.0,49
15589,0.0,29,0.0,48,0.0,43
15590,0.0,21,0.0,40,0.0,23
15591,4.0,23,0.0,53,0.0,35
15592,0.0,41,0.0,46,0.0,49
15593,1.0,33,0.0,41,3.0,45
15594,0.0,20,0.0,59,0.0,45
15595,0.0,20,0.0,31,0.0,52
15596,0.0,27,0.0,44,0.0,60
15597,0.0,37,0.0,49,0.0,31
15598,0.0,34,0.0,37,0.0,40
15599,0.0,27,0.0,24,3.0,50
15600,0.0,48,0.0,35,0.0,45
15601,0.0,40,0.0,41,2.0,60
15602,0.0,39,0.0,56,1.0,41
15603,1.0,39,1.0,46,0.0,92
15604,2.0,50,0.0,52,0.0,73
15605,2.0,38,0.0,37,1.0,69
15606,0.0,51,0.0,56,0.0,98
15607,1.0,122,0.0,37,6.0,78
15608,2.0,101,0.0,45,0.0,57
15609,2.0,25,0.0,89,0.0,28
15610,1.0,35,0.0,101,0.0,32
15611,1.0,54,0.0,86,0.0,41
15612,0.0,54,0.0,51,0.0,57
15613,0.0,75,0.0,71,0.0,44
15614,3.0,23,0.0,75,0.0,28
15615,0.0,25,0.0,52,0.0,38
15616,0.0,55,0.0,35,0.0,61
15617,0.0,73,0.0,43,0.0,32
15618,0.0,52,0.0,75,0.0,33
15619,0.0,28,1.0,47,0.0,55
15620,0.0,40,1.0,52,0.0,30
15621,0.0,53,2.0,56,0.0,57
15622,0.0,38,1.0,51,0.0,44
15623,0.0,32,0.0,114,0.0,31
15624,0.0,26,0.0,63,0.0,38
15625,0.0,37,0.0,65,0.0,55
15626,0.0,42,0.0,81,0.0,26
15627,0.0,26,1.0,56,0.0,93
15628,0.0,26,2.0,35,0.0,74
15629,0.0,40,0.0,42,0.0,41
15630,0.0,42,0.0,24,0.0,81
15631,0.0,66,0.0,34,0.0,39
15632,0.0,57,0.0,31,0.0,97
15633,2.0,35,1.0,24,0.0,58
15634,1.0,27,0.0,33,0.0,51
15635,3.0,22,0.0,25,0.0,69
15636,1.0,9,2.0,25,1.0,42
15637,0.0,16,0.0,58,0.0,67
15638,1.0,30,1.0,48,0.0,58
15639,0.0,38,0.0,114,0.0,47
15640,0.0,36,0.0,55,0.0,51
15641,0.0,27,0.0,50,0.0,49
15642,0.0,13,0.0,69,0.0,47
15643,0.0,24,0.0,60,0.0,58
15644,0.0,15,0.0,25,0.0,33
15645,1.0,20,0.0,62,0.0,33
15646,0.0,38,0.0,46,0.0,48
15647,0.0,31,0.0,27,0.0,76
15648,0.0,45,0.0,19,0.0,105
15649,0.0,30,0.0,26,0.0,45
15650,0.0,27,0.0,24,0.0,61
15651,0.0,29,0.0,39,0.0,41
15652,1.0,21,0.0,33,0.0,38
15653,0.0,70,0.0,25,0.0,38
15654,1.0,60,0.0,25,0.0,38
15655,0.0,61,0.0,19,0.0,27
15656,0.0,29,0.0,39,0.0,49
15657,0.0,37,0.0,58,0.0,38
15658,0.0,21,1.0,63,0.0,35
15659,0.0,32,4.0,43,0.0,34
15660,0.0,27,1.0,35,0.0,61
15661,0.0,33,2.0,62,0.0,82
15662,0.0,35,0.0,25,0.0,66
15663,0.0,27,1.0,39,0.0,74
15664,0.0,42,0.0,62,0.0,49
15665,0.0,29,0.0,47,0.0,41
15666,0.0,26,0.0,67,0.0,37
15667,0.0,29,0.0,148,0.0,53
15668,0.0,28,0.0,57,0.0,34
15669,0.0,27,0.0,76,0.0,53
15670,0.0,19,0.0,70,0.0,29
15671,0.0,21,0.0,74,0.0,52
15672,0.0,30,0.0,58,0.0,49
15673,0.0,27,1.0,146,0.0,57
15674,0.0,38,0.0,71,0.0,45
15675,0.0,43,0.0,65,0.0,59
15676,0.0,36,0.0,61,1.0,55
15677,0.0,25,0.0,31,0.0,55
15678,0.0,26,0.0,32,1.0,29
15679,2.0,13,0.0,70,1.0,57
15680,2.0,29,0.0,36,2.0,74
15681,0.0,26,0.0,44,3.0,34
15682,0.0,22,0.0,21,1.0,64
15683,0.0,49,0.0,61,0.0,32
15684,0.0,27,0.0,59,1.0,42
15685,0.0,53,0.0,32,3.0,25
15686,0.0,29,0.0,34,0.0,41
15687,0.0,23,1.0,72,0.0,31
15688,0.0,35,4.0,42,4.0,41
15689,0.0,32,0.0,22,2.0,41
15690,0.0,23,0.0,37,0.0,88
15691,0.0,16,0.0,37,0.0,37
15692,0.0,24,0.0,53,2.0,47
15693,0.0,23,0.0,72,0.0,52
15694,0.0,33,0.0,74,2.0,25
15695,0.0,32,0.0,51,0.0,39
15696,0.0,50,0.0,93,0.0,54
15697,0.0,12,0.0,81,1.0,40
15698,0.0,28,0.0,41,0.0,33
15699,0.0,56,0.0,27,0.0,37
15700,2.0,32,0.0,36,0.0,62
15701,3.0,43,0.0,31,0.0,44
15702,3.0,63,0.0,29,0.0,29
15703,0.0,102,2.0,38,0.0,43
15704,2.0,55,0.0,41,0.0,72
15705,0.0,51,2.0,74,0.0,36
15706,1.0,22,0.0,30,0.0,43
15707,0.0,12,0.0,56,0.0,33
15708,2.0,21,0.0,79,0.0,35
15709,3.0,26,0.0,44,0.0,30
15710,0.0,22,0.0,81,0.0,28
15711,1.0,23,0.0,65,0.0,28
15712,0.0,43,0.0,35,0.0,37
15713,0.0,51,0.0,42,0.0,40
15714,0.0,36,0.0,79,0.0,40
15715,0.0,19,0.0,43,0.0,41
15716,0.0,40,0.0,34,0.0,38
15717,0.0,20,0.0,46,0.0,91
15718,0.0,22,0.0,32,0.0,39
15719,0.0,28,0.0,60,0.0,31
15720,0.0,37,0.0,34,0.0,32
15721,0.0,73,0.0,32,1.0,32
15722,0.0,50,0.0,39,3.0,21
15723,0.0,46,1.0,45,0.0,35
15724,1.0,28,0.0,52,0.0,37
15725,0.0,26,0.0,26,1.0,39
15726,0.0,57,0.0,124,0.0,29
15727,1.0,52,0.0,56,0.0,29
15728,0.0,70,0.0,29,0.0,17
15729,3.0,50,0.0,61,0.0,24
15730,0.0,26,0.0,63,0.0,29
15731,0.0,44,0.0,32,0.0,45
15732,0.0,62,0.0,35,0.0,39
15733,0.0,49,0.0,37,0.0,58
15734,0.0,47,1.0,31,0.0,50
15735,0.0,35,3.0,21,0.0,56
15736,0.0,65,1.0,49,0.0,53
15737,0.0,53,0.0,49,0.0,40
15738,0.0,30,0.0,43,0.0,35
15739,1.0,50,0.0,40,0.0,38
15740,1.0,52,1.0,23,0.0,60
15741,2.0,43,1.0,89,0.0,40
15742,0.0,38,0.0,52,0.0,32
15743,0.0,36,0.0,50,0.0,36
15744,0.0,48,0.0,24,0.0,33
15745,1.0,27,0.0,36,1.0,27
15746,0.0,63,0.0,44,1.0,28
15747,0.0,47,0.0,42,2.0,41
15748,0.0,39,0.0,55,3.0,47
15749,0.0,53,0.0,45,2.0,27
15750,0.0,32,0.0,57,0.0,45
15751,0.0,51,0.0,26,0.0,41
15752,0.0,45,0.0,59,0.0,33
15753,0.0,55,0.0,24,0.0,60
15754,0.0,89,0.0,21,0.0,76
15755,0.0,31,0.0,21,0.0,50
15756,0.0,24,0.0,12,0.0,33
15757,0.0,27,0.0,33,0.0,26
15758,0.0,64,0.0,49,0.0,37
15759,0.0,31,0.0,51,0.0,19
15760,0.0,23,0.0,61,0.0,38
15761,0.0,53,0.0,60,1.0,20
15762,0.0,58,1.0,36,0.0,21
15763,0.0,39,1.0,31,0.0,14
15764,0.0,32,0.0,44,0.0,19
15765,2.0,40,0.0,41,0.0,21
15766,1.0,32,1.0,34,0.0,17
15767,1.0,42,0.0,47,0.0,21
15768,0.0,47,0.0,54,0.0,19
15769,0.0,60,1.0,52,0.0,27
15770,0.0,44,1.0,66,0.0,24
15771,0.0,41,1.0,40,0.0,22
15772,0.0,40,1.0,38,0.0,20
15773,0.0,97,0.0,37,0.0,23
15774,0.0,63,0.0,37,0.0,47
15775,0.0,67,0.0,35,0.0,41
15776,0.0,51,0.0,34,0.0,37
15777,0.0,134,0.0,46,0.0,46
15778,5.0,94,0.0,50,0.0,36
15779,1.0,39,0.0,89,0.0,36
15780,1.0,32,0.0,73,0.0,27
15781,4.0,54,0.0,39,0.0,19
15782,0.0,52,0.0,61,0.0,22
15783,0.0,50,0.0,43,0.0,33
15784,0.0,25,0.0,100,0.0,35
15785,0.0,43,0.0,55,0.0,28
15786,0.0,35,1.0,53,0.0,35
15787,0.0,41,1.0,28,0.0,44
15788,0.0,44,0.0,37,0.0,56
15789,0.0,37,0.0,75,0.0,62
15790,0.0,68,1.0,24,1.0,57
15791,0.0,67,0.0,30,0.0,32
15792,0.0,86,1.0,31,3.0,33
15793,0.0,33,0.0,50,0.0,39
15794,0.0,30,0.0,58,1.0,86
15795,0.0,41,1.0,42,1.0,56
15796,0.0,59,0.0,66,0.0,61
15797,0.0,59,2.0,72,0.0,47
15798,0.0,49,1.0,32,0.0,38
15799,0.0,74,2.0,35,0.0,40
15800,0.0,76,1.0,42,0.0,30
15801,1.0,60,1.0,48,2.0,47
15802,1.0,23,3.0,39,0.0,69
15803,1.0,28,0.0,41,0.0,84
15804,0.0,65,0.0,65,3.0,55
15805,1.0,69,0.0,72,1.0,70
15806,0.0,34,0.0,69,0.0,55
15807,0.0,25,2.0,67,0.0,47
15808,0.0,28,0.0,135,0.0,47
15809,0.0,49,3.0,76,0.0,40
15810,0.0,38,3.0,55,0.0,47
15811,0.0,40,1.0,76,1.0,37
15812,0.0,39,1.0,72,7.0,68
15813,0.0,68,0.0,69,0.0,46
15814,0.0,34,0.0,67,0.0,48
15815,0.0,47,2.0,92,0.0,40
15816,0.0,43,0.0,74,1.0,34
15817,0.0,31,0.0,68,0.0,27
15818,0.0,35,0.0,60,0.0,47
15819,0.0,40,0.0,57,0.0,57
15820,0.0,25,0.0,60,3.0,85
15821,0.0,32,0.0,42,0.0,45
15822,0.0,39,0.0,40,1.0,42
