2e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
4e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
6e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
8e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.4e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.6e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2.6e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3.4e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
4.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
33.554426,0.013103802382991287,0.011679370972657564,0.04309998575659625,0.029512483284886322,0.011863231129909097,0.01254601427914457,0.016184168766818628,0.015617095795300965,0.012532172643353481,0.015236068929636458,0.018968119237325644,0.01921978908242332,0.026528446318839584,0.022078585514595864,0.017883823492048135,0.017671223027784615,0.016024965070143848,0.0158693385264845,0.015789411154507747,0.01522118818902006,
37.74873,0.010272085644652816,0.01062761212532703,0.03048972617975061,0.02776300024689256,0.011494041681233767,0.011603290895619126,0.01263631795674967,0.014263147258547765,0.012273072097480386,0.01401892160256014,0.015424496243818609,0.01793725123203125,0.021514640440579783,0.02068605895937877,0.014022755797153744,0.016430648895247132,0.012584047540206233,0.014618784574698033,0.016620600424554793,0.0142479369343649,
41.943034,0.010266306245176705,0.00980777849904736,0.029199211728366675,0.026390037333413947,0.011089786747029056,0.01086959699922568,0.0137773335466752,0.013206637884340932,0.010727316106348916,0.013070641995392538,0.012327014126485186,0.016937080177449722,0.028942384681526826,0.01959883639500341,0.011610301930751908,0.015462939330961219,0.012004587984007614,0.0136426721207055,0.015590428452591652,0.013490855399708209,
46.137338,0.00833456072672603,0.009153655734708405,0.0243927154610472,0.02528805961550009,0.009982156726857615,0.0102849978889648,0.01198603886827661,0.012362896160080936,0.008791362554091181,0.01231436367386926,0.008609642934374712,0.01613875952339333,0.024620989626087064,0.018730140742001893,0.010822435480976545,0.014690345493251197,0.013288095749289384,0.012862938447931004,0.013357251008580042,0.012887877753888262,
50.331642,0.007585361317147607,0.00862161302615107,0.020786936325016242,0.02438701787620104,0.010542735059469255,0.009810070448157062,0.009407132867813113,0.011676063153353993,0.00680855787769397,0.011699465190291473,0.010380347409933982,0.015489207805322645,0.03047113246054692,0.018022688540665924,0.008196771114414178,0.014061594927385561,0.01060913971963259,0.012228067995418304,0.013014122820645046,0.012398202024923076,
58.72025,0.006984534715838668,0.007813235585056044,0.025072144881892383,0.023008901441815277,0.008863274107278914,0.009089543617520332,0.007685699659594678,0.010631435904106843,0.004476688979163304,0.010765641429386085,0.007709077329490843,0.014501866068992397,0.022979162969933874,0.016946118505761366,0.008972076016875299,0.01310562218402207,0.00784666618426726,0.011262202014436158,0.010859319975059867,0.011655643481340667,
67.108858,0.005838642909781258,0.00723277055451369,0.02446861366687731,0.022011691183964358,0.007520202832317477,0.008573043394308442,0.005896464115122702,0.009880446572666282,0.006057686912535014,0.010095464671572376,0.007643658003582781,0.013792543322394523,0.019435390929778355,0.016171681000791634,0.008595414002064889,0.012418628555236172,0.006838537664434679,0.010567610015250733,0.007868970989137445,0.011123632311174044,
75.497466,0.0031907072293989058,0.006799164479527478,0.020074485563413704,0.02126203433171375,0.007248180484756443,0.008187756059958461,0.008489922053790924,0.009318918897953984,0.00793584752367015,0.00959506774606255,0.010447868448144396,0.013262466628959831,0.017999975354430545,0.015592323337366687,0.007190355198070644,0.0119051117385321,0.004131995764742716,0.010048113736784048,0.008390420173536332,0.010726945677208697,
83.886074,0.0029332050140205234,0.006465074627747114,0.0188831793845005,0.020681342671230292,0.0048026298543451815,0.007891239198932767,0.004860738180224402,0.008885918916147423,0.004305427835265925,0.009209659514273796,0.005518755768626651,0.012853909344508316,0.017208888677932528,0.015145382713426612,0.007037301314882116,0.011509236528570678,0.005431121151337188,0.009647435770847654,0.0069793056545535935,0.010421765219555313,
92.274682,0.0025162335647891964,0.006201157537434712,0.014494971740714742,0.02022053232122281,0.004302492010265868,0.007657232439948748,0.0025121627308838245,0.008543634166644361,0.0017817899930442317,0.00890529882243039,0.00628355008966909,0.012531074013059584,0.010628958902986128,0.014791949296541804,0.006755547980175942,0.011196367819691884,0.002541329722495913,0.009330641867184136,0.006330632417843271,0.010180993991311315,
100.66329,0.0031206704233046967,0.005988345717155945,0.010273193885838649,0.01984749591442434,0.0037535879843039275,0.007468697186448058,0.0016720011285535775,0.008267468763430718,0.00210598442615511,0.0086599411208343,0.008278057809165436,0.012270689280125254,0.003144774669525341,0.014506699613905973,0.006254925126230168,0.010943983967581953,0.0026172058229101845,0.00907500193104216,0.004780868573119861,0.009987058782118745,
117.440506,0.003775864234468211,0.005668424532156489,0.0073358961915095874,0.019284023780363698,0.003452670478570412,0.0071855583806791495,0.003021331225356745,0.007852013835884755,0.0013283885192437329,0.00829121394110077,0.004610606071098449,0.011879135419238882,0.004452047733322253,0.014077415533311747,0.00461842470144167,0.010564392573167353,0.0022963399534587127,0.008690349455106548,0.004919208456838429,0.00969590117999635,
134.217722,0.004826997463362672,0.005441461727876322,0.005397976906306918,0.018882119531937983,0.003742731336776206,0.006984918036067651,0.0034120090343411082,0.007557042143448663,0.00018749517587326014,0.008029722166283617,0.004118452286646734,0.011601261681018675,0.005894211083149217,0.013772495128216653,0.004380803112417557,0.010294953402975681,0.0028377708593672014,0.008417187249661146,0.004939473634186853,0.009489650300551043,
150.994938,0.01418694474078555,0.005273563880485817,0.00438789767576377,0.01858352576020382,0.0029733686835556883,0.006836625837878971,0.0019365691149387221,0.007338696499106949,0.0015886619585171546,0.007836337272346882,0.0028703264204877634,0.011395647782454783,0.004320731387543138,0.013546708595122088,0.002450931995462393,0.010095548475537296,0.0042962493741662035,0.008214950136618462,0.0021870126888622688,0.009337253343202033,
167.772154,0.0016848220193547636,0.005145232546596183,0.004648591460891494,0.01835449445256726,0.0022508635296827296,0.006723362621338517,0.0005389710309991314,0.007171720203844157,0.001362510229510945,0.007688559947224315,0.0028298256657954468,0.011238454792551174,-0.00036263321779935967,0.013373994274724469,0.00231210818900911,0.00994308223259649,0.004886028262570358,0.008060270522265767,0.00236250016493051,0.009220880952325178,
184.54937,0.00181518589471223,0.005044534301867187,0.003694681193610876,0.018174252752573936,0.002128103985757934,0.0066345416479902455,0.0012632584424767624,0.007040642517629603,-0.00030797157484089953,0.007572625582408492,0.0023439040668736945,0.011115087625166952,-0.0002105417436760204,0.01323838107487297,0.003110515510167766,0.00982341162565468,0.000769318228072664,0.00793883144763559,0.004012199247412962,0.009129638613416709,
201.326586,0.0027537435564759074,0.004963797292041732,0.0035729716082822226,0.018029381841047767,-8.091188120534554e-05,0.006563363738018392,0.0011708330990858285,0.006935510430992816,-0.0009955170263740553,0.007479687970744532,0.0014433734905649187,0.011016160488522995,-0.001016270874233114,0.013129590172617696,0.0037484607690280126,0.009727439904690972,0.0022958409405342685,0.00784142036964281,0.001539333521084476,0.009056531662757675,
234.881018,0.000756614863848104,0.004843252911821878,0.0030845194221122306,0.017812442282414655,0.0005776030415464816,0.006457155795427568,0.0009908810996198537,0.0067784760145513335,0.0017667159665363031,0.007340954605775839,0.0021635329624959086,0.010868431021604319,-0.0017823197641904276,0.012967053167362148,0.002724167753927329,0.009584108128090307,0.0005992640228589119,0.007695901421381585,0.001661164357106788,0.008947465402694407,
268.43545,0.0019059777901990049,0.0047583823090729714,0.0019434144824599685,0.017659204149854113,0.0009736880484894295,0.0063824286170564215,-0.0001965218049065287,0.006667862251775585,0.0009120290184451685,0.007243298854327215,0.0025265820511317337,0.010764400054037466,-0.00220444498235945,0.012852534333854975,0.0015106799341824218,0.009483161849791462,0.0007751050464852894,0.007593385629253402,0.002265974610578878,0.008870742662552148,
301.989882,0.0017028725802048727,0.004695972417862582,0.0015350843973485206,0.017546232075532832,0.0008472144094941126,0.006327506135387727,0.0011624862539711112,0.006586492273787586,0.0012188543706482102,0.007171499379087855,0.002926695359605529,0.010687888837716649,-0.0006675193145743341,0.012768275010503195,0.0013770810831823653,0.009408912349689928,0.0011322742028436617,0.0075179649988649025,0.0024802041586132395,0.008814362363338562,
335.544314,0.0015417578250951892,0.004648499283862056,0.00032249921742787623,0.017460121641742085,-9.648744326387515e-05,0.006285745710075884,0.0023423675781556953,0.006524578685642911,0.0003798813168604687,0.007116891218675635,0.002033178983999777,0.010629682173685982,-0.0007456764818493556,0.01270415276753084,0.0010974577742546953,0.009352422061713977,0.0004853451550820731,0.007460573510418312,0.00348764760355861,0.008771498873591356,
369.098746,0.0018037106325356866,0.004611395997240405,0.000724485310836247,0.01739270746890681,-0.0017376708341587754,0.006253118324219554,0.00018976532461207452,0.006476177639635364,0.0010119618311488264,0.007074216136505857,0.0026006033592457676,0.010584185389133754,-0.0016701730355388599,0.012654018576388093,0.0031977472899199235,0.009308264149097694,0.0007571318755443723,0.007415704612151245,0.001779624097531154,0.008738013109010753,
402.653178,0.0021735349571596705,0.004581746507403053,0.0011019462911932675,0.017338760497181086,-0.0004517824018545724,0.006227052920052358,-0.00042581667952077404,0.006437492282158865,-0.0010593768323406306,0.007040117307790053,0.0020969924547862328,0.010547825558489045,-0.0020496162217468416,0.012613943618688415,0.00022188031741319226,0.009272972495686574,-7.411939339348806e-05,0.007379840374834107,0.0026676445515898626,0.008711264255177856,
469.762042,0.001477218049372686,0.004537652235187299,-0.0002276251356931258,0.01725839824638841,-0.0008671703731589897,0.006188301710420249,4.021828751450851e-05,0.006379946443858851,-0.0017856015425224926,0.006989411502208135,0.0006754763841679257,0.010493746453416025,-0.002198165961186578,0.012554323077515613,-8.63860682836437e-05,0.009220478950359757,0.0006605531845806079,0.0073264875362598555,0.001397238653295374,0.008671500970341852,
536.870906,0.0002555975069191341,0.004506740692382706,-2.696537949371969e-05,0.01720195957362865,-0.0010923912020644043,0.006161145649534874,0.0004938999559030454,0.006339594545293807,-0.0019531043772309476,0.006953869222138417,0.001488053336714792,0.010455831151648711,-0.0022507223938666066,0.01251251054060423,0.0006857928757401411,0.009183672872420383,0.0006486155888847245,0.007289073135758583,0.002205608264115413,0.008643638721121637,
603.97977,0.001012954657819276,0.004484085515309534,0.0014798487687076856,0.0171605376313467,-0.0012673093903325227,0.006141248416400622,-9.244611565613959e-05,0.006310014645585059,-0.002005676268044989,0.006927822512876974,0.001640489022920395,0.010428040602390429,-0.002749180305329686,0.012481856627752549,0.0009139774519334765,0.009156693974651057,-2.039785640651548e-05,0.007261645045552721,0.0025216669964385607,0.00862322578536178,
671.088634,0.0006748851351004647,0.004466898276470674,0.001102725940369167,0.017129078123600105,-0.0004486553176097141,0.006126156812983696,-0.0006632410412961543,0.006287570471922489,-0.0017859622955891385,0.006908063721148409,0.0016527605230480002,0.010406956056930067,-0.002745938962298413,0.012458595544600343,0.0007917462292159749,0.009136224399471928,0.0013927408150863707,0.0072408326722782235,0.0015023244118509327,0.00860774406903399,
738.197498,0.00016400712226589232,0.004453494501968106,0.0009050932647791176,0.017104521634745188,-0.00048827126562831944,0.006114389471959015,-0.0012357164978879043,0.0062700647439195515,-0.0016694105345753485,0.00689265537380146,0.00025524459823766943,0.010390512021604162,-0.001866335072143932,0.012440451392336347,0.0011306358801194572,0.009120259461338934,4.185085725483262e-07,0.007224599114168134,0.001604731480876005,0.008595673202866853,
805.306362,0.0004617944491562476,0.0044428027933153865,-6.740630210668286e-05,0.0170849190670791,-0.0007754414447838221,0.006105004486338143,0.00038782504984394175,0.0062560995723821315,-0.003516665293440013,0.006880365284012639,-0.0001731531988087509,0.010377394626003933,-0.0018152659301137585,0.012425976083528993,0.0001402912727557659,0.009107523894459107,0.0013248965339416952,0.007211648429485966,0.002428798313057774,0.008586046576491577,
939.52409,0.0002915337868956902, ,0.00040618613422095163, ,-0.0007972529674526375, ,-0.0005005983662766278, ,-4.887459592689325e-05, ,0.0004030766836017863, ,-0.0018841713029951902, ,-0.0003751404224813104, ,0.00012920153652814736, ,0.0021605454623766372, ,
1073.741818,0.0013331384716752616, ,2.9622528499837486e-05, ,-0.0009842390102499277, ,-0.0005526609604275379, ,-0.0005988790470259798, ,0.00021048940667961702, ,-0.002729371635804818, ,0.0007955725887081489, ,0.0008353271367926318, ,0.0024148875219446443, ,
1207.959546,0.0010294127552151, ,-0.0003291170644063479, ,-0.0005552295209966917, ,-6.997740772237471e-05, ,-0.0012644700117788155, ,0.0008516747412755165, ,-0.00278023955026804, ,0.001672135207301433, ,0.0011362314448226884, ,0.0022960703221753453, ,
1342.177274,0.002174685523958253, ,-0.0010559471546983446, ,-0.0011606204744456416, ,-6.893070350881825e-05, ,-0.0024659368120224733, ,-0.00039348865777072195, ,-0.0032268909004560965, ,0.0005440639348018017, ,-8.970766254523532e-05, ,0.001087051823105889, ,
1476.395002,0.0018932776197830715, ,-0.0009683118476220454, ,-0.0005072174001747687, ,-0.0005904743215651154, ,-0.002659794346392457, ,-0.00021041620481554002, ,-0.002458874170608598, ,-0.00048683544672148307, ,-0.0004130763160053164, ,0.0005375435672643292, ,
1610.61273,0.0009516918051679157, ,0.0006792088442139433, ,-8.962927489487348e-05, ,1.6304551026657955e-05, ,-0.0021043220516246608, ,0.000828693869108017, ,-0.002226839265005673, ,8.913763198144409e-05, ,0.0007096342063735861, ,0.0008534761996620555, ,
1879.048186,-0.006408823961229188, ,-0.006842375972787389, ,-0.008414281576606055, ,-0.007494836172121632, ,-0.009803674729513951, ,-0.0063117470118151785, ,-0.011025963164463772, ,-0.006383575256966276, ,-0.006560477723633604, ,-0.005891958048690454, ,
2147.483642,-0.006626919734476617, ,-0.00726817916741835, ,-0.008806805390015144, ,-0.006997215150813663, ,-0.009226156250099642, ,-0.0076576733377391815, ,-0.010699625806126102, ,-0.007134198476759592, ,-0.0060896638229121615, ,-0.0060948601837320605, ,
2415.919098,-0.007172124921106793, ,-0.006721056489537886, ,-0.010363225958486204, ,-0.008309193983855247, ,-0.009351504436752917, ,-0.008145590746806972, ,-0.011250924153723666, ,-0.008476792912065182, ,-0.006315375052964072, ,-0.006051441771864465, ,
2684.354554,-0.006937925331198271, ,-0.007209721091097521, ,-0.011116716931678873, ,-0.008687744765903989, ,-0.00871527976644412, ,-0.0072299137861020265, ,-0.01256377439104869, ,-0.008524936166481832, ,-0.0074482246874523735, ,-0.005951968839560604, ,
2952.79001,-0.00801468997378516, ,-0.006024864261263221, ,-0.011032246733385244, ,-0.00930750305056081, ,-0.008250748272596562, ,-0.008490682754224098, ,-0.012331873796797743, ,-0.009029910860213835, ,-0.007878939621664584, ,-0.0069623668562241335, ,
3221.225466,-0.007849301011673315, ,-0.006198824723999716, ,-0.011376736612641616, ,-0.009809667299815424, ,-0.0075355938435256765, ,-0.008698763456655417, ,-0.012499573031782561, ,-0.00853713952517682, ,-0.008383751076855605, ,-0.008640470207022237, ,
3758.096378,-0.008001490047552032, ,-0.005656836561671672, ,-0.011151523187490997, ,-0.010640786167004949, ,-0.00919827487108233, ,-0.007200718832107707, ,-0.011552098842703926, ,-0.010171298298060539, ,-0.008993623365721919, ,-0.009724627924382312, ,
4294.96729,-0.00824479078886588, ,-0.005861680229609925, ,-0.011174662573685974, ,-0.010811185074137683, ,-0.008060983788261313, ,-0.008389882858645033, ,-0.01146350807639525, ,-0.010692126745676482, ,-0.011947525718184835, ,-0.009269410078778337, ,
4831.838202,-0.010083682961577823, ,-0.0065660320662882694, ,-0.010630075001319303, ,-0.01213242125483089, ,-0.008377653804028556, ,-0.010334764997645025, ,-0.01250538666627509, ,-0.010248942251841107, ,-0.011257149460551723, ,-0.008868221076491488, ,
5368.709114,-0.010200792069732519, ,-0.007191604397122329, ,-0.01130287158533069, ,-0.013570052854753083, ,-0.009872810178804174, ,-0.011337094481142108, ,-0.010911200975327917, ,-0.01083065876206407, ,-0.011947076734550848, ,-0.008344972982488713, ,
5905.580026,-0.01103421598705208, ,-0.011400607711883746, ,-0.0118757985770658, ,-0.011787888572602908, ,-0.008856809004452444, ,-0.010636877187933571, ,-0.013482849130482717, ,-0.010232084666118656, ,-0.00997165088423711, ,-0.011183948469093976, ,
6442.450938,-0.012249851614077155, ,-0.010490913275976035, ,-0.012710423535593578, ,-0.01219519244397579, ,-0.008603899828953212, ,-0.011843561404266421, ,-0.013987074409673745, ,-0.011308835855066835, ,-0.009994796036098048, ,-0.012098410575669015, ,
