To be ignored?,Number,Name,Correlation,Effective Volume fl,Background,Diffusion Amplitude 1,Diffusion Time 1 µs,Diffusion Anomaly 1,Structural Parameter,Triplet Amplitude 1,Triplet Time 1 µs,Number Molecules,Concentration nM/l,Diffusion Coefficient 1 µm²/s,Lateral Focal Radius µm,Axial Focal Radius µm,χ²,Part
,38,T1  P1  R1,HyD 2,1,0.0000185407864558795,0.000137585585280322,693.786515896831,1,5,0.194448681649729,40,9022.64461410694,14982.452552366,39.2269261863703,0.329940070001714,1.64970035000857,0.0393306730554537,1
,39,T1  P1  R1,HyD 2,1,0.00000233306105855446,0.000173595999402516,1186.50920025662,1,5,0.369531269684777,40,9136.85506811371,15172.103456433,22.9371271982534,0.329940070001714,1.64970035000857,0.0482757444466565,1
,40,T1  P1  R1,HyD 2,1,0.00000115888798298631,0.000143308055654671,1344.9956851493,1,5,0.271007154667194,40,9572.07582725896,15894.8044662349,20.2343492612491,0.329940070001714,1.64970035000857,0.0558592761256226,1
,41,T1  P1  R2,HyD 2,1,0.00000845472391660022,0.000148829591490991,857.330670766677,1,5,0.26642894955303,40,9159.43165111478,15209.5927512102,31.7440089059763,0.329940070001714,1.64970035000857,0.0287694410619466,1
,42,T1  P1  R2,HyD 2,1,0.0000155839013418168,0.000122228604287101,707.701679229114,1,5,0.0521124936572328,40,8631.1834687592,14332.4160844443,38.4556279106599,0.329940070001714,1.64970035000857,0.0413203014700012,1
,43,T1  P1  R2,HyD 2,1,0.00000107532697158744,0.000122583438299231,1014.181700287,1,5,0.159748205584078,40,9708.64794158109,16121.5877775945,26.8345528621572,0.329940070001714,1.64970035000857,0.0334543711569018,1
,44,T1  P1  R2,HyD 2,1,0.00000480309511398246,0.000136304085676525,980.614687115065,1,5,0.232882053511268,40,9563.76691445268,15881.0071931286,27.7531152712488,0.329940070001714,1.64970035000857,0.0528421278668785,1
,45,T1  P1  R2,HyD 2,1,0.00000027865366324947,0.000163618323683419,1196.84228276343,1,5,0.292198185740341,40,8634.8816526801,14338.5570627821,22.7390967382487,0.329940070001714,1.64970035000857,0.0753356944589098,1
,46,T1  P1  R2,HyD 2,1,0.0000127519541710342,0.000141660523935038,1200.80493340154,1,5,0.0971431852102553,40,7818.65906185008,12983.1876824831,22.6640578258546,0.329940070001714,1.64970035000857,0.0584325988803,1
,47,T1  P1  R2,HyD 2,1,0.0000338148448654421,0.000117597342413175,732.765607086242,1,5,0.0836979377633981,40,9280.33874384105,15410.3636845111,37.1402699376159,0.329940070001714,1.64970035000857,0.0662027269351173,1
,48,T1  P1  R2,HyD 2,1,0.00000389698995513697,0.000118634851941769,784.176120938326,1,5,0,40,8429.22618128138,13997.0581482013,34.7053572807332,0.329940070001714,1.64970035000857,0.0703388306170836,1
,49,T1  P1  R2,HyD 2,1,0.00000861493918725504,0.000133172668384251,516.708531856605,1,5,0.020912081787292,40,7669.43209776926,12735.3905005594,52.6701433599255,0.329940070001714,1.64970035000857,0.0778431076766941,1
,50,T1  P1  R2,HyD 2,1,0.0000126805316903644,0.00015163372782191,848.523748956391,1,5,0.252896985471359,40,8827.21489133464,14657.9338913761,32.0734834842939,0.329940070001714,1.64970035000857,0.0754092755136198,1
,51,T1  P1  R3,HyD 2,1,0.0000110283954672369,0.000127418488832833,1102.87486523934,1,5,0.123918873795481,40,8958.25097821786,14875.5244137054,24.676518892538,0.329940070001714,1.64970035000857,0.0477188325560134,1
,52,T1  P1  R3,HyD 2,1,0.000013138479532078,0.00013265849603556,779.339545860136,1,5,0.212524324886508,40,9572.55308031959,15895.5969635173,34.9207384544402,0.329940070001714,1.64970035000857,0.0512734245664473,1
,53,T1  P1  R3,HyD 2,1,0.0000066502039947603,0.000124588927187041,1257.84357902366,1,5,0.0772236154066637,40,8698.09370688069,14443.5231390605,21.6363249787454,0.329940070001714,1.64970035000857,0.0525212436677083,1
,54,T1  P1  R3,HyD 2,1,-0.00000048985637953955,0.000133331925392446,1116.84371287483,1,5,0.263018027511247,40,10176.7471627342,16898.8847532241,24.3678789918873,0.329940070001714,1.64970035000857,0.0683643724795471,1
,55,T1  P1  R3,HyD 2,1,0.00000204353895099434,0.000144674421798411,1363.19862430341,1,5,0.170339988638691,40,8331.21009438172,13834.2986210171,19.9641577998883,0.329940070001714,1.64970035000857,0.0588320776143491,1
,56,T1  P1  R3,HyD 2,1,0.00000526054790523301,0.000148539455661605,925.466979228967,1,5,0.303092958600569,40,9660.13775079957,16041.0347177351,29.406897338312,0.329940070001714,1.64970035000857,0.0366459395509476,1
,57,T1  P1  R3,HyD 2,1,0.0000406308132731687,0.000122460847509838,629.643968109859,1,5,0.0323264614037297,40,8438.66747769355,14012.7357883587,43.2230178109727,0.329940070001714,1.64970035000857,0.0567892496747164,1
,58,T1  P1  R3,HyD 2,1,-0.00000236258355541647,0.00013862839357418,1034.04680800084,1,5,0.185284547357265,40,8854.04766670412,14702.4907592364,26.3190333721932,0.329940070001714,1.64970035000857,0.0335710296998512,1
,59,T1  P1  R3,HyD 2,1,0.00000454632066993394,0.000109959468055607,667.729770697438,1,5,0,40,9094.26007312343,15101.3728094105,40.7576742006846,0.329940070001714,1.64970035000857,0.053119657421178,1
,60,T1  P1  R3,HyD 2,1,0.00000520208674747638,0.000116366429616373,586.314832135907,1,5,0,40,8593.54371614488,14269.9138102502,46.4172334666021,0.329940070001714,1.64970035000857,0.0348279775735356,1
,61,T1  P1  R1,HyD 2,1,0.0000141625520312826,0.000104736357050347,807.099276708149,1,5,0.243954415612477,40,12628.58101166,20970.2502872695,33.7196590724057,0.329940070001714,1.64970035000857,0.0359971877066542,1
x,62,T1  P1  R1,HyD 2,1,-0.0000218015901859442,0.00483013083033003,907.675358672365,1,5,0.181274656899304,40,252.873239226063,419.905855822361,29.983310870079,0.329940070001714,1.64970035000857,0.145089252262619,1
,63,T1  P1  R1,HyD 2,1,0.00000725123418717682,0.0000860304870119222,849.53827287877,1,5,0.191662724347504,40,14379.8717354602,23878.3366961824,32.0351811295824,0.329940070001714,1.64970035000857,0.0229869523922743,1
,64,T1  P1  R1,HyD 2,1,0.0000132763043788608,0.000103192162545921,1054.22876884441,1,5,0.139555957065947,40,11262.3923783173,18701.6408881322,25.81518665822,0.329940070001714,1.64970035000857,0.0204231598142432,1
,65,T1  P1  R1,HyD 2,1,0.0000083326843987946,0.000100172968829818,830.391479329016,1,5,0.158171777668004,40,11858.3966642515,19691.3292020279,32.7738339393544,0.329940070001714,1.64970035000857,0.0283725008193434,1
,66,T1  P1  R1,HyD 2,1,0.0000315894782891377,0.0000830738452485505,968.72472239289,1,5,0.0392101198088691,40,12528.7362503439,20804.4541750429,28.0937523520188,0.329940070001714,1.64970035000857,0.0214862964713068,1
x,67,T1  P1  R1,HyD 2,1,0.0000214075153621065,0.00274713051814862,969.422268941031,1,5,0.573118466809145,40,852.733527419177,1415.99721154861,28.0735375286076,0.329940070001714,1.64970035000857,0.101160453201134,1
,68,T1  P1  R1,HyD 2,1,0.00000787252265625237,0.0000867743291003327,724.949991866554,1,5,0,40,11524.1455666428,19136.2922450509,37.5406755686862,0.329940070001714,1.64970035000857,0.0246000912259999,1
,69,T1  P1  R1,HyD 2,1,0.00000087322903330319,0.0000981361559632305,1039.0855372069,1,5,0.163930309892697,40,12187.8886615792,20238.4634877592,26.1914072265305,0.329940070001714,1.64970035000857,0.0234685423985038,1
,70,T1  P1  R1,HyD 2,1,0.000008813116614579,0.000102005834193983,748.291489860978,1,5,0.181309970588115,40,11974.4475735591,19884.0362537544,36.3696671911105,0.329940070001714,1.64970035000857,0.0191716672464753,1
,71,T1  P1  R2,HyD 2,1,0.00000624195203824215,0.0000986357116968425,1035.41298090431,1,5,0.127378115770825,40,11618.2232426305,19292.5118876287,26.2843067936187,0.329940070001714,1.64970035000857,0.0230939524261012,1
,72,T1  P1  R2,HyD 2,1,0.0000125867065506736,0.0000820918619350878,750.021511908471,1,5,0,40,12181.4754401688,20227.814083998,36.2857758291941,0.329940070001714,1.64970035000857,0.0388121458627622,1
,73,T1  P1  R2,HyD 2,1,0.00000391026371732592,0.000100559532171257,879.191011766132,1,5,0.101193915961409,40,11063.963955859,18372.1427696012,30.9547209695807,0.329940070001714,1.64970035000857,0.030817175308912,1
,74,T1  P1  R2,HyD 2,1,0.00000695096055492758,0.000107237813775159,700.161052894167,1,5,0.161065451772078,40,11115.3711570868,18457.5064280612,38.8697890802242,0.329940070001714,1.64970035000857,0.0288504216097536,1
,75,T1  P1  R2,HyD 2,1,0.00000689560081168538,0.0000885205238808426,804.325108078102,1,5,0.0708743296321372,40,12158.5438480458,20189.7352827565,33.8359603285458,0.329940070001714,1.64970035000857,0.0233686472236724,1
,76,T1  P1  R2,HyD 2,1,0.00000600065482026627,0.0000848846896052113,429.014393980185,1,5,0,40,11780.687479107,19562.2900755738,63.4363621129248,0.329940070001714,1.64970035000857,0.0285472235826781,1
,77,T1  P1  R2,HyD 2,1,0.00000944123237109117,0.000109182826324064,764.097904424728,1,5,0.199478277951143,40,11441.2255355362,18998.6003060652,35.6173106752251,0.329940070001714,1.64970035000857,0.0221912435427701,1
,78,T1  P1  R2,HyD 2,1,0.0000147401949012405,0.000104035158326674,1035.28125953873,1,5,0.168097617814078,40,11554.4026977241,19186.5353888502,26.2876510102287,0.329940070001714,1.64970035000857,0.018926820217126,1
,79,T1  P1  R2,HyD 2,1,0.0000244024633029395,0.000105375467915918,834.678045666152,1,5,0.0543206685975258,40,10034.9817411394,16663.4777530094,32.6055208825623,0.329940070001714,1.64970035000857,0.0208508743964751,1
,80,T1  P1  R2,HyD 2,1,0.00000541469887846253,0.000105466853609268,1101.3801024832,1,5,0.216309518120121,40,12098.7203321242,20090.3960061757,24.7100091846803,0.329940070001714,1.64970035000857,0.018693567734066,1
,81,T1  P1  R3,HyD 2,1,0.0000185071786009404,0.000101926344161111,907.155794094302,1,5,0.0870974812885255,40,10747.0469768557,17845.8897912302,30.0004835171178,0.329940070001714,1.64970035000857,0.0353758394260648,1
,82,T1  P1  R3,HyD 2,1,0.0000120534522044783,0.00010845211114313,633.444010022017,1,5,0.075356743285804,40,9972.12658539423,16559.104320507,42.9637221563403,0.329940070001714,1.64970035000857,0.051435084856826,1
,83,T1  P1  R3,HyD 2,1,0.00000623146237891692,0.000121860358010007,1079.99393634505,1,5,0.180793093257917,40,10017.1446496064,16633.8585682807,25.1993196742255,0.329940070001714,1.64970035000857,0.0347695667960331,1
,84,T1  P1  R3,HyD 2,1,0.0000139258136666112,0.000114740837833656,1416.28704861855,1,5,0.227213578700437,40,11277.7509783228,18727.1444412139,19.2158167899154,0.329940070001714,1.64970035000857,0.0202472703197737,1
,85,T1  P1  R3,HyD 2,1,0.0000104322086104198,0.000100511515305156,798.816975477035,1,5,0.146051003461826,40,11650.7061032528,19346.4509419585,34.069271539869,0.329940070001714,1.64970035000857,0.0126927239438533,1
,86,T1  P1  R3,HyD 2,1,0.0000102323342722942,0.000116113185242796,741.71453180119,1,5,0.17107600668581,40,10389.7177747229,17252.5307434673,36.6921656261668,0.329940070001714,1.64970035000857,0.0223582966577253,1
,87,T1  P1  R3,HyD 2,1,0.00000734048364498705,0.000120032948490064,1010.9548369382,1,5,0.274192194982654,40,11478.3084643413,19060.1779526519,26.9202059813158,0.329940070001714,1.64970035000857,0.0201577499840031,1
,88,T1  P1  R3,HyD 2,1,0.000001774855420742,0.000128865283508682,839.187842086346,1,5,0.31350396869557,40,11303.8408820351,18770.4677417741,32.4302987761634,0.329940070001714,1.64970035000857,0.0116969113240227,1
,89,T1  P1  R3,HyD 2,1,0.0000156447863783392,0.000118486343441582,1114.33032674125,1,5,0.21916738169049,40,10808.7072864052,17948.2791351201,24.4228410508866,0.329940070001714,1.64970035000857,0.016256345640771,1
,90,T1  P1  R3,HyD 2,1,0.00000811284397030857,0.0000963787986371801,854.773485838239,1,5,0,40,10375.7259287338,17229.2967386253,31.8389759381637,0.329940070001714,1.64970035000857,0.0258003690304758,1
,91,T1  P1  R1,HyD 2,1,0.00000195306101924577,0.000367124400046273,657.426148514004,1,5,0.0874215761254926,40,2984.80905584014,4956.3916090719,41.3964557231242,0.329940070001714,1.64970035000857,0.378599365080824,1
,92,T1  P1  R1,HyD 2,1,0.0000228832816960115,0.000469379168933792,529.075124686356,1,5,0.106681532030407,40,2384.8983651433,3960.21655802649,51.4390323383992,0.329940070001714,1.64970035000857,0.281731869882308,1
,93,T1  P1  R1,HyD 2,1,0.000042471136951443,0.000439186097129334,558.647935405141,1,5,0.0949820341327196,40,2515.90486964885,4177.75795766633,48.7160351330166,0.329940070001714,1.64970035000857,0.382243031511577,1
,94,T1  P1  R1,HyD 2,1,0.0000993073954606274,0.000442820609736026,688.361434924659,1,5,0.183175298186716,40,2764.67007374328,4590.84226126364,39.5360795468774,0.329940070001714,1.64970035000857,0.301293722110985,1
,95,T1  P1  R1,HyD 2,1,0.0000097955646201376,0.000387965558695196,590.475982814563,1,5,0.0818729774001898,40,2807.39845738704,4661.79440533692,46.090126000486,0.329940070001714,1.64970035000857,0.230127596398759,1
,96,T1  P1  R1,HyD 2,1,0.0000174448570585281,0.000401022961090874,607.788101521729,1,5,0.0726191894979347,40,2688.88764357219,4465.00258643415,44.7773037676208,0.329940070001714,1.64970035000857,0.24423867056434,1
,97,T1  P1  R1,HyD 2,1,0.0000122668313128138,0.000365989547729048,518.033667776752,1,5,0,40,2732.31846702991,4537.12115915817,52.5354125437122,0.329940070001714,1.64970035000857,0.425481765185585,1
,98,T1  P1  R1,HyD 2,1,0.0000203876993686625,0.000418106154671231,787.002050314487,1,5,0.164404138336331,40,2862.31323689926,4752.98253405686,34.5807389412884,0.329940070001714,1.64970035000857,0.27059230698442,1
,99,T1  P1  R1,HyD 2,1,0.0000339251361242517,0.000442295729050528,623.433141638839,1,5,0.18678681910777,40,2780.24357026889,4616.70265838099,43.6536183762107,0.329940070001714,1.64970035000857,0.226927913740069,1
,100,T1  P1  R1,HyD 2,1,0.0000393289394530746,0.000404082531712618,456.574765506899,1,5,0,40,2474.74196858179,4109.40535834189,59.6071322907414,0.329940070001714,1.64970035000857,0.306476644666843,1
,101,T1  P1  R2,HyD 2,1,0.000030042132002422,0.000432316786346307,523.926709627739,1,5,0,40,2313.11860094868,3841.02346583881,51.9445028246812,0.329940070001714,1.64970035000857,0.351291144045212,1
,102,T1  P1  R2,HyD 2,1,0.0000201671484381761,0.000491200367589518,929.87338721318,1,5,0.226479721637599,40,2631.90138943715,4370.37469347909,29.2675463374077,0.329940070001714,1.64970035000857,0.201077173331365,1
,103,T1  P1  R2,HyD 2,1,0.00000862527570951719,0.00044685517876561,770.301482920773,1,5,0.218890852188083,40,2864.97924758323,4757.40954856148,35.330468721145,0.329940070001714,1.64970035000857,0.305473234785262,1
,104,T1  P1  R2,HyD 2,1,0.0000063033442725521,0.000450382213218036,579.95075972044,1,5,0.111230661393974,40,2498.21439026172,4148.38222811229,46.9265915977122,0.329940070001714,1.64970035000857,0.219016302882177,1
,105,T1  P1  R2,HyD 2,1,0.00000433154139751614,0.000408630463309509,520.922420584832,1,5,0.138767238680518,40,2841.50691913957,4718.43283361353,52.244079680099,0.329940070001714,1.64970035000857,0.172647501248097,1
,106,T1  P1  R2,HyD 2,1,0.0000160119652087926,0.000404390503062875,596.960423534544,1,5,0.15355804092664,40,2921.47294309207,4851.21952874684,45.5894752403283,0.329940070001714,1.64970035000857,0.301953466564371,1
,107,T1  P1  R2,HyD 2,1,0.00000917419661933631,0.000415601595229579,559.332356361226,1,5,0,40,2406.15053329523,3995.50661039909,48.6564242863291,0.329940070001714,1.64970035000857,0.232155106855292,1
,108,T1  P1  R2,HyD 2,1,0.0000213365557784386,0.000392635007197278,662.375312978597,1,5,0,40,2546.8946519523,4229.21769733553,41.0871478977711,0.329940070001714,1.64970035000857,0.253501998373902,1
,109,T1  P1  R2,HyD 2,1,0.000013429711704327,0.000443921194689974,568.695273155626,1,5,0.0600856521738485,40,2396.65675857658,3979.74182797126,47.855351948277,0.329940070001714,1.64970035000857,0.245245608614068,1
,110,T1  P1  R2,HyD 2,1,0.0000363557398470844,0.000374064652079814,655.980493044685,1,5,0.116201921339859,40,3024.82515624774,5022.83990126664,41.487685589349,0.329940070001714,1.64970035000857,0.265212669956745,1
,111,T1  P1  R3,HyD 2,1,0.0000215387588342179,0.000397988420972819,644.847850760926,1,5,0,40,2512.63591427022,4172.329730029,42.2039282848969,0.329940070001714,1.64970035000857,0.400274975955229,1
,112,T1  P1  R3,HyD 2,1,-0.000010066286557473,0.000467066710890045,797.238465070772,1,5,0.205749067594095,40,2695.64905886189,4476.23017968397,34.1367277678556,0.329940070001714,1.64970035000857,0.281591207833954,1
,113,T1  P1  R3,HyD 2,1,-0.00000430490957812806,0.000414906560537349,977.327616669046,1,5,0.18029654023914,40,2940.30870636058,4882.49704676155,27.8464580187954,0.329940070001714,1.64970035000857,0.255760867604604,1
,114,T1  P1  R3,HyD 2,1,0.00000933427097957888,0.000406479524329269,584.0782129262,1,5,0.138853999882008,40,2856.83091972564,4743.87893301262,46.5949796549297,0.329940070001714,1.64970035000857,0.241471557015238,1
,115,T1  P1  R3,HyD 2,1,0.0000149227990320056,0.00041868287533493,613.266215487076,1,5,0.122574392942757,40,2722.10264226358,4520.15738452324,44.3773222149028,0.329940070001714,1.64970035000857,0.246944947163688,1
,116,T1  P1  R3,HyD 2,1,0.0000237040265586749,0.000443456723332426,476.130681581277,1,5,0.0046606091169013,40,2265.57041361962,3762.06785015438,57.1589135104671,0.329940070001714,1.64970035000857,0.210675932619531,1
,117,T1  P1  R3,HyD 2,1,0.0000307264866892234,0.00041789570602512,637.312469360586,1,5,0.0619948693696722,40,2551.09644437409,4236.19493719001,42.702934206652,0.329940070001714,1.64970035000857,0.222546731438963,1
,118,T1  P1  R3,HyD 2,1,0.0000283106831352422,0.000440245017818592,706.660766906722,1,5,0.041557677678848,40,2369.95209443765,3935.39769379548,38.5122731056843,0.329940070001714,1.64970035000857,0.245912915450243,1
,119,T1  P1  R3,HyD 2,1,0.00000577794640183591,0.000469430757174122,592.480712219035,1,5,0.105039756206821,40,2380.2617373289,3952.51725707833,45.9341745425846,0.329940070001714,1.64970035000857,0.282130977752938,1
,120,T1  P1  R3,HyD 2,1,0.00000560064200320871,0.000452929805865461,851.463538603903,1,5,0.288547077932325,40,3103.29406903769,5153.14058504544,31.9627455719444,0.329940070001714,1.64970035000857,0.340003976429903,1
,121,T1  P1  R1,HyD 2,1,0.0000249354508555265,0.000553145361985265,580.733806145028,1,5,0.0593160351719438,40,1921.83891791449,3191.2883231514,46.8633169968884,0.329940070001714,1.64970035000857,0.28610660195375,1
,122,T1  P1  R1,HyD 2,1,0.0000390248883419586,0.000572085462480657,701.586730609455,1,5,0.0966995306298463,40,1935.11532471369,3213.33431337293,38.7908027059502,0.329940070001714,1.64970035000857,0.394900143605816,1
,123,T1  P1  R1,HyD 2,1,0.0000252502697491833,0.000554487215038794,674.575823911123,1,5,0.118793723276354,40,2046.59015726296,3398.44261153653,40.3440376656156,0.329940070001714,1.64970035000857,0.255130456438067,1
,124,T1  P1  R1,HyD 2,1,-0.0000095257406750078,0.000635199716366441,923.286907545639,1,5,0.163890679683138,40,1882.89733112811,3126.62430264586,29.4763331157046,0.329940070001714,1.64970035000857,0.465583276194016,1
,125,T1  P1  R1,HyD 2,1,0.0000425795153658543,0.000486707289318782,655.73697909603,1,5,0,40,2054.62301869291,3411.78149058823,41.5030924223635,0.329940070001714,1.64970035000857,0.43737975500159,1
,126,T1  P1  R1,HyD 2,1,0.0000729355350840726,0.000597413760924609,741.91148905927,1,5,0.119301955647897,40,1900.63072670308,3156.07129620016,36.6824248572997,0.329940070001714,1.64970035000857,0.290757790416208,1
,127,T1  P1  R1,HyD 2,1,0.0000241791892502361,0.000584611362174891,744.137570188607,1,5,0.150847331661096,40,2014.4058293738,3344.99928242933,36.5726896994142,0.329940070001714,1.64970035000857,0.425213470266438,1
,128,T1  P1  R1,HyD 2,1,0.0000534442613840506,0.000654903738066205,825.877368350138,1,5,0.313268678712918,40,2223.49253138279,3692.19588898551,32.9529703696226,0.329940070001714,1.64970035000857,0.20315347345224,1
,129,T1  P1  R1,HyD 2,1,0.0000465805628656442,0.000454541626061182,614.197232629487,1,5,0.0158438352711162,40,2235.43641635981,3712.02917485819,44.310053843244,0.329940070001714,1.64970035000857,0.330689041578009,1
,130,T1  P1  R1,HyD 2,1,0.0000173954085281446,0.000588083375376738,801.232133634582,1,5,0.254013217067105,40,2279.44944532898,3785.11452249401,33.966576358751,0.329940070001714,1.64970035000857,0.470905051953766,1
,131,T1  P1  R2,HyD 2,1,0.0000125190374324055,0.00054929820098768,574.478885908038,1,5,0.0202645559261286,40,1858.15955727875,3085.54626634931,47.3735643132767,0.329940070001714,1.64970035000857,0.229409305850399,1
,132,T1  P1  R2,HyD 2,1,0.0000119759805122844,0.000513998910446265,768.143464371307,1,5,0.101943370708537,40,2166.37721098745,3597.35367648183,35.4297259698205,0.329940070001714,1.64970035000857,0.204468352986923,1
,133,T1  P1  R2,HyD 2,1,0.000228277208069386,0.000590317338819259,930.428634434293,1,5,0.316086775462469,40,2476.92843526391,4113.03607136708,29.2500804908385,0.329940070001714,1.64970035000857,0.410266256210708,1
,134,T1  P1  R2,HyD 2,1,0.000109962194181559,0.000470985084869272,493.101069715971,1,5,0,40,2123.20948608715,3525.67198915247,55.1917530088914,0.329940070001714,1.64970035000857,0.206621490005807,1
,135,T1  P1  R2,HyD 2,1,0.000039248092328353,0.000565282442268821,649.679137933753,1,5,0.102057690173687,40,1970.09000716174,3271.41113482865,41.8900821330653,0.329940070001714,1.64970035000857,0.232336352465714,1
,136,T1  P1  R2,HyD 2,1,0.0000354145182202368,0.000607425979582244,771.08100321626,1,5,0.0325722238862469,40,1701.7199286933,2825.77217429134,35.2947515691178,0.329940070001714,1.64970035000857,0.502712297513282,1
,137,T1  P1  R2,HyD 2,1,0.0000301185184853396,0.000675538551410766,941.467138665812,1,5,0.219528207463774,40,1896.67382231389,3149.5007024551,28.9071294477166,0.329940070001714,1.64970035000857,0.294904470392046,1
,138,T1  P1  R2,HyD 2,1,0.0000594969780770684,0.000502580390452792,910.467028943628,1,5,0,40,1989.7314320184,3304.02648526767,29.8913761652197,0.329940070001714,1.64970035000857,0.377748354874191,1
,139,T1  P1  R2,HyD 2,1,0.0000188596990794207,0.000635403496555543,849.950871673762,1,5,0.270442650203999,40,2157.2027367541,3582.11910493734,32.0196300223691,0.329940070001714,1.64970035000857,0.453075083424514,1
,140,T1  P1  R2,HyD 2,1,0.0000635908954912354,0.000583053722391693,809.656673370297,1,5,0.113365966531311,40,1934.40332470321,3212.15200964375,33.6131515286568,0.329940070001714,1.64970035000857,0.43589103075839,1
,141,T1  P1  R3,HyD 2,1,0.0000152225746755394,0.000621541643889691,761.284570079152,1,5,0.186151747590501,40,1976.907425373,3282.7317231094,35.7489347844715,0.329940070001714,1.64970035000857,0.339047827326566,1
,142,T1  P1  R3,HyD 2,1,0.000126286265780166,0.000551282379814797,609.107371503563,1,5,0,40,1813.95240735964,3012.13857332071,44.6803202873811,0.329940070001714,1.64970035000857,0.304648566883259,1
,143,T1  P1  R3,HyD 2,1,0.0000308784781670436,0.000602343473915437,1072.11241428236,1,5,0.176952087238314,40,2017.11506409797,3349.49807213502,25.384569832074,0.329940070001714,1.64970035000857,0.308395820866252,1
,144,T1  P1  R3,HyD 2,1,0.000136137374317145,0.000595472226344224,574.569850469817,1,5,0.0058313376952475,40,1689.18968366446,2804.96521473089,47.3660642408066,0.329940070001714,1.64970035000857,0.293230004880694,1
,145,T1  P1  R3,HyD 2,1,0.0000665058510249323,0.000646782046149753,911.633997256963,1,5,0.267620042518317,40,2111.0843843788,3505.53778584427,29.8531126856526,0.329940070001714,1.64970035000857,0.401488954663715,1
,146,T1  P1  R3,HyD 2,1,0.000068290659338426,0.000566041371385504,962.788529624507,1,5,0.063022892235963,40,1885.48397307402,3130.91952227183,28.2669678862897,0.329940070001714,1.64970035000857,0.364528590875384,1
,147,T1  P1  R3,HyD 2,1,0.0000522450519544091,0.000549905271396381,529.525788832536,1,5,0,40,1818.49502453521,3019.6817659441,51.3952540596486,0.329940070001714,1.64970035000857,0.316838828941646,1
,148,T1  P1  R3,HyD 2,1,-0.00000331815734952811,0.000625944782319942,567.997028583046,1,5,0.148355240922844,40,1875.88192243331,3114.9749434612,47.9141810232286,0.329940070001714,1.64970035000857,0.299606409967392,1
,149,T1  P1  R3,HyD 2,1,0.0000681261231438149,0.00050750851185966,963.270900185674,1,5,0.0304403112751059,40,2032.27333466495,3374.66897038703,28.2528128306774,0.329940070001714,1.64970035000857,0.34643111419492,1
,150,T1  P1  R3,HyD 2,1,0.0000554143859264986,0.000509127476504906,613.909635943259,1,5,0.0578077647673541,40,2084.65380905277,3461.64878681013,44.3308116615054,0.329940070001714,1.64970035000857,0.336918545628325,1
,151,T1  P1  R1,HyD 2,1,0.00000180694023724416,0.000152976662438766,1022.68612989311,1,5,0.226738882650801,40,8453.73531149905,14037.7565128484,26.6114027096745,0.329940070001714,1.64970035000857,0.0613731741266649,1
,152,T1  P1  R1,HyD 2,1,0.0000106425377177399,0.000130577704673898,843.381834380077,1,5,0,40,7658.27522008736,12716.8640709314,32.2690284978551,0.329940070001714,1.64970035000857,0.0435966666575621,1
,153,T1  P1  R1,HyD 2,1,0.00000458623900842831,0.000149993843596959,1420.63888773522,1,5,0.17823143746736,40,8112.91718834192,13471.8147543528,19.156953032287,0.329940070001714,1.64970035000857,0.0541262253252634,1
,154,T1  P1  R1,HyD 2,1,0.00000385184824165035,0.000145818871894076,885.864458108273,1,5,0.110942666763956,40,7713.58904649544,12808.7148325533,30.7215310413297,0.329940070001714,1.64970035000857,0.080213954270627,1
,155,T1  P1  R1,HyD 2,1,0.00000193776562337532,0.000126451278677898,715.016640183682,1,5,0,40,7908.18416749459,13131.8476048153,38.0622085119483,0.329940070001714,1.64970035000857,0.0656986799985908,1
,156,T1  P1  R1,HyD 2,1,0.00000440377536256423,0.000153419056709516,774.257173711196,1,5,0.0485094053042426,40,6850.40411823505,11375.3626631285,35.1499648595254,0.329940070001714,1.64970035000857,0.0452380057487811,1
x,157,T1  P1  R1,HyD 2,1,0.0000278383846308879,0.00101945244565721,88.335108163143,1,5,0,40,980.9187316779,1628.85373232068,308.089422361055,0.329940070001714,1.64970035000857,0.0986484145994688,1
,158,T1  P1  R1,HyD 2,1,0.00000080440577674849,0.000137381746002644,759.334524613793,1,5,0,40,7278.98741351529,12087.0419058456,35.8407415519872,0.329940070001714,1.64970035000857,0.0594109910268685,1
,159,T1  P1  R1,HyD 2,1,0.0000053523728821291,0.000166958473008997,560.313319273479,1,5,0.141728166719741,40,6978.57380364184,11588.1934142429,48.5712395405342,0.329940070001714,1.64970035000857,0.0546737004813393,1
,160,T1  P1  R1,HyD 2,1,0.00000159430698373955,0.000167713471412707,943.565101598475,1,5,0.180225907093419,40,7273.40653507569,12077.7746399831,28.8428561019048,0.329940070001714,1.64970035000857,0.0674143670447009,1
,161,T1  P1  R2,HyD 2,1,-0.0000103170436426739,0.00103545820837796,681.845414788805,1,5,0.508562133254378,40,1965.16403616657,3263.23136826729,39.9139040285453,0.329940070001714,1.64970035000857,0.0354401749022907,1
,162,T1  P1  R2,HyD 2,1,-0.00000227167522603889,0.000124952138278256,846.663483133374,1,5,0,40,8003.06432350202,13289.3997966993,32.1439544640156,0.329940070001714,1.64970035000857,0.0881158299228261,1
,163,T1  P1  R2,HyD 2,1,0.0000264943625923294,0.000152643434934532,1209.62621244035,1,5,0.176456372071092,40,7954.90977767434,13209.4372991278,22.4987786874088,0.329940070001714,1.64970035000857,0.0431983783612107,1
