Time (ms),2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_correlation-CH1_1,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_correlation-CH1_1 fitted model: ,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_correlation-CH1_1,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_correlation-CH1_1 fitted model: ,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_correlation-CH1_1,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_correlation-CH1_1 fitted model: ,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_correlation-CH1_1,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_correlation-CH1_1 fitted model: ,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_correlation-CH1_1,2022-02-17_tttr2xfcs_CH1_BIN1dot0_e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_correlation-CH1_1 fitted model: ,
268.43545,-0.0009277937365625988, ,-0.0005929147880712193, ,-0.0007938885113071281, ,-0.000567440279572895, ,-0.0005713917542957692, ,
301.989882,-0.0009149893827623545, ,-0.0005950188905168297, ,-0.000798212702226575, ,-0.0005715489018253139, ,-0.0005769319390092065, ,
335.544314,-0.0009164608835495747, ,-0.0005851984825759882, ,-0.0007950893949479898, ,-0.0005806116307679465, ,-0.0005854505569118373, ,
369.098746,-0.0009122230598486158, ,-0.0006132011517758773, ,-0.0007743080579015738, ,-0.0005752061113708518, ,-0.0005879325509975386, ,
402.653178,-0.0009169820874771473, ,-0.0006186668971944753, ,-0.0007487979776477083, ,-0.0005888789661454563, ,-0.0005987580749466925, ,
469.762042,-0.0032099091125930013, ,-0.0028385769363947766, ,-0.0029474128571749247, ,-0.0028343117427388487, ,-0.0028411017850760167, ,
536.870906,-0.0032856331483912538, ,-0.00284003145047651, ,-0.0029486118069811385, ,-0.0028441294005134843, ,-0.002919818469543034, ,
603.97977,-0.0033346588800252652, ,-0.0028385931510426232, ,-0.0029702509969817825, ,-0.0028225761913982517, ,-0.0029595285159541573, ,
671.088634,-0.0033657724747769846, ,-0.00285833735398755, ,-0.002971949405406682, ,-0.002863146742006384, ,-0.0029885305243954052, ,
738.197498,-0.003405784345376084, ,-0.002927400920201606, ,-0.003024306911601493, ,-0.002915198241871364, ,-0.0030502098005479317, ,
805.306362,-0.0034330425960975575, ,-0.002984304951731298, ,-0.0030484735137555896, ,-0.002937200183848354, ,-0.0030817507924885135, ,
939.52409,-0.0034379911249569073, ,-0.003025748976905218, ,-0.00308393781190619, ,-0.002945320674318297, ,-0.003169560540967953, ,
1073.741818,-0.0034618269356406772, ,-0.0030567969274661877, ,-0.003151711108573374, ,-0.0030061063117955422, ,-0.0032934013724992273, ,
1207.959546,-0.0035094847596522927, ,-0.003156949976572454, ,-0.003181834249041171, ,-0.002985384303443861, ,-0.0034129563017467612, ,
1342.177274,-0.0035205567295537588, ,-0.003235119055065905, ,-0.00318771614172364, ,-0.0030619105930096424, ,-0.003500126468119147, ,
1476.395002,-0.0035967972030089834, ,-0.0033136834246900726, ,-0.0032602375088258695, ,-0.003071394933490512, ,-0.003561046388467437, ,
1610.61273,-0.0037112209692879983, ,-0.00339206876321807, ,-0.0033450584848850884, ,-0.003028967397936455, ,-0.003684992920992558, ,
1879.048186,-0.013686793981626533, ,-0.013431637815841668, ,-0.013361032711438181, ,-0.012769090362592661, ,-0.013727185294762356, ,
2147.483642,-0.013937202836311613, ,-0.013833980781353006, ,-0.0135615122120617, ,-0.012983315635624937, ,-0.014015851351562247, ,
2415.919098,-0.014228310187837212, ,-0.014131540373930163, ,-0.013881789355270513, ,-0.013112546181962448, ,-0.014297999418684149, ,
2684.354554,-0.014446087758883341, ,-0.014502708566872635, ,-0.014048142716754697, ,-0.013242959738832716, ,-0.014584980990670182, ,
2952.79001,-0.014723791388211338, ,-0.014199970696642139, ,-0.014239479821635648, ,-0.013415246958422222, ,-0.0148890662911898, ,
3221.225466,-0.01492102129846995, ,-0.014470766729005269, ,-0.014479153745753703, ,-0.013703101422695707, ,-0.015372626572849546, ,
3758.096378,-0.03827754153938101, ,-0.037756161988596104, ,-0.038346789987041885, ,-0.03671998394687315, ,-0.03910412311052758, ,
4294.96729,-0.040439227073738815, ,-0.03948946048833202, ,-0.040267111302162206, ,-0.03840641695527991, ,-0.041264618362629624, ,
4831.838202,-0.04274152140466736, ,-0.04088680116800392, ,-0.042483137145900574, ,-0.04066498875793978, ,-0.04371218580988934, ,
5368.709114,-0.04498690384805282, ,-0.04338118524758239, ,-0.04476610337984466, ,-0.043033773893532024, ,-0.04590211339372818, ,
5905.580026,-0.047453667455712334, ,-0.045705046855402665, ,-0.04739942209789039, ,-0.045900569955439785, ,-0.04837223778731248, ,
6442.450938,-0.04943859344973334, ,-0.0489747180140383, ,-0.050014251143502886, ,-0.04882715057113707, ,-0.05036723057800874, ,
