name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488111_T1328s_1_correlation-CH2_2,Not known,20 nM AF488110_T1316s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005193962857700126,,0.07514409416624068,,13.307765714597716,26.043537140509358,1,,0.033624343322855514,,0.8648439803661035,,72.83846892783806,4.758455721927169
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488113_T1346s_1_correlation-CH2_2,Not known,20 nM AF488113_T1346s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.208826711681787,1,,0.033320406977408144,,0.8519968564743141,,72.65400014271746,4.814827539093556
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488119_T1418s_1_correlation-CH2_2,Not known,20 nM AF488119_T1418s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005189569031449885,,0.07336005835723848,,13.631395917521505,25.7425252263116,1,,0.03239598224416072,,0.8522305829713404,,75.06240073858777,4.675098382233611
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488120_T1430s_1_correlation-CH2_2,Not known,20 nM AF488120_T1430s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006570084691230707,,0.0726090531531992,,13.772387279174145,25.52174438235186,1,,0.034137760898175176,,0.8514575873248338,,73.5148672132624,4.781521689931686
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488124_T1484s_1_correlation-CH2_2,Not known,20 nM AF488124_T1484s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005585303129593266,,0.07548057844093038,,13.24844113088747,26.226514257970845,1,,0.0335948493463254,,0.8549878895744738,,72.87536536921236,4.768110746842818
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488126_T1502s_1_correlation-CH2_2,Not known,20 nM AF488126_T1502s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006363202009551244,,0.07285379950001407,,13.726120076960528,25.420917442528122,1,,0.0332654942976522,,0.851770416137622,,75.75910722685009,4.606020770108869
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488138_T1646s_1_correlation-CH2_2,Not known,20 nM AF488138_T1646s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007408138421430961,,0.0734758787290268,,13.609908684289717,25.747565184622015,1,,0.03356773415573939,,0.8521656328003713,,75.6795968068802,4.630568297585092
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488138_T1654s_1_correlation-CH2_2,Not known,20 nM AF488138_T1654s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.122973236171145,1,,0.033320406977408144,,0.8519968564743141,,74.40490225915907,4.686123605114024
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488150_T1789s_1_correlation-CH2_2,Not known,20 nM AF488150_T1789s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005892673845517547,,0.07289882866276205,,13.717641536136462,25.556739339704798,1,,0.033426956466743665,,0.8527698558533577,,75.57472028468631,4.639060870216
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488159_T1896s_1_correlation-CH2_2,Not known,20 nM AF488159_T1896s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008028525061501752,,0.07241532891934255,,13.809230931117048,25.250980283416546,1,,0.03413923709448284,,0.8521639028653736,,75.40371646593616,4.624627014229792
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488160_T1908s_1_correlation-CH2_2,Not known,20 nM AF488160_T1908s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.09917503790676,1,,0.033320406977408144,,0.8519968564743141,,73.93946924798794,4.711325804027085
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488164_T1956s_1_correlation-CH2_2,Not known,20 nM AF488164_T1956s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.00043717596724580465,,0.07411516673711803,,13.492515014463084,25.721062421531443,1,,0.03210185571222005,,0.852234825503523,,75.40278086859706,4.602737174312124
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488165_T1968s_1_correlation-CH2_2,Not known,20 nM AF488165_T1968s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.11149641978387,1,,0.033320406977408144,,0.8519968564743141,,72.67491956529045,4.795566154681522
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488176_T2099s_1_correlation-CH2_2,Not known,20 nM AF488176_T2099s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.900993166373638,1,,0.033320406977408144,,0.8519968564743141,,74.16566740686606,4.6612907473760075
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488177_T2124s_1_correlation-CH2_2,Not known,20 nM AF488177_T2124s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.12258342921351,1,,0.033320406977408144,,0.8519968564743141,,72.09520650308394,4.836179586174827
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488180_T2147s_1_correlation-CH2_2,Not known,20 nM AF488180_T2147s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008618425592606008,,0.07261490525371048,,13.77127735009889,25.168185203445365,1,,0.03443131256329076,,0.8531419035604005,,76.90656140875362,4.506967853727943
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488181_T2159s_1_correlation-CH2_2,Not known,20 nM AF488181_T2159s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005910033309498757,,0.07448131165742267,,13.426186754061304,25.766621608493743,1,,0.03285488642926237,,0.8515103429873618,,74.10242605469513,4.668737571074785
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488183_T2197s_1_correlation-CH2_2,Not known,20 nM AF488183_T2197s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005383814080648262,,0.07423040624873495,,13.471568465476938,25.869924138397288,1,,0.035351013205817426,,0.8527940751496722,,71.88674229841699,4.848263784054606
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488184_T2209s_1_correlation-CH2_2,Not known,20 nM AF488184_T2209s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.11365535062615,1,,0.033320406977408144,,0.8519968564743141,,72.88971494461265,4.781829654225956
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488187_T2245s_1_correlation-CH2_2,Not known,20 nM AF488187_T2245s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007359945484988246,,0.07532537642808146,,13.275738501682389,26.242946650724814,1,,0.034330422490116135,,0.8515005922200379,,71.43640543360338,4.8772320561879265
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488188_T2243s_1_correlation-CH2_2,Not known,20 nM AF488196_T2339s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0004601267159127308,,0.07314399251999172,,13.671662778411774,25.29057274854849,1,,0.034030965594093306,,0.868947885936061,,73.79884167698563,4.685459445655914
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488196_T2339s_1_correlation-CH2_2,Not known,20 nM AF488204_T2434s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.000638075107291784,,0.07330633098771355,,13.641386583207993,25.251016326244308,1,,0.034476442926634265,,0.8525146130921312,,73.5772760168384,4.681827435311981
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488204_T2434s_1_correlation-CH2_2,Not known,20 nM AF488188_T2243s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.000588487877768026,,0.07285754540239703,,13.725414361366884,25.261937902478827,1,,0.033776764820493584,,0.8527307274681166,,76.07303139552121,4.558092467071818
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488206_T2458s_1_correlation-CH2_2,Not known,20 nM AF488206_T2458s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006321551475977246,,0.07225896657205401,,13.839112949433568,24.860106436557174,1,,0.035668975066704814,,0.8926827007961746,,75.61288811282728,4.550269683581757
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488211_T2517s_1_correlation-CH2_2,Not known,20 nM AF488211_T2517s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005694169118836103,,0.07530415469840003,,13.279479784416818,25.934035130785663,1,,0.033574949750989375,,0.8517140829121392,,71.22243445848451,4.835663465689192
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488217_T2589s_1_correlation-CH2_2,Not known,20 nM AF488217_T2589s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.77568522206947,1,,0.033320406977408144,,0.8519968564743141,,73.27963057179642,4.694827425932259
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488218_T2601s_1_correlation-CH2_2,Not known,20 nM AF488218_T2601s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.82001077092509,1,,0.033320406977408144,,0.8519968564743141,,74.65928310116172,4.615994561555842
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488219_T2613s_1_correlation-CH2_2,Not known,20 nM AF488219_T2613s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.761659667882277,1,,0.033320406977408144,,0.8519968564743141,,73.35596113748028,4.687390241736473
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488234_T2793s_1_correlation-CH2_2,Not known,20 nM AF488234_T2793s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.7836247200351,1,,0.033320406977408144,,0.8519968564743141,,74.70932485507846,4.606402111680442
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488238_T2842s_1_correlation-CH2_2,Not known,20 nM AF488238_T2842s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.808642334925516,1,,0.033320406977408144,,0.8519968564743141,,74.34728954981323,4.633324374117668
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488241_T2877s_1_correlation-CH2_2,Not known,20 nM AF488241_T2877s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006724937709944806,,0.07337075313475397,,13.629408957590814,25.279516779363057,1,,0.03711303720794991,,0.8736059393795476,,70.85870429079966,4.862664546418698
