Time (ms),2022-04-25_multipletau_0cd20_0dot069-1dot0_0001_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0001_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0005_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0005_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0015_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0015_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0028_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0028_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0037_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0037_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0052_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0052_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0055_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0055_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0065_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0065_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0066_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0066_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0068_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0068_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0084_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0084_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0086_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0086_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0089_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0089_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0093_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0093_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0094_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0094_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-1dot0_0097_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-1dot0_0097_correlation-CH1_1 fitted model: ,
896.0,0.011974061839282513, ,0.03318876400589943, ,0.01718049682676792, ,-0.004601458553224802, ,-0.007662728428840637, ,0.033771220594644547, ,-0.008222982287406921, ,0.021288011223077774, ,-0.01882859505712986, ,0.00526358000934124, ,-0.010429112240672112, ,0.007054124493151903, ,0.026072794571518898, ,0.030108915641903877, ,0.05830094963312149, ,0.019790174439549446, ,
960.0,0.008650770410895348, ,0.03238724544644356, ,0.013393587432801723, ,-0.004011976066976786, ,-0.01029225904494524, ,0.03413023054599762, ,-0.004801637027412653, ,0.0199669748544693, ,-0.01799445040524006, ,0.007042535115033388, ,-0.011611474677920341, ,0.002419460564851761, ,0.025004159659147263, ,0.03114263527095318, ,0.057955846190452576, ,0.01322178915143013, ,
1024.0,0.007186125963926315, ,0.031942326575517654, ,0.01079707033932209, ,-0.0035510233137756586, ,-0.014160001650452614, ,0.038544271141290665, ,0.0002583345049060881, ,0.020851098001003265, ,-0.017523616552352905, ,0.0075213722884655, ,-0.01293354481458664, ,-0.0016235463554039598, ,0.02393648400902748, ,0.030868487432599068, ,0.05797887593507767, ,0.006770172622054815, ,
1152.0,0.008967372588813305, ,0.03149169683456421, ,0.0007045039092190564, ,0.0038601269479840994, ,-0.0125312814489007, ,0.03757151588797569, ,0.0003044233890250325, ,0.023790478706359863, ,-0.011938211508095264, ,0.01270806510001421, ,-0.019024260342121124, ,-0.0048340256325900555, ,0.025949619710445404, ,0.025919312611222267, ,0.051362719386816025, ,-0.004146162420511246, ,
1280.0,0.008681529201567173, ,0.024644434452056885, ,-0.00032313819974660873, ,0.0077890558168292046, ,-0.006949826143682003, ,0.029940733686089516, ,-0.00946741085499525, ,0.025251368060708046, ,-0.0034719081595540047, ,0.013814989477396011, ,-0.021055852994322777, ,-0.013862697407603264, ,0.02228713221848011, ,0.016150332987308502, ,0.048094552010297775, ,-0.007821813225746155, ,
1408.0,0.007422483526170254, ,0.018741726875305176, ,-0.0036348903086036444, ,0.010858945548534393, ,-0.005664841737598181, ,0.015067503787577152, ,-0.015782430768013, ,0.022983739152550697, ,-0.0023342426866292953, ,0.01812916062772274, ,-0.0177808478474617, ,-0.016070961952209473, ,0.019500253722071648, ,0.012856093235313892, ,0.03320641443133354, ,-0.002895016223192215, ,
1536.0,-0.001047619036398828, ,0.0132994893938303, ,-0.011267861351370811, ,0.01284952275454998, ,-0.003489346709102392, ,0.007515559904277325, ,-0.017659850418567657, ,0.02294979803264141, ,-0.000493265746627003, ,0.02167525887489319, ,-0.009770579636096954, ,-0.014265840873122215, ,0.016061609610915184, ,0.0023040175437927246, ,0.014338197186589241, ,-0.008181865327060223, ,
1664.0,-0.007355811540037394, ,0.010867591015994549, ,-0.014301779679954052, ,0.00990398321300745, ,-0.0045356471091508865, ,0.008770461194217205, ,-0.012799604795873165, ,0.01640353724360466, ,0.008868863806128502, ,0.028459332883358, ,-0.004516691900789738, ,-0.009143511764705181, ,0.010732632130384445, ,-0.004946782719343901, ,0.007200139574706554, ,-0.012627989053726196, ,
1792.0,-0.013988923281431198, ,0.010242735035717487, ,-0.020473051816225052, ,0.008770447224378586, ,-0.006747284904122353, ,0.007712299935519695, ,-0.008724892511963844, ,0.009602274745702744, ,0.01205066591501236, ,0.03223877027630806, ,-0.0015391508350148797, ,-0.00671857874840498, ,0.009385686367750168, ,0.0007043522782623768, ,-5.3224161092657596e-05, ,-0.016091831028461456, ,
1920.0,-0.01728433556854725, ,0.012373552657663822, ,-0.03148478642106056, ,0.0028165497351437807, ,-0.008054602891206741, ,0.006984338629990816, ,-0.007038535550236702, ,0.0004886869573965669, ,0.02029717154800892, ,0.03159326687455177, ,-0.0021511365193873644, ,-0.009728296659886837, ,-0.005776150617748499, ,0.0008989986963570118, ,-0.012924167327582836, ,-0.01452626008540392, ,
2048.0,-0.016536718234419823, ,0.008941937237977982, ,-0.0366397462785244, ,-0.003174831857904792, ,-0.007867042906582355, ,0.014552823267877102, ,0.00024228918482549489, ,-0.0014117719838395715, ,0.025329623371362686, ,0.026429293677210808, ,0.0005829514120705426, ,-0.003703758120536804, ,-0.01640988700091839, ,-0.003355808788910508, ,-0.017235176637768745, ,-0.018629886209964752, ,
2304.0,-0.012354644946753979, ,0.0002197528228862211, ,-0.030179990455508232, ,-0.009044244885444641, ,-0.006839700508862734, ,0.01159723475575447, ,-0.004796026740223169, ,0.013974945060908794, ,0.017853785306215286, ,0.018929574638605118, ,0.00781483668833971, ,-0.002685404382646084, ,-0.028827058151364326, ,-0.012401686981320381, ,-0.02780124545097351, ,-0.026822999119758606, ,
2560.0,-0.021006153896450996, ,0.0010750008514150977, ,-0.02425786480307579, ,-0.01048239041119814, ,-0.013215579092502594, ,0.0009420401765964925, ,-0.012231511995196342, ,0.027273956686258316, ,0.0018332662293687463, ,0.01076541654765606, ,0.002775508211925626, ,0.0037196294870227575, ,-0.038784679025411606, ,-0.024693563580513, ,-0.04132392257452011, ,-0.026010703295469284, ,
2816.0,-0.02269720658659935, ,-0.005276913288980722, ,-0.023994408547878265, ,-0.00754127511754632, ,-0.025260554626584053, ,-0.012250134721398354, ,-0.015033162198960781, ,0.018691206350922585, ,-0.0170176662504673, ,0.00462229922413826, ,-0.008734474889934063, ,0.011010351590812206, ,-0.040685564279556274, ,-0.03195296972990036, ,-0.05483708903193474, ,-0.02190997451543808, ,
3072.0,-0.02130093052983284, ,-0.022006481885910034, ,-0.012644224800169468, ,-0.008747877553105354, ,-0.028213506564497948, ,-0.015560240484774113, ,-0.009615154005587101, ,0.006715203635394573, ,-0.019266335293650627, ,0.007270452566444874, ,-0.012145817279815674, ,0.01743636652827263, ,-0.04055679589509964, ,-0.041600923985242844, ,-0.0683048889040947, ,-0.02878294512629509, ,
3328.0,-0.020928479731082916, ,-0.02432352304458618, ,0.003794950433075428, ,-0.02061994932591915, ,-0.011834693141281605, ,-0.015176702290773392, ,-0.007861433550715446, ,0.009408979676663876, ,-0.013655923306941986, ,0.015630051493644714, ,-0.01011450495570898, ,0.022967159748077393, ,-0.05345972627401352, ,-0.05658319592475891, ,-0.07856482267379761, ,-0.017858454957604408, ,
3584.0,-0.012722018174827099, ,-0.014870124869048595, ,0.003639339003711939, ,-0.031257741153240204, ,0.0029134401120245457, ,-0.016675587743520737, ,0.0027593057602643967, ,0.011746139265596867, ,-0.00905317161232233, ,0.027755219489336014, ,-0.00319403107278049, ,0.017578180879354477, ,-0.05088299512863159, ,-0.05714746192097664, ,-0.08081107586622238, ,-0.013351974077522755, ,
3840.0,-0.015442936681210995, ,-0.015575923025608063, ,0.003889265237376094, ,-0.03637697547674179, ,0.00961381010711193, ,-0.022476499900221825, ,0.010044901631772518, ,0.00634005106985569, ,-0.002239125780761242, ,0.023485198616981506, ,0.011593800969421864, ,0.0020123531576246023, ,-0.04306543245911598, ,-0.051580894738435745, ,-0.07873041182756424, ,-0.008151210844516754, ,
4096.0,-0.020791957154870033, ,-0.03271717578172684, ,0.013346274383366108, ,-0.024110140278935432, ,0.0032920243684202433, ,-0.02464604191482067, ,0.012071484699845314, ,0.001824831822887063, ,0.0008604954928159714, ,0.008861915208399296, ,0.02411799691617489, ,-0.02073657512664795, ,-0.03242757171392441, ,-0.04558570683002472, ,-0.0715605616569519, ,0.0003230219299439341, ,
4608.0,-0.004295237362384796,0.08132029918554017,-0.025257213041186333,0.0896607233558226,0.011382930912077427,0.10654243259774535,-0.006111313588917255,0.09841100113733697,-0.022778719663619995,0.11354031209754376,-0.027308376505970955,0.11762526497336029,0.006879002321511507,0.11023315650505013,0.0049742949195206165,0.1694699858850471,-0.002748248865827918,0.11974113338038853,-0.010388381779193878,0.08958036909067763,0.007679210975766182,0.080534274942923,-0.007708257995545864,0.1120063712186902,-0.030485473573207855,0.1215780615058765,-0.03276869282126427,0.12668101901234985,-0.0549624040722847,0.14029010384883442,-0.005972844082862139,0.12810969611460502,
5120.0,-0.00690204743295908,0.08026778871208927,-0.03161272779107094,0.0885025325576793,-0.0023182134609669447,0.1053961342346223,-0.003320435993373394,0.09774044335432727,-0.024807531386613846,0.11279323575327835,-0.03094211034476757,0.11646777677829084,0.01265233289450407,0.10924862683207484,-0.00438687764108181,0.16083498070186159,-0.008940483443439007,0.11880672242732146,-0.010767072439193726,0.08888893474507019,-0.01920880563557148,0.07984163593306134,-0.004231355153024197,0.11096426549812181,-0.01807263307273388,0.12066571397625639,-0.008565779775381088,0.12461590108962445,-0.02396630309522152,0.13866841919532838,-0.007460836321115494,0.12701924605035964,
5632.0,-0.004609251394867897,0.07933811404148342,-0.022601928561925888,0.08739229999388501,-0.0253184475004673,0.10435780725669426,-0.020272614434361458,0.09708077575180184,0.0064121438190341,0.11205609735468208,-0.02966802567243576,0.115343645807545,-0.009917431510984898,0.10827969017088244,-0.014538217335939407,0.15433582478905628,0.010287950746715069,0.11788563846759223,-0.0071982331573963165,0.08821112517358479,-0.023097088560461998,0.07916035538547786,0.008038200438022614,0.11025887310073612,0.008375702425837517,0.11978239289534678,-0.0016787619097158313,0.12273341804791213,0.005353312008082867,0.1373029159257911,-0.0006656486657448113,0.12598978400232114,
6144.0,0.0022704722359776497,0.07850354476623891,-0.03048676997423172,0.08632702094247459,-0.0264824777841568,0.10340604859949236,-0.007519514765590429,0.09642975142712734,0.03025841899216175,0.1113279000542632,-0.025541916489601135,0.11425140248594393,-0.004052169620990753,0.10732597898801775,-0.01972256414592266,0.14921121769441748,0.005032598040997982,0.11697759839428626,-0.004737678915262222,0.08754653207945233,0.004290034528821707,0.07848962592583705,-0.0066878413781523705,0.10964253510508333,0.020992152392864227,0.11892630312794569,0.016209008172154427,0.12100807554576459,0.030123233795166016,0.1361297375343997,-0.0003693678299896419,0.12501469081420674,
6656.0,0.007328924257308245,0.07774425266648935,-0.012367201037704945,0.08530393672299928,-0.023966001346707344,0.10252489400711833,0.010800039395689964,0.09578680705891365,0.0128438426181674,0.11060832359849253,-0.02364162914454937,0.11318966240959863,-0.008937282487750053,0.10638713721052936,-0.01342877559363842,0.1450244742518681,-0.006422839593142271,0.11608232706816435,-0.01635473594069481,0.0868947633376514,0.015147814527153969,0.07782909963644766,0.006067255046218634,0.10906479696127805,0.030553534626960754,0.11809580045127643,0.03092310018837452,0.11941893025233288,0.057814277708530426,0.13510466097939147,-0.014758240431547165,0.12408829092949344,
7168.0,0.014428588561713696,0.07704568168811916,-0.009311821311712265,0.0843205100174493,-0.00839605275541544,0.10170219144642118,0.015469148755073547,0.09515166297774917,0.01961536332964897,0.10989716351677982,-0.012202766723930836,0.1121571202635244,-0.01356979925185442,0.10546281978272015,-0.00819227285683155,0.14150714160337746,-0.01431955210864544,0.1151995570367512,-0.023506399244070053,0.08625544220205218,0.011331751011312008,0.07717851105836551,-0.006328921299427748,0.10850867700913595,0.045457009226083755,0.11728937594720654,0.0370657704770565,0.11794861758398562,0.06455037742853165,0.13419608937995908,-0.016228316351771355,0.12320568982255692,
7680.0,0.02191145159304142,0.0763969028099487,0.011713014915585518,0.08337440310326603,0.0030639360193163157,0.10092852537354131,0.018951376900076866,0.09452412291879624,0.033336758613586426,0.10919425084977252,-0.0004652685602195561,0.11115254425315332,0.0010623064590618014,0.10455269224331191,-0.01872653141617775,0.13848507697810458,0.01880328543484211,0.11432902826658846,-0.020813774317502975,0.08562820655875343,-0.0051543922163546085,0.0765376230657583,-0.012500188313424587,0.10796683344550295,0.03396393358707428,0.11650564229337387,0.03052370250225067,0.11658261848230933,0.0619502030313015,0.1333808459015932,-0.007148366421461105,0.12236264392296875,
8192.0,0.04212528094649315, ,0.00685401214286685, ,0.012256362475454807, ,0.02169962413609028, ,0.011167735792696476, ,0.018025187775492668, ,0.019385533407330513, ,-0.0017453597392886877, ,0.012610641308128834, ,-0.020457595586776733, ,-0.00378888170234859, ,0.003914577886462212, ,0.02072065696120262, ,0.014623752795159817, ,0.038155447691679, ,-0.006328601855784655, ,
