Time (ms),2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-5uW_T0s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-5uW_T0s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-5uW_T25s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-5uW_T25s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-5uW_T48s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-5uW_T48s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-5uW_T69s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-5uW_T69s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-5uW_T91s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-5uW_T91s_1_correlation-CH2_2 fitted model: ,
180.224,0.0001305196610277421,0.0005359129111401071,-0.00010031763246473236,0.00047130633154021575,0.000010288793853084811,0.0004474569700294074,-0.000037903886589305904,0.0004189909338667804,0.000020824758913243195,0.0005576526529447642,
196.608,-0.0001478564292006123,0.0005351677605707546,-0.0000702601239325346,0.0004705640283127454,-0.00007453897193980313,0.0004467181269281333,0.00004189577819557418,0.0004182365790556902,1.9850446625674862e-7,0.0005569088818373623,
212.99200000000002,-0.0001078760508004111,0.0005345622539012252,-0.00003981554506636826,0.00046996083144555553,0.0000190129741234379,0.00044611774631582554,0.000027165579890147553,0.00041762358034223385,-0.00011729068390488639,0.0005563044958532953,
229.376,-0.000046202571582892124,0.0005340623145429044,0.00008771048717431219,0.0004694627964102565,0.000018707048357388724,0.0004456220397552653,0.00013691301712052855,0.0004171174461825367,0.000035491761748003985,0.0005558054816105209,
245.76,-0.000049669600334741976,0.0005336438588931305,-0.00011320598157471238,0.0004690459326961217,0.000045192054566712657,0.0004452071273332998,-0.0000698059670895015,0.0004166937989251072,0.00011104315931717728,0.0005553878001616019,
262.144,0.000050422804601434455,0.0005332894342665245,0.00007173009886295091,0.00046869285492781186,-0.00012488439803037783,0.00044485570399661493,-0.000050861898460217696,0.00041633497230866005,-0.0001573732369685881,0.000555034031171516,
294.91200000000003,0.000201029135561957,0.0005327241518797707,0.00017168040445951166,0.0004681297177468359,0.00006864114703251628,0.0004442952089276784,0.000044744563613882924,0.0004157626595702903,-0.00001915507937564911,0.000554469794284665,
327.68,0.000034951577922859225,0.0005322960016208006,0.00015959477569896534,0.0004677031897622415,0.000009299311514791261,0.00044387068503362305,0.0001562299272134863,0.0004153291763045386,-0.00009524034795297758,0.0005540424357303276,
360.448,-0.00018697944425476344,0.0005319625426363924,0.00002427074274777546,0.0004673709926708916,0.00006398154657409461,0.0004435400506494745,0.0001484542768342827,0.0004149915586368736,-0.00009171809758278593,0.0005537095932489263,
393.216,-0.000020958019564512765,0.0005316968458185687,0.00008305688696142604,0.0004671063002674414,0.00009126665627255234,0.0004432766046134538,-0.000017909123078129015,0.00041472254483286856,-0.00005820312582313384,0.000553444387585204,
425.98400000000004,-0.000060357798454223784,0.0005314810864888672,0.000007231870896761101,0.0004668913558568285,0.00005559274610923973,0.0004430626731479285,-0.00013854076637515622,0.0004145040896284251,-0.00019834569646579094,0.0005532290270502428,
458.752,0.000053321254737106395,0.0005313030458495302,0.00006475139645079831,0.000466713987169765,-0.000004771589429244856,0.00044288614090937437,-0.000219902786061248,0.0004143238227754267,-0.00012940724401178292,0.0005530513154556844,
491.52,-0.0000051840964142463646,0.0005311540972436149,0.0001818750832167023,0.00046656560035465087,0.00006818701652716823,0.00044273845428823895,-0.00015343013871601442,0.00041417301054712794,0.00020811283109513243,0.0005529026421042249,
524.288,0.0001388982813592363,0.0005310279947793001,-0.000037215393816233315,0.00046643997324375113,0.00015336494286974524,0.000442613420285083,-0.00010903812689819444,0.00041404532944131454,0.00004407848748080531,0.0005527767726573455,
589.8240000000001,0.00008780386986124002,0.0005308269778523348,0.00007410017996778372,0.0004662397135356471,-0.0000684901213391279,0.00044241410665161763,-0.00001192678042886357,0.0004138417943261865,-0.00010016045321499761,0.0005525761271428242,
655.36,0.000013823393930697945,0.0005306748180960221,0.00003815735659700025,0.00046608812650104935,0.00004165560519493105,0.00044226323627622653,-0.000018015404664552294,0.0004136877269580234,-0.00010164927025146417,0.0005524242484970616,
720.896,0.00008523204658736305,0.000530556368762109,0.000002578904349721621,0.00046597012271790735,0.000009478813284633562,0.00044214579071168554,-0.00010008863227107609,0.0004135677917110839,-0.00006969341163430592,0.0005523060179757638,
786.432,-0.000052695003033839404,0.000530462027815013,0.00010699840423240324,0.00046587613644865066,-0.0001041156751992947,0.00044205224926366544,0.000009927135650305369,0.0004134722666751112,0.000022310345100503443,0.0005522118512931613,
851.9680000000001,0.00005432370119975678,0.0005303854442975218,0.0000723022598553948,0.0004657998407208545,-0.000093683269047188,0.0004419763147792524,-0.00007818845957366012,0.0004133947215302145,0.00007936609195361093,0.0005521354092305391,
917.504,0.00004561276581985356,0.0005303222673520514,-0.000042361181541050804,0.0004657369010948323,-0.000032606245879405004,0.0004419136732627816,-0.00012492511051605712,0.000413330751006499,-0.000003686860159362875,0.000552072348971134,
983.04,-0.00013934105659278517, ,-0.00014776999121596726, ,-0.00011011983555526443, ,-0.00006532735107144751, ,0.00015770774080311212, ,
1048.576,0.00003965176047346715, ,-0.00005100919155286416, ,-0.00011800579403172773, ,-0.000010256463983346047, ,0.00009549816932520658, ,
1179.6480000000001,-0.000033171998118205455, ,0.000023049586354055996, ,-0.000023292517860015192, ,-0.000058224638492578074, ,-0.00008527106518371385, ,
1310.72,-0.000030394980879115928, ,-0.00004307239991047553, ,-0.00004089581157601924, ,0.000017302041791800714, ,-0.00006707563287829638, ,
1441.792,0.00005334273867279215, ,0.00007806805842122256, ,0.00004621137807541909, ,0.000051334008352588817, ,-0.000052389951572854526, ,
1572.864,-0.00005448548677797759, ,-0.00004773911540918565, ,-0.000036728422929871115, ,-0.0001271901827428367, ,0.00013441744431080325, ,
1703.9360000000001,-0.0000036372772756696165, ,0.00002112668043651068, ,-0.00002060240266482866, ,-0.000010417381687945485, ,5.296979182381524e-7, ,
1835.008,-0.00008847421960154964, ,-0.00011336191184397824, ,0.00008549006127428068, ,-0.0000555930401687973, ,0.00011184153774188874, ,
1966.08,0.000029900418579348396, ,0.000049606510551901685, ,-4.216523435432756e-7, ,-0.00002989519148270148, ,0.00003900307465123206, ,
2097.152,0.000021449239653662455, ,-0.00008958552832041342, ,-0.000026203441133271062, ,0.0002295406640655725, ,-0.00004451548387900588, ,
2359.2960000000003,-0.000024225282356777495, ,-0.000018884065554679555, ,0.0000012768230404079683, ,0.000018464860386607806, ,-0.00005146120776707646, ,
2621.44,-0.00004812241475004329, ,-0.00003563621675872611, ,-0.00003847141103014101, ,0.00003769245522549313, ,0.00010039004198454477, ,
2883.584,-0.000011597655569116639, ,-0.000048464605912091085, ,-0.000011726223629022529, ,-0.00004453369682324612, ,-0.0000211048512064468, ,
3145.728,-0.00004485477697974229, ,-0.00006230490979741154, ,0.00005622048141418291, ,-0.00005317671370869699, ,-0.000012681333054900585, ,
3407.8720000000003,0.000006801376146315547, ,-0.00003560311627741489, ,0.000030589404268306834, ,0.00003638725014919782, ,0.00001460923520747417, ,
3670.016,-0.000034335655654029085, ,-0.00003124402831665365, ,0.00001542195682867854, ,0.00004076059656394856, ,-0.000038706678639201074, ,
3932.16,-0.00004571472571050184, ,-0.000013185133484006985, ,-0.000045006985765056025, ,-0.000007934102994035273, ,-0.000009721073982002233, ,
4194.304,-0.000031485113885479986, ,3.7048981628248734e-7, ,-0.0000042814812167512226, ,0.00001627213207346799, ,0.000030500006825742265, ,
4718.592000000001,0.00003113569962753975, ,-0.000006543991626605578, ,6.847047551684907e-7, ,0.000005222355670310207, ,-0.00003575200075973908, ,
5242.88,0.000040352055561108105, ,0.00003482118870379596, ,-0.000028822362433517706, ,-0.00003772202225442113, ,0.000027769541196215515, ,
5767.168,0.000022672806485591087, ,0.00004360759365763891, ,0.000009713324347689321, ,0.0000324995628129318, ,-0.00004169809150703269, ,
6291.456,-0.000005653622202433182, ,-0.00006588124057827089, ,0.00006262905148937269, ,0.00004815639243815765, ,-0.000053036332446453116, ,
6815.744000000001,0.000022646931012048556, ,0.000028957682123815193, ,-0.0001020191273602375, ,-0.00006750536682740078, ,-0.00000411438834862938, ,
7340.032,0.0000024692269723217027, ,-0.00004764193237103633, ,-0.00010808094942575928, ,-0.00005737788819502707, ,-0.000019518697857490326, ,
7864.32,-0.00003951142584228937, ,-0.00010776450311540124, ,0.00008043617846572553, ,8.705175329960609e-7, ,-0.000003817597729444338, ,
8388.608,-0.000010336487728684372, ,-0.00001638616766569893, ,0.00004127403242635508, ,0.00006013175248035713, ,-0.00000985777646575479, ,
9437.184000000001,-0.00004260092693965204, ,0.000006152357581878827, ,0.00003404695628235332, ,-0.000054239888284951434, ,-0.00002325480032362623, ,
10485.76,-0.00005036155148020976, ,0.00004128495855746267, ,-0.00008094818335084244, ,0.00004818620149142608, ,0.000028386985075281968, ,
11534.336,0.00006140400322568587, ,-0.00003089619786178721, ,0.00010324733508254543, ,-0.00003759029823269089, ,0.000023718122418270137, ,
12582.912,-0.000005624943128283909, ,-0.000020676008933601427, ,0.00002228176560679037, ,0.00003787182593401504, ,0.000003194631710501529, ,
13631.488000000001,0.00003462905384099665, ,-0.0000040328989840209485, ,-0.00007213927937972543, ,-0.00003445523931578577, ,-0.00003958088751826179, ,
14680.064,-0.00007208661851762686, ,0.00010762705275234883, ,0.000029553958915393236, ,0.00000713597005694099, ,-0.0000020808867025133567, ,
15728.64,-0.000020387174119339816, ,0.00007777976129074582, ,0.000015647146836846225, ,0.00000516271978086144, ,0.00009032702731586522, ,
16777.216,0.00007104260059766682, ,-0.000054294406566202395, ,-0.0000666670303008141, ,0.000048619134266562166, ,-0.000042077379089687515, ,
