2e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
4e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
6e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
8e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.4e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.6e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2.6e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3.4e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
4.2e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
37.74873,0.004926981985717314,0.004507928479183158,0.007074080107280056,0.006233735268686313,0.006863095274521145,0.0063295540548105106,0.006138754469025041,0.00627760755121407,0.005910590354881129,0.004000545388631512,0.0036261934385318105,0.004139713231847069,0.0051591135299270795,0.003935118258178308,0.003521725044063766,0.003024536875989248,0.003388312939160536,0.0028949422959266787,0.0037563313922922823,0.003479724905646386,
41.943034,0.003893225177550397,0.004182749009348558,0.0058733965807008385,0.00561608788998483,0.005755324399257922,0.005587533686333669,0.008124397629372764,0.005689080686426356,0.0046629000436622684,0.0035323206435223433,0.003995517080147235,0.0037316480559737753,0.003827350794175679,0.0035441562999910265,0.002542143908544361,0.0026722474682013206,0.0025185188232466293,0.0025623217617885903,0.004020419648777271,0.003141180967522925,
46.137338,0.0036136900850875886,0.003924648250277539,0.004137431346297618,0.005126064297389921,0.005681363072551906,0.004998568008022911,0.006562208969932173,0.005221979455943875,0.003897263034159413,0.003160655915027354,0.003113919242079222,0.0034077669980755298,0.002294196445703105,0.003233772393536366,0.0016293128302993587,0.0023926655655229934,0.0014136868145277726,0.0022983505564351065,0.003721767215179428,0.002872446306518825,
50.331642,0.003910481556675873,0.0037156724753652746,0.004517687551000318,0.004729458494977124,0.005604071897589087,0.004521694068355167,0.006036303980439008,0.004843799012442562,0.0037728438543403174,0.0028597125589783622,0.0036402206705618933,0.0031455363755047297,0.0023171614431629407,0.0029824151626641152,0.001614881025234296,0.0021663228452588204,0.0008432102849598166,0.0020846467193423746,0.0033543620675716567,0.0026548421362000284,
58.72025,0.0035488522318802796,0.0033999448872599524,0.004526538830913758,0.004130531852578303,0.0038832422488715855,0.0038012028347112624,0.0035999988796469352,0.00427246141656594,0.0015790497488311539,0.0024050028741767144,0.002658678511708681,0.0027493594485306686,0.0028618240289004946,0.0026025643604480906,0.0018998405378847405,0.0018244042518180635,0.001417564124004973,0.0017618222785821828,0.002559740776406261,0.0023260441960371117,
67.108858,0.003006591521842901,0.003174691712373303,0.0038740688079738515,0.003703458170022328,0.002677478010970398,0.003287163009408667,0.0022121349668389858,0.0038648697927301727,0.0016100538370712458,0.002080566230897322,0.0020748930281401148,0.002466718364274142,0.0013242637639284283,0.002331488547358269,0.0011169451963634414,0.0015805038324128954,0.001458449702765625,0.0015315435340184944,0.0019063683849596602,0.0020914383133517657,
75.497466,0.003368173784817854,0.003007306869593834,0.0028935520691002027,0.003386235866787073,0.0041311183735328475,0.002905174972657541,0.00174943507144667,0.0035620044445872846,0.0010366974396893002,0.001839461835774664,0.001602582688775307,0.0022566935448682015,0.001313969673974973,0.002130008508559003,0.001625183714321734,0.001399285303043904,0.0013448933458163558,0.001360446693089489,0.0022376714201164825,0.0019170868948219992,
83.886074,0.0029829724304661688,0.0028788959961149503,0.0027651069674363305,0.003142960614717541,0.002558056360025809,0.0026121248985457226,0.0021595536343967893,0.0033296675934420053,0.0004969840918485646,0.0016544857932749197,0.0012201978214711185,0.002095574021066187,0.0018246434605853246,0.001975413064297617,0.0011489047051876744,0.0012602762985938275,0.0011570079474468686,0.0012292023036332555,0.0018706069318913388,0.0017833210664329683,
92.274682,0.002809824326633685,0.0027778260351685306,0.0028302737037453254,0.0029515387508571044,0.0023973208461900474,0.002381467445992546,0.0022724306473818024,0.0031468053525046166,-0.0002504636611300937,0.001508887447579622,0.0010273259348334918,0.0019687616359813608,0.0014891210490208362,0.0018537151566751764,0.0015709260199750252,0.0011508742906850967,0.0008122263494472737,0.0011259114685240907,0.001944206824358803,0.001678029409659125,
100.66329,0.0031137894932746057,0.0026965806212613285,0.0020168938045930494,0.0027977017694588062,0.0019777409909352973,0.002196050766557463,0.0016228085095406097,0.0029998150778399488,6.255439721431167e-05,0.0013918430195071435,0.0015653751486607215,0.00186682444620741,0.0009319954693401699,0.0017558752491430804,0.0012648694837160733,0.001062937657117164,0.0010862972415974514,0.0010428871704625164,0.0016124114824206837,0.0015933856580581795,
117.440506,0.0023991016368125127,0.0025749011381102738,0.0013426161177782215,0.0025673718472823924,0.0008849109930859322,0.0019183527642971656,0.00046439232681794174,0.002779678361851124,-0.0006192579681896638,0.0012165396426607844,0.0010334972321197622,0.001714157774472418,0.00036880565012652243,0.0016093198286781323,0.0008205840596179259,0.0009312485908879041,0.0005007739803352296,0.0009185549317342144,0.0005487023172719275,0.0014666080931437968,
134.217722,0.002336139160900359,0.002488937842573351,0.0017139609502261433,0.002404703477473409,0.0008527955611039139,0.0017221638297691517,0.0016051421406321387,0.0026241634764275017,-0.00043199398188821015,0.0010926858459478776,0.0004463925211706332,0.0016063047668235819,0.0005693485644241836,0.0015057645296624321,0.001170859616778812,0.0008382229701573391,0.0011755907253577069,0.0008307265007849915,0.0005803183902356501,0.0013770365028074182,
150.994938,0.0020404271086852744,0.002425555195931472,0.0003379954475573044,0.0022847954518668387,0.001992871483244372,0.0015775077890951528,0.0012598324169910313,0.0025095022597002086,-0.0006662511314658115,0.0010013618378234114,0.00042595513256745045,0.0015267834529523086,0.000906065246066512,0.0014294005893974219,0.000579981474668867,0.0007696384253238439,0.0003666160688790532,0.0007659738367785503,0.0002238452311245531,0.0013109895381375619,
167.772154,0.0022052035738476363,0.002377238434907582,0.00014963205772927868,0.002193408268358148,0.0008422142444189307,0.0014672351297520707,0.0008029897953972398,0.002422097773250004,-0.001190564451679683,0.0009317429338284747,0.0009236849311843854,0.001466164820914529,0.0012033148200288534,0.0013711818103740248,0.0004717616120316581,0.000717359506661169,0.0004135581205440664,0.0007166158957662861,-0.0005774543333724714,0.001260639398913437,
184.54937,0.0017586741411378792,0.0023394091214215497,-0.00016562010174652196,0.0021218694902635695,-0.00019385745902134044,0.0013808971962499552,0.0005562563175779011,0.0023536662951271375,-0.00047345134041798076,0.000877233710326426,0.0009846259116357459,0.0014187042697283523,0.0011172760194989317,0.001325595681791807,0.0008050839686943467,0.0006764301495811662,0.0003364208598428986,0.000677973451747771,0.00024705755007235373,0.001221216541759296,
201.326586,0.0017875083536270696,0.0023091348414930545,0.00010174523619029152,0.002064626206648344,6.407096811413382e-05,0.001311801713552875,0.0009987042397848623,0.002298902416127704,-0.0015107643537504644,0.0008336097035383455,0.0005109314348654559,0.0013807225357330322,0.0011851191078513245,0.0012891109859426465,0.0013466939316739302,0.0006436763577165271,-0.0008150182340822409,0.0006470498124132224,-8.761964913805986e-05,0.0011896659496747342,
234.881018,0.0015337064533167454,0.00226403306026235,0.00028692132643948654,0.0019793612112417843,0.0004397625835434038,0.0012088644427043077,0.00026596521750626767,0.002217318282042341,-0.001011057554154915,0.0007686180676348321,0.00117320590281079,0.0013241389195226914,0.0008675542419785653,0.0012347522700705998,6.625527865952385e-05,0.0005948831505582563,-0.0003627626350356117,0.0006009830583100142,0.0006112975968969314,0.0011426609567580968,
268.43545,0.0008548407905790434,0.002232355149551001,0.0006535112076099425,0.0019194851753873477,0.000448008244988447,0.0011365643417689092,0.00018114854106164645,0.0021600176529906418,-0.0006862098143456397,0.0007229688344121408,0.00081256107519605,0.0012843969668634003,0.0007871387033870337,0.0011965688998183403,-2.679273153440409e-05,0.0005606144192690878,7.828123918737884e-05,0.0005686292480283368,0.0005196928535249201,0.001109644915223606,
301.989882,0.000962098253970951,0.0022091042529708365,0.0007264604689862165,0.0018755437761124938,0.00019499854799201355,0.0010834973190902253,0.0003341920945275323,0.0021179609251777316,-0.0010307095910986287,0.0006894625043856264,0.0012023736665009465,0.0012552274643623223,0.0005532935866863164,0.0011685410283280558,-0.000536015530891576,0.000535463000144083,-0.0005859200825114241,0.0005448833141826444,0.0003030633921646242,0.0010854110749833159,
335.544314,0.0010186599622642146,0.0021914444975227538,0.0003828983683148834,0.0018421727785014666,0.001049219604779874,0.0010431911232289617,0.00028627977229912283,0.0020860179904390822,-0.0007983596878876753,0.0006640129622384872,1.2868234886798113e-05,0.0012330724860213549,0.0010296561366578594,0.0011472517395640608,-0.0002553683003954443,0.0005163603964341453,0.00010322148586351165,0.0005268482036679306,0.00016822269185084337,0.001067004269119279,
369.098746,0.001011889046786334,0.0021776591340951328,0.00019877580913145289,0.0018161255092110182,-9.161510052785982e-05,0.0010117276207769728,-0.0007685330933129509,0.0020610833137125525,-0.0011066429171464165,0.0006441465179886776,0.00040979962852359273,0.0012157781981552845,0.0012934152485514793,0.001130632316324906,0.0005166148101357049,0.0005014491503774772,-7.958541071402259e-06,0.0005127702427149455,-0.00020427550372744907,0.0010526354487952133,
402.653178,0.0007986372319245439,0.002166654366737454,-0.000557984004684462,0.001795333754131502,-0.0012448225017987547,0.0009866104255089132,0.00019918520655507255,0.0020411782965232697,-0.0012614272641593783,0.0006282870612740495,0.000994789158239584,0.0012019723365413345,0.0009758626053723419,0.0011173645970322436,0.00032651081099870804,0.0004895458753678276,-0.0007302874150869609,0.0005015321674586307,-0.00030749792837597934,0.0010411647106167471,
469.762042,0.0007801771264606882,0.0021503077924099672,-0.0002465654126143724,0.0017644523132352844,-0.0003947222177698073,0.0009493009876424883,0.0005111041186956555,0.002011611521610676,-0.0019217883080373133,0.0006047289396704492,0.0007172169687721119,0.0011814650935232222,0.001029146660636897,0.0010976556744601914,-3.213422780017794e-05,0.00047186513276630237,-0.00031622104328583146,0.0004848395070282634,5.7108802414482796e-05,0.001024125629538425,
536.870906,0.0010351357061462796,0.0021388631934027695,-0.00015779093936909127,0.0017428336666674624,0.0003125381793798754,0.0009231797137256878,0.00026107849908524994,0.0019909113995807957,-0.0004864005388792636,0.0005882351098420276,0.0006901192946097811,0.0011671075944678878,0.00041766303606947106,0.001083856305730984,-0.0006714069071823258,0.0004594868199468131,-0.0005317734005078778,0.00047315296395216317,-9.169766001718926e-05,0.001012195925206366,
603.97977,0.0006958340709518307,0.0021304837894344886,-0.0010732615748945884,0.0017270063194552603,-0.0010162417500060794,0.0009040544118528955,-0.00014558453164630335,0.001975755500343063,-0.0010719131747842293,0.0005761586553422208,7.687946816520519e-05,0.0011565954923431297,0.0003589943335096235,0.0010737524054819955,-0.00010574569668338363,0.00045042398404001894,-0.0007272053061509265,0.000464596617048339,-0.0004324357879063268,0.0010034611916310155,
671.088634,0.001170154394296614,0.0021241318354210245,-0.0010249498388571166,0.001715009219703629,-3.4493629842100583e-05,0.000889556561143665,-0.0006464532607991602,0.0019642667455485683,-0.0014058044411234061,0.0005670040855792694,0.0006895813967814802,0.001148626885788817,0.00025360072662404586,0.0010660929665168505,-0.00047322520844880425,0.0004435540826526567,-0.0009656633279484428,0.0004581106535714322,0.00029801461225847703,0.0009968397924572788,
738.197498,0.0013182314517295123,0.002119181342990053,-0.0012306997614345283,0.0017056595524864463,-0.0005451090177705753,0.0008782574162426364,-0.0010198982830483061,0.0019553128585806717,-0.0009913085297408753,0.00055986927474728,0.00030262863424137534,0.0011424164467991724,0.0003933563526049033,0.0010601233128793648,1.6440706566958064e-05,0.00043819999840552314,-0.0009290859855924217,0.00045305579538926005,-0.0004651574896847377,0.0009916792469902508,
805.306362,0.0011126608353934264,0.0021152346226792,-0.0007377034675097471,0.0016982059441491978,-0.000537874841188688,0.000869249293965368,-0.0004027168613816068,0.0019481745131041753,-0.0011886040933655907,0.0005541810953378406,0.000526432987378973,0.0011374652600751327,0.00012712177188226815,0.001055363977682825,0.00016074989832431274,0.0004339315711500349,-0.0005002471056868574,0.000449025921303654,5.232629109608311e-05,0.0009875650269044263,
939.52409,0.001490785312316869, ,-0.0006618126725032747, ,-7.88345427199788e-05, ,0.00018015400991641784, ,-0.0009647258665208547, ,-4.4499046197987725e-05, ,-0.0009028005587194609, ,-0.0003692064520216576, ,-0.0006849363919248086, ,-0.00012776565962319798, ,
1073.741818,0.0014556783729386025, ,-0.0011039635026998962, ,0.0002485024776947764, ,0.0005611551122605007, ,-0.0012739206845886076, ,0.0003233116722644747, ,-2.7552977941369682e-05, ,-0.0008501582840641975, ,-0.0004964265692084168, ,0.0005671915665993454, ,
1207.959546,0.0012116795745771248, ,-0.0012635566456509473, ,0.00040173860630363654, ,0.0005356802942877259, ,-0.0016043579849734123, ,-0.00019504007043981365, ,-2.1973669844954635e-05, ,-0.00046187454086523696, ,-0.0008110182241372632, ,0.000141753920523473, ,
1342.177274,0.0014828472790138346, ,-0.0010451529367414868, ,0.001136247049582333, ,0.0002262177262826448, ,-0.0018222955104058424, ,0.0002610319852859533, ,-0.0004793095396910241, ,-0.00045487685546355297, ,-0.0005235967860744628, ,0.0001344145031018895, ,
1476.395002,0.0014251071582846286, ,-0.002373341236592301, ,0.0006374169577429444, ,-7.96009878155024e-05, ,-0.001553487064513419, ,0.0003047571781961267, ,-0.00045442470317914375, ,-0.000374535332552246, ,-0.0007568561646771777, ,0.0003658100394804498, ,
1610.61273,0.0013676120311719186, ,-0.0026686523727383403, ,0.0005635470172616541, ,-0.000742831142217888, ,-0.0014347980022712426, ,0.0011472665404104276, ,-0.0007575798633137998, ,-8.768183588508282e-05, ,-0.000326807455053677, ,0.0002637617901185418, ,
1879.048186,-0.006397060100759533, ,-0.008565038879646521, ,-0.0074236926853070975, ,-0.008685060917835132, ,-0.008918033056253747, ,-0.005757309412905393, ,-0.0075763718948611515, ,-0.00789065821643642, ,-0.007889760303509154, ,-0.007323725803685188, ,
2147.483642,-0.007260839547857234, ,-0.009316544414931247, ,-0.008092074334906023, ,-0.008646831984105373, ,-0.008788121719005483, ,-0.005556270416340055, ,-0.0075580527422248345, ,-0.007809821282462712, ,-0.008494298857583172, ,-0.0072960046782769745, ,
2415.919098,-0.007312504473383412, ,-0.008404409282925301, ,-0.008038922910752842, ,-0.008708817526827737, ,-0.008502156936866085, ,-0.0051927909740274725, ,-0.007853462875611178, ,-0.007644700203815651, ,-0.008597113713749755, ,-0.007643653496720986, ,
2684.354554,-0.0070759906848354695, ,-0.008011259732941221, ,-0.007840372928616456, ,-0.008406249709763065, ,-0.009373099328725081, ,-0.004977573928528787, ,-0.008079971860352359, ,-0.007392707854676926, ,-0.008704445844342188, ,-0.008063309126474483, ,
2952.79001,-0.007666539453103019, ,-0.009500587489748295, ,-0.008809930335110194, ,-0.008724733571145591, ,-0.00860175749020351, ,-0.005991857476821378, ,-0.007861977181634693, ,-0.008090015102835801, ,-0.008645637773024264, ,-0.0078054300577535506, ,
3221.225466,-0.00881839472980722, ,-0.008811630754202522, ,-0.009459972435945162, ,-0.008713636327776069, ,-0.009084849952778713, ,-0.006628786590049338, ,-0.0075670566100275935, ,-0.007683651446472001, ,-0.008720023831310413, ,-0.008244565668154805, ,
3758.096378,-0.00932946738235711, ,-0.009178064615178592, ,-0.011615530798866432, ,-0.010780256819657948, ,-0.01019603844063286, ,-0.006189943464252159, ,-0.007123953703589061, ,-0.007869854282630593, ,-0.008953177838068385, ,-0.008616818853217531, ,
4294.96729,-0.009313055652513001, ,-0.00971967541204041, ,-0.01099183144504833, ,-0.011867593986332432, ,-0.010285259439540742, ,-0.006047937509227279, ,-0.007353848986065139, ,-0.008705245493347977, ,-0.0087053491306976, ,-0.009922166050536151, ,
4831.838202,-0.010205853066599251, ,-0.01151355766180735, ,-0.010594902564874222, ,-0.011655565406321355, ,-0.0097046451363265, ,-0.006439935941484469, ,-0.008601865512130633, ,-0.009414076565251204, ,-0.009178583194511853, ,-0.01023816269014489, ,
5368.709114,-0.0102229308711701, ,-0.012031443601953441, ,-0.010991695166689195, ,-0.010992417733185583, ,-0.009434560395213518, ,-0.007297431906774174, ,-0.007594414116238127, ,-0.009138735234344329, ,-0.00954517561170253, ,-0.010361983445369836, ,
5905.580026,-0.011282414091303093, ,-0.012829383387437247, ,-0.012925377755795902, ,-0.011681598902428161, ,-0.00939607491043268, ,-0.007668626920420025, ,-0.00805027927971389, ,-0.010326096157257285, ,-0.010068923135463499, ,-0.009816153639588649, ,
6442.450938,-0.012845238231735605, ,-0.012021136601329703, ,-0.014226193123507013, ,-0.011426559745381119, ,-0.008161642277560732, ,-0.006957717001000368, ,-0.008275704504546755, ,-0.010417373391411218, ,-0.010791631012379179, ,-0.008896263439226488, ,
