Time (ms),clean,clean fitted model: ,0cd20,0cd20 fitted model: ,19e3e,19e3e fitted model: ,34a6d,34a6d fitted model: ,484af,484af fitted model: ,714af,714af fitted model: ,34766,34766 fitted model: ,c1204,c1204 fitted model: ,fe81d,fe81d fitted model: ,ff67b,ff67b fitted model: ,
0.360442,0.35053690283859584,0.3548593243420001,0.31822415323036046,0.3183740921978401,0.15226998993907429,0.15444794306430124,0.05702680105688636,0.043539699262675965,0.16518112006572114,0.16747673798853308,0.09384483531047567,0.09737331007539511,0.06141883993083238,0.06626330715215759,0.022768415673933753,0.03623306505731737,0.19927415379768762,0.20074252663499584,0.1375950000100115,0.1411157668513848,
0.39321,0.3339485242143025,0.3389652644229217,0.3026026067899614,0.30318727674028056,0.1431253437433391,0.1465281731458952,0.054362998044270396,0.04351640886821202,0.15577453732668245,0.1591135636930396,0.08846765633686,0.09278697740609847,0.05810239182194775,0.06374990348626125,0.02232223280231798,0.035785744121492685,0.1879592107729108,0.1906305324535546,0.1297733802880889,0.1338218470486034,
0.458746,0.3070455896971418,0.31102389414088905,0.27616721126941995,0.2766770204175765,0.13000114792829176,0.13296514780218566,0.05075144159993719,0.043492847847625374,0.14179382373004618,0.14478016892461998,0.08049964779770927,0.08507531022172272,0.05437591502919861,0.059627843359501526,0.022111792038656087,0.03493333459905671,0.1706459960160126,0.17320606173168673,0.11779409446858996,0.12139231895886002,
0.524282,0.28263034802781,0.287249860277197,0.2526808947723887,0.25430799498343276,0.11799190148257868,0.12177238034927382,0.047732260820542126,0.04347791787413788,0.12901636900363464,0.13294087666482896,0.07412239285663078,0.07883882834701612,0.0506534610170885,0.056371978128230395,0.022180855321140138,0.03412378402762898,0.15536378259145148,0.15872395940326478,0.10697677531125575,0.11119311760780133,
0.589818,0.26193428943899333,0.2667749333722925,0.232280339152826,0.235179961361776,0.10787780674776033,0.11237853805849837,0.045638721173718436,0.04346466693810609,0.11837077143104766,0.12299654070024393,0.06877227714198439,0.073686915940313,0.04826831783338934,0.05371940550698491,0.021858162709684926,0.03335105989638423,0.14221743655242364,0.1464970498156616,0.09799067286098201,0.10267335125115742,
0.655354,0.24405495558392248,0.24895747744869293,0.2150449616482697,0.2186368414678192,0.09959213906294878,0.10438269557289868,0.044682292443331106,0.043451744479959725,0.10938701344578416,0.11452615330909045,0.06477610763610209,0.06935600482038118,0.04694476268855932,0.05150427515714345,0.022848966253656896,0.03261214988992654,0.13081576694916466,0.1360372239140826,0.09102346906578027,0.09545015249322704,
0.72089,0.22866740642212935,0.2333123052359062,0.1998161427089967,0.204188594122184,0.09229845694197177,0.09749489798081747,0.0440617232251015,0.043438888127300665,0.10199478548186872,0.10722489718566446,0.06133555320186484,0.06566162843963805,0.04561002593231048,0.04961677979153777,0.023951745003324636,0.03190477540869651,0.12142769142940232,0.12698784287763104,0.0847114148620676,0.08924887394096712,
0.786426,0.21482872495713298,0.21946559236769286,0.1866730950841389,0.19146170139229562,0.08667636322679469,0.09150019207213998,0.04446897244746207,0.043426046908586216,0.09538427939106607,0.10086658761206076,0.0590788876235834,0.06247078271021821,0.04524183238646742,0.04798131919213851,0.026285176943587434,0.03122693930387331,0.11351435139656046,0.11908219456606522,0.08032543548779096,0.08386732141149335,
0.917498,0.19278463165655862,0.19605696745998064,0.16464785486337524,0.1700747013674699,0.07740980985580453,0.08157635979992935,0.045955762046330645,0.04340037823956601,0.08582320949423569,0.09033242578293042,0.05562776517949037,0.05723044869985249,0.04577557803433518,0.04526594938865205,0.02955889853483384,0.029952765766498163,0.10084733565535121,0.10593379585191844,0.07326136826604737,0.07499019181372654,
1.04857,0.17437529360457552,0.1770285608245179,0.14674851980261955,0.15280811505094918,0.0703205701221094,0.07369903599661866,0.04641318359261943,0.04337472159868218,0.07762525220600779,0.08196220705184533,0.05327498149927672,0.05309783083004198,0.04536915137520715,0.04307604392400606,0.03233191952249255,0.028776786170881488,0.09029045587936332,0.09544212803304039,0.06721301193464921,0.06797142006030514,
1.179642,0.1590942312958245,0.16125869184319438,0.13205132342582038,0.13857866552866305,0.06415933156548083,0.06729597065481357,0.046218197012044,0.04334907634183384,0.07112888920529754,0.07515205487417588,0.05059938160288215,0.04974699656964075,0.04444040195909962,0.04124909115233472,0.032590627994355435,0.027688069854780013,0.08220448761801707,0.08687796023453478,0.06172332620350263,0.06228392103321044,
1.310714,0.14652346349300843,0.14797847706488934,0.11967095098578917,0.12665212862521208,0.059177468392286825,0.06198999139482361,0.04436931966532542,0.0433234424374572,0.06583069729338556,0.06950358387905874,0.04859299528860275,0.046968702689804284,0.042561776632917235,0.039684773793961105,0.03198543305871032,0.026677250644298323,0.07523915263749999,0.07975648685583481,0.057665766062278086,0.057582631981417776,
1.441786,0.1354125472927899,0.13664323929351616,0.10952841562710626,0.11651322747374313,0.05529636677474027,0.05752240935549935,0.04288451794558666,0.04329781987711244,0.061501924539453925,0.06474334970323799,0.046146362014767246,0.04462245729849584,0.041451613936624214,0.03831773191102197,0.030820296439427734,0.02573625644342687,0.06972478803714108,0.073742840711974,0.05384981184350668,0.05363218817864216,
1.572858,0.1259720504536003,0.12685633919440056,0.10076669657381106,0.107789684066398,0.052155925753702495,0.053709885423907984,0.04152845288598573,0.04327220865323865,0.058145690022883584,0.06067743373964199,0.04465654620608972,0.04261042016372056,0.039749991044900596,0.03710348996987999,0.02998820101118557,0.02485809319426649,0.06484410216722243,0.06859829111321084,0.05070727007096141,0.050266544208203146,
1.835002,0.11098982454222552,0.11081553037988397,0.08754869210100008,0.09355319510904174,0.04711636119997317,0.04754973748639729,0.03919840877487011,0.04322102018482729,0.05297153595648132,0.0540990837956121,0.04201737840900057,0.03932652637891681,0.037314539034498044,0.035016496458466606,0.027808924144101358,0.023266661300842532,0.05780561953578842,0.06026124098766174,0.04594269153017771,0.04483862272020371,
2.097146,0.09911768544788899,0.0982261476820561,0.07713341301536289,0.08243408992651671,0.043376194552557805,0.04279115816225395,0.037064219190189845,0.04316987697214199,0.04922026198350704,0.049007860089077496,0.03997842748482682,0.0367448584038382,0.035174224551709224,0.03326001845286961,0.025893890626524665,0.021862709131101964,0.05220828669696159,0.053800276281372766,0.04166789706543665,0.040653385985527146,
2.35929,0.08930547109182017,0.08808771903063639,0.06893823209140115,0.0735150569344317,0.04039855593934043,0.039007071166955065,0.03459820950698001,0.0431187789552093,0.04639126760774021,0.04495121649586095,0.037907169235791,0.03464839339084151,0.03369085823532081,0.03173986661501098,0.024496526210034147,0.02061494654846717,0.047676970591341385,0.04864969462220836,0.038280223548354045,0.037329137809693574,
2.621434,0.08120402156261282,0.07975213464367051,0.062601189238483,0.06620625153806285,0.037611486674405115,0.035927672317871764,0.03305105167136497,0.04306772607416168,0.044179701254652884,0.04164309384905096,0.03593276979491209,0.032901974948556865,0.03273712279420929,0.030397499035454432,0.022848933434081627,0.019498679313243453,0.044093545715307776,0.0444501924640435,0.035543673693639005,0.034625742089031526,
2.883578,0.07464772529331798,0.07278108979414898,0.05714309928202078,0.06011116193812495,0.035570949347459066,0.03337415942837248,0.031673859083605635,0.043016718269237225,0.042788493211880774,0.03889382919624493,0.034417168479989456,0.03141698782328711,0.03201688724543903,0.02919424480417092,0.022375847156216825,0.018494158089636115,0.04127064911035807,0.040962623341201085,0.03296663234486652,0.03238458979109805,
3.145722,0.06873995861971752,0.0668675557226801,0.05262459504035786,0.05495341251533727,0.03370295997959508,0.031223364661083226,0.02992393317323785,0.04296575548077959,0.04049170031298982,0.03657272246922328,0.03230415086703274,0.030132873831321988,0.030140914649217292,0.028103271743621764,0.021081759898631557,0.017585399714976697,0.038702734275297836,0.03802166133800593,0.03104305820998378,0.03049672522083665,
3.67001,0.05952499745851746,0.05738485473596552,0.045192897354452026,0.04670809416692359,0.02999845931365839,0.027803141603235576,0.027279535972629384,0.04286396471516493,0.03686088764266968,0.03286807560713028,0.029137360665908007,0.028007639923855205,0.026699718012595262,0.026185519425938244,0.01960631720843925,0.016005152098646367,0.034710822968980336,0.033339368734493294,0.02742416933992476,0.027492568065751607,
4.194298,0.05220359993569945,0.050125015853075015,0.03891095489112396,0.04041802567947616,0.027299437253794818,0.02520746363962539,0.025272362398939076,0.04276235330216671,0.03368230580676623,0.030041176292476428,0.02694859617977046,0.026302569321120194,0.023975153303190746,0.024539186487360497,0.01830191269948587,0.01467792506757035,0.031542504321764246,0.029782673416208355,0.024872602285076262,0.02520869511078813,
4.718586,0.04661411459064887,0.044396547338197076,0.034360032040806524,0.035469586876369155,0.025233025147895993,0.023172010825031827,0.02370333185474876,0.042660920768306534,0.030787609786720505,0.02781121045985121,0.025461274738786913,0.02488933778397688,0.02235711966498592,0.02309984214720332,0.01670566911546274,0.01354743590658071,0.028907260711803374,0.02699309005709548,0.022986663493008017,0.023413161926698,
5.242874,0.04206086719103893,0.039767192633081344,0.030866604896610438,0.03148091961668832,0.023580407063768037,0.021534070663103474,0.022625739270244253,0.04255966664177098,0.028445460055709745,0.026005240162926255,0.023780353349407007,0.02368876701996785,0.021079220188009663,0.02182462705216937,0.014869796396194249,0.012572941370012795,0.026873816983561123,0.02474920064220071,0.02152010148097788,0.021963559032326063,
5.767162,0.03812025200687154,0.03595292365216829,0.027966852216741868,0.028202024981672746,0.02221727626346257,0.020188061782862934,0.021892046783500766,0.04245859045240469,0.026304685676874495,0.024511006753377737,0.02261377215779975,0.02264914568034608,0.01994928703511037,0.020683273837415934,0.013567656209855186,0.011724220989880865,0.025293039045489237,0.022906932839828576,0.020682011047763845,0.020767679728004015,
6.29145,0.03460859127029811,0.032759467001585496,0.025354349842424673,0.02546242521870521,0.021041353044143923,0.01906252808133901,0.0208816263700797,0.04235769173170256,0.02459327999921559,0.023252507871963788,0.021429946560294726,0.02173512275712918,0.018840098807817254,0.019653424597046575,0.011573174478840742,0.010978385988498408,0.02391235743846904,0.021368549693356876,0.02014374228383548,0.019763235267695217,
7.340026,0.029727096740407077,0.027723148397005147,0.021881072628141734,0.021153327603220588,0.018673310181684052,0.017286632604435852,0.01876981690917119,0.04215642483048056,0.022296551812356864,0.021244525859663434,0.01916179156565599,0.020190218341170407,0.016806425109896578,0.01786352752064099,0.009647054703906142,0.009728578360876865,0.02139134975295092,0.018948062715053584,0.019358902467490825,0.018166599219741533,
8.388602,0.02598478323605647,0.0239422585052367,0.019012163834971813,0.017928708523731195,0.016786200230769543,0.015947994119878333,0.016887342173079224,0.041955862222802065,0.02081124413574681,0.01970623717170106,0.017250177310328636,0.018921706566244194,0.014939008396802237,0.016356436262067828,0.00787310468171009,0.008722533359310437,0.01958203037499839,0.017132784978654204,0.01863609614464772,0.01694916343037321,
9.437178,0.02341850673089518,0.02100847247664313,0.017205776212663476,0.015433526954039593,0.01523164491942843,0.014901260812990643,0.015193891340209263,0.04175600021931371,0.019913550513138246,0.01848278751052588,0.015952773845472612,0.01785209390728506,0.013385981481943596,0.015067001295323894,0.006731681503124674,0.007895192083592836,0.018190096144393906,0.015722406429928643,0.01768092469322877,0.01598494901927401,
10.485754,0.021006152628633087,0.018672158511727016,0.015476594438756482,0.01345140726127934,0.014233550428865554,0.014058589231909571,0.01390301049880786,0.04155683515638545,0.018937114835385377,0.017480501145749304,0.015090303145303097,0.016932303958043397,0.01219612288588849,0.013949643772366136,0.005854031858450088,0.007202750732741677,0.017169024958078212,0.01459554055348827,0.016659280356191533,0.015197966284440454,
11.53433,0.01855526690148132,0.01677227538678643,0.013494038574286573,0.011843138865269732,0.013189478911926664,0.01336387479042488,0.012878362272460307,0.04135836339588676,0.01759658435613178,0.016639480349738563,0.01485929186991408,0.01612934013230599,0.011393928913527602,0.012971175681358253,0.005120376898452089,0.006614636075330291,0.015733782166419588,0.013674475137227866,0.01589711953549482,0.014539755065575508,
12.582906,0.016750743864954867,0.015200383688263808,0.01170715692006555,0.01051520606573787,0.01293053576060415,0.01277967318939071,0.011895863353127482,0.04116058132496524,0.01661586404157809,0.01591969480300276,0.014657076434816311,0.015419953412150703,0.010670841158419245,0.01210669196902974,0.004551651669757068,0.006108861121228364,0.01481757779738566,0.012907235757685844,0.015277603672775242,0.013978010257014381,
14.680058,0.014232530852406864,0.012759419852160003,0.010020848507369078,0.00845850038101386,0.012309632709624676,0.01184663571246691,0.010472364076424042,0.040767071925521245,0.015284605745115804,0.014740809904178927,0.01389690027685311,0.01421807578302123,0.009787086770760465,0.010647268772279391,0.0037349330827052382,0.0052834559302243275,0.013238795871559144,0.011700448823712807,0.014360584687313372,0.013061020601960419,
16.77721,0.012262113803116176,0.010960871576797595,0.00831825515639893,0.006947878693897187,0.011601013163676318,0.011127613658004626,0.009267889194596769,0.040376278552523584,0.014032301277446108,0.013802280468779689,0.013202552564242366,0.013233650152380542,0.008921172030099733,0.009461797770691244,0.0030443878539763,0.004638157497033864,0.01223057679494207,0.010791431703043879,0.013472301150195022,0.012333367537152737,
18.874362,0.010916359125061432,0.009587840177037137,0.007145847969570318,0.005797804857784817,0.01100421351735233,0.010549899072179026,0.008616153304968104,0.039988173191099166,0.012959690281083912,0.013025647554844894,0.012513110715392827,0.012409328014099446,0.008271698831347112,0.008479292347122703,0.0024919364748062904,0.0041195188849542045,0.01149478939709765,0.010078585534995537,0.012353517129342307,0.011732373757121176,
20.971514,0.009487369165397604,0.008510076531325671,0.005916468077776327,0.004897208098488659,0.010338104360166422,0.010070292452272268,0.008097769182935494,0.03960272821033907,0.01178199726814457,0.012363983067582154,0.011831085804054276,0.011707229055430242,0.007740591822368882,0.007651544681275293,0.0021844200759798637,0.0036933199103319336,0.011121567963398181,0.009501418088196555,0.011690703006678333,0.011220728902818498,
23.068666,0.008567121567354882,0.0076448682354275255,0.005042621240717183,0.004175750005829274,0.010046245955573912,0.009661602304800523,0.0076510027300403915,0.039219916356742685,0.010838228865966101,0.011787500931001343,0.011170502996839247,0.01110103744396508,0.007293526666423525,0.006944588298442874,0.0018240153771357259,0.0033366362123039874,0.010166583772733008,0.009021797319258309,0.011323287870235007,0.010774866394928131,
25.165818,0.007484136402986336,0.006937302321743513,0.004190370132713806,0.0035868494872525122,0.009588055046177322,0.009305905767952241,0.0072329801116150375,0.03883971074779609,0.010344078507781955,0.011276368244444543,0.010846438632812235,0.01057175523415632,0.0068498812864340175,0.006333766020799138,0.001674113897482498,0.0030335347715783247,0.00991258177751057,0.00861456806349818,0.010784325812122306,0.01037917281394695,
29.360122,0.006927132330273979,0.005854867074413963,0.003783722211664453,0.0026880858084646422,0.009214257648641989,0.008708018451327267,0.006541832116583161,0.03808701255111015,0.009827300736856294,0.010399090834862944,0.009681841072607078,0.00969073149533222,0.0061461688376777315,0.005331530729828442,0.0013818039311637653,0.002545431951645489,0.009341614101559844,0.007953451219793002,0.01046717764296891,0.009698341656080753,
33.554426,0.00588587628272676,0.005071414071430071,0.0031534102357941448,0.002039375433773602,0.008570230500188203,0.008214802303509999,0.006088311439660984,0.03734442574400369,0.009461855453507202,0.009661633230734018,0.009007815767834448,0.008985882895386594,0.0055325133994532346,0.004543790127592905,0.00122935972295033,0.002168645481190952,0.008510682086815208,0.007431351468686056,0.009686075338225738,0.009123373874786529,
37.74873,0.005036517853540016,0.00448232551445958,0.00255856417899852,0.0015527256896290978,0.008065124218266597,0.0077925611063413315,0.005750045110043392,0.036611747996359634,0.008837818192546426,0.009024236334268493,0.008241911248901026,0.008408568986002618,0.0048770373847623295,0.003908540138111085,0.0009713193854754488,0.0018680898310739717,0.0077276804656412346,0.007001165192355529,0.009064213484275881,0.008623671321296544,
41.943034,0.004521319408543539,0.0040259299169897525,0.0022972129079077536,0.0011764283954118523,0.007393595849534198,0.007421374034285038,0.005479972810424466,0.035888782340481054,0.008205318464459859,0.008462445623582924,0.007825487870088561,0.007926771383212596,0.004148473208426748,0.003385592849455046,0.0008611534051010716,0.001621987638387298,0.007214955858526589,0.006635215890410724,0.008473268804864313,0.008180612175985312,
46.137338,0.003606483905581758,0.0036636995826054724,0.0018877324138044762,0.0008782679300194831,0.006826207864933455,0.00708868543692647,0.005271791168248559,0.035175336994608106,0.007379235233293752,0.007960160758014296,0.007303218115680898,0.007518468906590298,0.00363742254692068,0.0029477457120560824,0.0006937792937972352,0.0014161114571287978,0.006557958316852978,0.006316216438770868,0.007666719980591986,0.007782056153058157,
50.331642,0.0035611224331535208,0.0033704268391445266,0.0018363915234820753,0.0006372164794279319,0.00643862189554982,0.006786158153761419,0.005173484443683811,0.03447122519335885,0.007013723468546296,0.007506189426387417,0.006975084192208454,0.0071679806459840675,0.0031145512674224237,0.0025759242257865373,0.0006848290925479632,0.0012407764654789478,0.006026862275616572,0.00603282352686375,0.007393165984100107,0.0074196366691431734,
58.72025,0.002853532991904886,0.0029273653520828823,0.0012133346964088333,0.0002736919585602281,0.005800657098479434,0.006250078190530434,0.004678350284500005,0.03309027927370721,0.005982988488676515,0.006712673821458759,0.006278996955078004,0.006597367108998804,0.0020439612405332426,0.0019788441155572053,0.00041020082143089585,0.0009563363808052627,0.005074625075280971,0.005544112470168181,0.006317094461016678,0.006780587752502841,
67.108858,0.0021261247220854653,0.0026112869531141406,0.000984359339014,1.487400889816303e-05,0.005494300440312775,0.005783224418665375,0.004305965977612264,0.03174454474946492,0.005462547268003459,0.0060373826240450006,0.005577101330315251,0.006152666993772779,0.001667349162350896,0.001520936326518022,0.0003012590195894247,0.0007332758351369841,0.004254555297914981,0.005129890288353065,0.005532932838885155,0.006230642954361775,
75.497466,0.0021303277581591726,0.0023764222026115456,0.0010515485796054728,-0.00017713392304556522,0.005157736024629508,0.005368386267777811,0.004020439069435801,0.030432692253822835,0.004958085148669347,0.005452536302744192,0.005063782064281112,0.005796431770377623,0.0011846109454640996,0.001159063117032727,0.00024167354690993648,0.0005515313251785777,0.0035126823562583744,0.004768540050003513,0.004667923683949834,0.005749442818159253,
83.886074,0.0018184034350755987,0.0021962510429263797,0.0008416099561377144,-0.0003242342855047502,0.004771765159128798,0.004994660950255201,0.003803822239544442,0.029153458506440216,0.00450281878072952,0.004939361189967462,0.004850034268261873,0.005504750020748815,0.0010758867876937308,0.0008662154166962782,0.00025923915168591624,0.00039889700611448267,0.0032863916436916027,0.004447007391748596,0.004344211715971426,0.005323239088223817,
92.274682,0.0016903192040456196,0.0020544464460401533,0.0008600572963723621,-0.0004398828476435111,0.004527220394664954,0.004654613311573574,0.003738746406797927,0.027905642257175733,0.004192690091019398,0.004484437618454345,0.005031920554068753,0.005261624261656236,0.0007874836114914694,0.0006246211229328134,0.0001493943490422196,0.000267531471392966,0.003082531356441755,0.0041568241274602645,0.003922849555802747,0.004942174873232377,
100.66329,0.0015254736021292974,0.0019404597654602994,0.0006739234338840902,-0.0005327577240680064,0.004276809133362176,0.004342875583462103,0.0035385566379784023,0.02668810052495553,0.0036638112498644346,0.004077773262273783,0.0051543755278498395,0.00505594167173736,0.0007808811158365865,0.000422109173921964,0.00013890833578652373,0.000152173654760248,0.0028336052414738183,0.003892170533924673,0.0035755079194596234,0.004598870307700331,
117.440506,0.0007744126345776313,0.0017697505094767868,0.00025816354764818163,-0.0006716939536739455,0.00376675288917892,0.0037890130996597274,0.0030429286976624845,0.02433953933617547,0.0028934000026191683,0.003380172323560856,0.00519484861201929,0.004727162449823324,0.0004091390458370543,0.00010222407693391664,-0.00016224209225496145,-4.410885749835461e-05,0.002267493737016999,0.0034237334250730445,0.003083271260678177,0.004003899089439948,
134.217722,0.001001855364894133,0.0016491537796877035,9.116553058579458e-05,-0.0007697232583052558,0.003440394943461789,0.0033098234593105427,0.00265584288848068,0.022099669863191618,0.0026291944534349524,0.0028023468306423724,0.005248375572486723,0.004476299019049848,0.00024615821152616134,-0.00013840038037127409,-0.00024576084102420956,-0.00020867130253969524,0.0022120885597263083,0.003018866230020437,0.002675097326719331,0.0035050906590162016,
150.994938,0.0007467338478318606,0.0015602379035749658,0.0005023010527892877,-0.0008419300409001585,0.0028332557381312894,0.0028898208199618393,0.0025687973014780797,0.019961120003457095,0.002310567256886464,0.0023152124815405224,0.00523589107837169,0.004278855182036338,0.00023650732628129978,-0.0003254506026277521,-0.00023153102839320862,-0.00035192135759845936,0.0020529159486629466,0.00266335608539036,0.0023809388467886713,0.00308021654429107,
167.772154,0.0005244340370129894,0.0014924587960032096,0.0004203677750219974,-0.0008969290675477624,0.0023041117004038024,0.00251796815213108,0.0022046853961899195,0.01791716960327118,0.001964228262084158,0.0018986357307644412,0.005416558015135566,0.004119611001194814,9.334405432341741e-05,-0.0004746543521565742,-0.0003456474217894203,-0.00048008875594773327,0.002007567762785602,0.0023475535638928513,0.002263475428786492,0.0027136402282841475,
184.54937,0.0004972465867274214,0.0014393926545327688,0.0006545650535290331,-0.0009399616472188366,0.0018908876010121345,0.002186035170225852,0.002070634771624841,0.01596167994799108,0.0018312563437027749,0.001538146485411276,0.005277122916896863,0.003988612438292951,0.00011457867537789657,-0.0005961719769490622,-0.0003142011364497788,-0.0005971217220475857,0.0018512326324624673,0.0020644996761189187,0.0020098191966884888,0.002393955360913678,
201.326586,0.00035813710351363025,0.0013969252864195814,0.0005136975674332298,-0.000974380898154524,0.001550143345570969,0.001887685200783396,0.0017727907117033954,0.014089032209459507,0.0016272465379140089,0.0012230368936902236,0.00497598015207688,0.0038790763244528235,5.1906867797729015e-05,-0.000696853895102516,-0.00021803061174348136,-0.0007056396434650617,0.001584590614743326,0.0018089542481700078,0.0019214259693869052,0.002112606349772941,
234.881018,0.0003870848411961187,0.0013336598763960305,0.0005064665714049261,-0.001025624120033408,0.0009061758829318167,0.001372732835766729,0.0011184390449926092,0.01057206979874202,0.0008031540397103294,0.0006983463720781772,0.003973603353089209,0.0037065832655030872,-0.0006388674538236834,-0.0008534973042629689,-0.0007640623013994623,-0.0009038265591620655,0.0010412928562172907,0.0013649247601505857,0.0013789848653098513,0.0016401013805946046,
268.43545,0.0003622180109654418,0.0012892254648670647,0.0005289196960426286,-0.0010615897590763104,0.0006570312182086497,0.0009435608491025196,0.0008019360338230897,0.00732983848347607,0.0004636506892168608,0.00027892913566522626,0.0034730100378856533,0.0035772842860842522,-0.0005640696330787592,-0.0009691852232187451,-0.0008612438250027164,-0.001083815589867079,0.0009262544172779999,0.0009915942436305985,0.001358185270758232,0.0012586958091901522,
301.989882,0.00021238348063269718,0.0012566121399147402,0.00036902819552619135,-0.0010879731212341496,0.0003325900315641279,0.0005801401677836895,0.0006817347273988212,0.004331371444042734,0.00011766317976048413,-6.40410955803348e-05,0.003088042409152536,0.003477064034444467,-0.0006192444420648022,-0.0010576854183476487,-0.0008276269174718816,-0.001250669727788931,0.0005630742579629513,0.0006728699430113786,0.001080647121718878,0.000944301907827556,
335.544314,0.00029972982686339876,0.0012318416807410432,0.00045824252596021563,-0.0011080032298696218,9.956775453739076e-05,0.0002683209480239144,0.000715025729115577,0.0015501872655793447,-0.00011824191750155011,-0.00034970897791778604,0.003116703586573112,0.00339731808463335,-0.0007081225184376603,-0.0011272819377874587,-0.0008014436457303478,-0.001407427068853901,0.0005363910598293922,0.00039736010803773005,0.0012799740853804101,0.0006806747711327714,
369.098746,0.00012514693873424854,0.0012125058562429789,0.00037396427625166197,-0.0011236332816372022,3.408450035772015e-05,-2.214301092939592e-06,0.0006157074189492264,-0.0010364937969906812,-0.00024885924831746163,-0.0005913029335747528,0.0032204411296014638,0.003332508029050669,-0.0005822622437246965,-0.0011832451273275368,-0.0006509239054447957,-0.0015560356477231814,0.00039270861845698546,0.00015671278858340283,0.001335696852476813,0.00045644486544610396,
402.653178,-8.070341010152848e-05,0.0011970703360700925,0.0001805665392315481,-0.001136106916991441,2.045335287032568e-05,-0.00023918219631320582,0.0004755588421398111,-0.0034483747720887026,-0.0003275933127844688,-0.0007982632483777554,0.0033245387817099122,0.003278911103715299,-0.0006157547657312303,-0.0012290800086516348,-0.0007027048179858455,-0.0016978152318185245,0.000351006378130863,-5.5362448408700134e-05,0.00130353707712443,0.0002634099662813219,
469.762042,1.8332246747233326e-05,0.0011741425360205606,-0.0006214104495068509,-0.0011546288640047545,-0.0009048250877704867,-0.0006346833008220236,-0.0007396765765655484,-0.007814084483544786,-0.0012609696441386173,-0.0011342351774558685,0.0025849895924997864,0.00319572041237223,-0.001986865674524528,-0.0012993325839509014,-0.0021456513921644976,-0.0019643910303509277,-0.0005341083708474597,-0.0004121148716504973,0.00013157184356705188,-5.187097991017674e-05,
536.870906,7.774652693349094e-05,0.001158090466582033,-0.0004966131265574361,-0.001167591553376676,-0.0010001223587707885,-0.0009515900771369253,-0.0007447245916372038,-0.011659900696657975,-0.0014919369969289091,-0.0013951152115651714,0.0027575410950355507,0.003134449445434444,-0.0021217461885816614,-0.0013502960571308011,-0.002092187947799304,-0.0022121794273835416,-0.0005999055256068244,-0.0007006107797642809,-0.0002435349404982987,-0.000298373932413941,
603.97977,-0.00034406799494451776,0.001146337713878248,-0.0008326666451660905,-0.0011770796864825441,-0.001138374340069404,-0.0012111920358812136,-0.0008293353606000809,-0.015073409427781147,-0.001645808660959187,-0.0016034092998935326,0.0029682486479769813,0.0030876855073036532,-0.0022164487614932454,-0.0013886895877883636,-0.002030548160794399,-0.0024442680611631296,-0.0007848491745446848,-0.0009387655534795936,-0.0003821578000392143,-0.0004962940936289607,
671.088634,-0.00021392385770584133,0.0011374286789275203,-0.000706107648096642,-0.001184270441518101,-0.001291849726799597,-0.0014277135690045203,-0.0008721162381311087,-0.018123569165587154,-0.0017603315365670542,-0.0017734499681793278,0.003037934388764219,0.0030509825400006265,-0.00213163647749342,-0.0014184836288356085,-0.002014592481320186,-0.0026627643282682856,-0.000930069643880131,-0.0011387030079482293,-0.0003375869908545521,-0.0006586251078662326,
738.197498,-0.0003150601922128695,0.0011304853273138712,-0.0005913235739573448,-0.0011898736138129624,-0.0012033525431973376,-0.0016110259773249131,-0.0008333758913323357,-0.020865412933161694,-0.0017345370186215275,-0.0019147993200174184,0.00295897325786048,0.0030215195514264603,-0.002120337092615207,-0.0014421639094783889,-0.001956680369892701,-0.0028692232317553672,-0.0009334791130299624,-0.001308931519826981,-0.00040977614772830814,-0.0007941081880173827,
805.306362,-0.00013878545850574264,0.001124949851106267,-0.0006734170750120705,-0.001194339980542739,-0.0012938065541998726,-0.0017681967557956774,-0.0007802213437458066,-0.02334339449417537,-0.0017370874810417067,-0.0020340816699610477,0.003211325384320301,0.0029974248249710414,-0.0020414926748304235,-0.0014613598614805399,-0.0018682786212415863,-0.0030648596461922313,-0.0011473990866813142,-0.0014556028270828372,-0.0004096835163785815,-0.0009088407868462231,
939.52409,-0.0002163641867997934, ,-0.0023113699949359025, ,-0.0031279097450013413, ,-0.002741955931885942, ,-0.0037238408198658835, ,0.0014339141515948564, ,-0.00436432278710412, ,-0.004676999516276913, ,-0.002862773366326933, ,-0.003003006976880143, ,
1073.741818,-5.96182816744788e-05, ,-0.0023299949015331504, ,-0.003160725017393084, ,-0.0027266995287114604, ,-0.003866547052461722, ,0.0017555201007542624, ,-0.004287701128862049, ,-0.004718691068730879, ,-0.0029893316453316475, ,-0.0036228581708849265, ,
1207.959546,-0.00020669687402196678, ,-0.002478717442236595, ,-0.0031967301150027504, ,-0.002701769397097137, ,-0.0037309851028926836, ,0.001977718380177424, ,-0.004413097612811071, ,-0.004657575911161096, ,-0.003092631905788314, ,-0.004021431773178505, ,
1342.177274,-0.0001084473085109714, ,-0.002419970638622915, ,-0.0032289297792255575, ,-0.0026041669776435163, ,-0.003679324567240247, ,0.002145731230173199, ,-0.004229718763949772, ,-0.004669426698378576, ,-0.003012957519427414, ,-0.004225369883557572, ,
1476.395002,-0.00028591541556256404, ,-0.0023853854934416277, ,-0.003110420617220843, ,-0.0025514092891606413, ,-0.0035848627671111978, ,0.002208332179578827, ,-0.004043505869250737, ,-0.004642874781824871, ,-0.0029698612169727907, ,-0.004220486232660455, ,
