Time (ms),clean,clean fitted model: ,0cd20,0cd20 fitted model: ,19e3e,19e3e fitted model: ,34a6d,34a6d fitted model: ,484af,484af fitted model: ,714af,714af fitted model: ,34766,34766 fitted model: ,c1204,c1204 fitted model: ,fe81d,fe81d fitted model: ,ff67b,ff67b fitted model: ,
2147.483642,-0.007881885997769312, ,-0.006681559993277717, ,-0.007730217566891081, ,-0.00803871194692794, ,-0.008027039025700664, ,-0.0022819590423666905, ,-0.010949118254985889, ,-0.012408845232482322, ,-0.006902232281560748, ,-0.007975659687329264, ,
2415.919098,-0.00778985323946804, ,-0.006645142342448501, ,-0.007782348315661537, ,-0.00842082425161141, ,-0.008286379259573377, ,-0.0026996931220372384, ,-0.011400557603903457, ,-0.01291581045653508, ,-0.007308732965656133, ,-0.007988001445091278, ,
2684.354554,-0.007792498099925605, ,-0.0067602144012481056, ,-0.007912696141839305, ,-0.008668874048071526, ,-0.008484930867955608, ,-0.003221186300837035, ,-0.011505080298975125, ,-0.013679535326227664, ,-0.007439490026647258, ,-0.007932869153108795, ,
2952.79001,-0.00816984659313803, ,-0.007080896450974799, ,-0.008174831970108832, ,-0.009050177149388923, ,-0.008422038133793955, ,-0.0035520421261037403, ,-0.012206184280508528, ,-0.01415370737362673, ,-0.007569178316704508, ,-0.008012389793457614, ,
3221.225466,-0.00837325683465238, ,-0.007237797912096132, ,-0.008277053237283578, ,-0.009217785104186775, ,-0.00884374416597411, ,-0.003632115046951735, ,-0.012855192570614378, ,-0.01458763339358692, ,-0.007811134310939929, ,-0.008138619018877573, ,
3758.096378,-0.008985310619845071, ,-0.01874639247248948, ,-0.01791836319804744, ,-0.02182709815531641, ,-0.01845584353059023, ,-0.014856282180258272, ,-0.028782778937046186, ,-0.03372310305517667, ,-0.015200111404065337, ,-0.01859183948692261, ,
4294.96729,-0.009291196310534905, ,-0.019621895466297355, ,-0.01868939236758645, ,-0.023090868583970157, ,-0.019413236972966298, ,-0.016078170694737996, ,-0.031197271241338587, ,-0.03600538890646201, ,-0.015859125472854774, ,-0.019968257923642842, ,
4831.838202,-0.009754714773945171, ,-0.02040654519670292, ,-0.019852591420606167, ,-0.02405434775221617, ,-0.02046960555573469, ,-0.017748736146939587, ,-0.034792700951892026, ,-0.03918199162187484, ,-0.01649201826234295, ,-0.02080805590857245, ,
5368.709114,-0.009761078808264087, ,-0.021088386607238194, ,-0.02063925633654501, ,-0.025658548910006736, ,-0.021551332023196593, ,-0.01948179243415169, ,-0.043913853767047636, ,-0.04325045036294979, ,-0.017153327296829023, ,-0.02173679762059901, ,
5905.580026,-0.010404492817984053, ,-0.022058696112962767, ,-0.021389669842410346, ,-0.027714244162020413, ,-0.022465283054786296, ,-0.021271962804024044, ,-0.05700100932721731, ,-0.0482030634294695, ,-0.01803684218096286, ,-0.022666624731100125, ,
6442.450938,-0.010401945932807823, ,-0.022820702249337226, ,-0.022711829181129867, ,-0.029832089191237386, ,-0.02343369025883381, ,-0.02336762033002742, ,-0.06276155603480406, ,-0.05401273220559123, ,-0.01805041210877004, ,-0.024137001925782654, ,
