,TbPEX5EGFP 1-100016_T330s_1_DELSHIFT_CH2_BIN1.0,TbPEX5EGFP 1-100017_T352s_1_DELSHIFT_CH2_BIN1.0,TbPEX5EGFP 1-100015_T308s_1_DELSHIFT_CH2_BIN1.0
16198,73.0,27.0,14
16199,27.0,26.0,12
16200,26.0,21.0,15
16201,31.0,9.0,21
16202,13.0,15.0,16
16203,11.0,17.0,13
16204,12.0,7.0,10
16205,8.0,12.0,18
16206,14.0,20.0,10
16207,6.0,12.0,3
16208,12.0,14.0,7
16209,5.0,5.0,5
16210,13.0,13.0,8
16211,3.0,12.0,10
16212,20.0,7.0,13
16213,7.0,8.0,58
16214,7.0,7.0,41
16215,5.0,6.0,12
16216,12.0,3.0,43
16217,38.0,10.0,6
16218,17.0,17.0,15
16219,11.0,14.0,8
16220,11.0,51.0,7
16221,13.0,11.0,4
16222,15.0,19.0,14
16223,8.0,17.0,10
16224,14.0,3.0,14
16225,12.0,13.0,11
16226,13.0,15.0,7
16227,12.0,19.0,6
16228,11.0,22.0,2
16229,15.0,22.0,3
16230,8.0,40.0,7
16231,10.0,18.0,4
16232,20.0,15.0,8
16233,11.0,14.0,14
16234,8.0,9.0,5
16235,3.0,15.0,6
16236,9.0,12.0,5
16237,11.0,16.0,9
16238,11.0,6.0,13
16239,15.0,17.0,10
16240,11.0,17.0,43
16241,19.0,11.0,26
16242,10.0,7.0,11
16243,9.0,15.0,9
16244,14.0,14.0,22
16245,10.0,4.0,28
16246,10.0,15.0,22
16247,4.0,12.0,12
16248,5.0,5.0,11
16249,8.0,9.0,21
16250,10.0,9.0,41
16251,18.0,10.0,16
16252,18.0,17.0,41
16253,11.0,15.0,11
16254,15.0,26.0,18
16255,14.0,18.0,12
16256,9.0,21.0,12
16257,15.0,25.0,23
16258,22.0,12.0,11
16259,23.0,14.0,17
16260,14.0,6.0,22
16261,25.0,14.0,18
16262,14.0,10.0,10
16263,9.0,55.0,18
16264,19.0,29.0,9
16265,19.0,11.0,15
16266,11.0,24.0,9
16267,18.0,13.0,12
16268,8.0,8.0,18
16269,10.0,15.0,6
16270,20.0,16.0,13
16271,25.0,14.0,10
16272,13.0,11.0,9
16273,8.0,17.0,14
16274,21.0,13.0,8
16275,7.0,9.0,6
16276,9.0,13.0,18
16277,9.0,9.0,17
16278,21.0,19.0,13
16279,17.0,13.0,17
16280,12.0,15.0,14
16281,10.0,12.0,11
16282,12.0,11.0,23
16283,25.0,16.0,32
16284,21.0,11.0,14
16285,12.0,10.0,9
16286,12.0,17.0,9
16287,9.0,27.0,6
16288,13.0,14.0,9
16289,9.0,8.0,11
16290,9.0,5.0,11
16291,18.0,7.0,12
16292,18.0,7.0,6
16293,15.0,16.0,16
16294,23.0,14.0,6
16295,12.0,12.0,6
16296,12.0,4.0,10
16297,5.0,10.0,14
16298,9.0,7.0,37
16299,5.0,7.0,14
16300,13.0,27.0,28
16301,8.0,15.0,12
16302,7.0,12.0,12
16303,14.0,11.0,10
16304,10.0,12.0,30
16305,20.0,9.0,24
16306,29.0,8.0,17
16307,22.0,5.0,8
16308,7.0,15.0,6
16309,3.0,8.0,11
16310,6.0,10.0,5
16311,23.0,8.0,12
16312,13.0,25.0,8
16313,33.0,24.0,6
16314,52.0,11.0,7
16315,34.0,14.0,21
16316,18.0,10.0,11
16317,13.0,24.0,9
16318,14.0,5.0,21
16319,16.0,9.0,11
16320,20.0,12.0,9
16321,22.0,12.0,13
16322,19.0,11.0,8
16323,19.0,10.0,13
16324,13.0,12.0,14
16325,14.0,6.0,14
16326,11.0,7.0,13
16327,18.0,7.0,2
16328,6.0,10.0,21
16329,11.0,9.0,19
16330,19.0,11.0,16
16331,13.0,7.0,11
16332,19.0,10.0,9
16333,11.0,15.0,10
16334,11.0,57.0,14
16335,19.0,14.0,15
16336,18.0,23.0,12
16337,12.0,14.0,15
16338,18.0,7.0,11
16339,18.0,8.0,18
16340,14.0,15.0,14
16341,19.0,14.0,16
16342,13.0,4.0,18
16343,12.0,13.0,10
16344,9.0,7.0,29
16345,10.0,11.0,25
16346,10.0,6.0,10
16347,8.0,15.0,8
16348,26.0,31.0,4
16349,7.0,7.0,16
16350,24.0,7.0,12
16351,25.0,6.0,5
16352,7.0,11.0,9
16353,8.0,10.0,7
16354,15.0,12.0,7
16355,24.0,10.0,3
16356,11.0,8.0,8
16357,14.0,10.0,5
16358,63.0,24.0,2
16359,45.0,22.0,8
16360,19.0,29.0,17
16361,23.0,18.0,6
16362,18.0,21.0,6
16363,18.0,3.0,10
16364,18.0,10.0,9
16365,11.0,8.0,12
16366,18.0,16.0,8
16367,16.0,19.0,18
16368,16.0,5.0,14
16369,18.0,65.0,9
16370,18.0,21.0,6
16371,20.0,12.0,7
16372,7.0,25.0,6
16373,15.0,48.0,12
16374,12.0,32.0,11
16375,20.0,6.0,3
16376,34.0,14.0,11
16377,34.0,20.0,21
16378,46.0,7.0,40
16379,18.0,3.0,11
16380,23.0,10.0,7
16381,22.0,6.0,11
16382,15.0,6.0,18
16383,24.0,8.0,25
16384,65.0,10.0,54
16385,14.0,7.0,57
16386,12.0,12.0,59
16387,9.0,22.0,20
16388,13.0,19.0,33
16389,53.0,5.0,15
16390,10.0,7.0,30
16391,8.0,15.0,49
16392,10.0,10.0,10
16393,6.0,20.0,22
16394,3.0,10.0,16
16395,12.0,8.0,9
16396,10.0,9.0,14
16397,21.0,4.0,5
16398,7.0,12.0,5
16399,9.0,7.0,3
16400,15.0,14.0,7
16401,13.0,11.0,10
16402,39.0,34.0,17
16403,40.0,16.0,7
16404,14.0,8.0,17
16405,24.0,13.0,5
16406,15.0,27.0,5
16407,8.0,29.0,18
16408,7.0,18.0,5
16409,9.0,14.0,12
16410,12.0,64.0,14
16411,6.0,37.0,13
16412,12.0,18.0,14
16413,17.0,8.0,21
16414,15.0,6.0,8
16415,10.0,6.0,7
16416,12.0,7.0,12
16417,16.0,4.0,7
16418,38.0,5.0,5
16419,10.0,9.0,5
16420,5.0,16.0,5
16421,2.0,9.0,13
16422,8.0,15.0,7
16423,9.0,19.0,17
16424,9.0,41.0,12
16425,11.0,61.0,4
16426,6.0,20.0,3
16427,9.0,14.0,12
16428,8.0,32.0,9
16429,12.0,12.0,6
16430,7.0,11.0,3
16431,11.0,13.0,13
16432,13.0,22.0,16
16433,9.0,9.0,11
16434,10.0,5.0,10
16435,7.0,12.0,8
16436,2.0,7.0,7
16437,7.0,12.0,6
16438,4.0,5.0,12
16439,7.0,10.0,22
16440,3.0,10.0,11
16441,5.0,23.0,14
16442,7.0,17.0,7
16443,10.0,16.0,8
16444,1.0,7.0,44
16445,8.0,14.0,23
16446,7.0,8.0,9
16447,24.0,8.0,7
16448,7.0,13.0,6
16449,8.0,18.0,9
16450,4.0,20.0,6
16451,7.0,13.0,14
16452,5.0,17.0,28
16453,6.0,3.0,19
16454,7.0,7.0,16
16455,14.0,8.0,14
16456,21.0,8.0,14
16457,18.0,13.0,9
16458,26.0,23.0,11
16459,73.0,20.0,15
16460,20.0,13.0,13
16461,15.0,5.0,19
16462,4.0,29.0,8
16463,17.0,13.0,31
16464,18.0,7.0,21
16465,30.0,5.0,9
16466,11.0,8.0,8
16467,11.0,23.0,19
16468,24.0,13.0,13
16469,50.0,3.0,21
16470,32.0,12.0,13
16471,30.0,10.0,24
16472,37.0,11.0,28
16473,49.0,9.0,9
16474,8.0,16.0,12
16475,8.0,13.0,15
16476,10.0,17.0,10
16477,10.0,8.0,7
16478,16.0,14.0,9
16479,6.0,14.0,5
16480,18.0,14.0,10
16481,44.0,13.0,8
16482,11.0,26.0,7
16483,24.0,30.0,6
16484,30.0,16.0,18
16485,36.0,20.0,12
16486,22.0,8.0,5
16487,10.0,16.0,13
16488,17.0,14.0,44
16489,15.0,10.0,6
16490,23.0,10.0,12
16491,43.0,27.0,3
16492,16.0,25.0,14
16493,18.0,22.0,11
16494,16.0,27.0,5
16495,13.0,35.0,6
16496,32.0,8.0,11
16497,34.0,13.0,5
16498,6.0,15.0,5
16499,27.0,8.0,6
16500,11.0,18.0,5
16501,13.0,20.0,10
16502,8.0,6.0,5
16503,10.0,19.0,11
16504,13.0,12.0,10
16505,21.0,8.0,11
16506,41.0,9.0,8
16507,9.0,14.0,11
16508,25.0,10.0,12
16509,38.0,18.0,5
16510,17.0,33.0,30
16511,5.0,25.0,35
16512,8.0,11.0,17
16513,11.0,13.0,11
16514,9.0,31.0,7
16515,6.0,14.0,6
16516,5.0,35.0,7
16517,9.0,46.0,7
16518,8.0,42.0,9
16519,11.0,42.0,7
16520,45.0,22.0,13
16521,7.0,12.0,14
16522,3.0,23.0,9
16523,5.0,11.0,8
16524,20.0,8.0,7
16525,9.0,13.0,9
16526,7.0,31.0,3
16527,8.0,25.0,6
16528,15.0,18.0,5
16529,15.0,24.0,12
16530,16.0,15.0,12
16531,27.0,35.0,12
16532,52.0,37.0,6
16533,34.0,27.0,2
16534,17.0,31.0,7
16535,42.0,21.0,4
16536,30.0,7.0,18
16537,15.0,10.0,15
16538,11.0,20.0,6
16539,13.0,16.0,6
16540,1.0,8.0,7
16541,11.0,38.0,16
16542,10.0,31.0,7
16543,19.0,13.0,4
16544,18.0,22.0,9
16545,24.0,11.0,7
16546,13.0,13.0,13
16547,10.0,31.0,10
16548,19.0,36.0,14
16549,18.0,15.0,13
16550,47.0,6.0,24
16551,18.0,13.0,11
16552,10.0,27.0,21
16553,14.0,23.0,21
16554,66.0,15.0,11
16555,19.0,15.0,54
16556,23.0,11.0,24
16557,9.0,8.0,13
16558,8.0,19.0,11
16559,8.0,8.0,25
16560,9.0,18.0,18
16561,8.0,15.0,30
16562,12.0,10.0,27
16563,11.0,12.0,8
16564,21.0,4.0,6
16565,33.0,10.0,8
16566,22.0,8.0,4
16567,21.0,12.0,26
16568,25.0,7.0,20
16569,40.0,8.0,17
16570,20.0,17.0,27
16571,7.0,20.0,6
16572,32.0,13.0,12
16573,13.0,21.0,19
16574,23.0,14.0,9
16575,12.0,24.0,7
16576,12.0,18.0,8
16577,6.0,13.0,38
16578,10.0,27.0,5
16579,6.0,17.0,8
16580,31.0,14.0,14
16581,9.0,9.0,8
16582,9.0,13.0,14
16583,15.0,11.0,34
16584,18.0,10.0,18
16585,13.0,15.0,42
16586,14.0,12.0,31
16587,17.0,11.0,35
16588,7.0,18.0,13
16589,14.0,4.0,39
16590,14.0,11.0,16
16591,16.0,9.0,23
16592,14.0,6.0,44
16593,12.0,25.0,16
16594,37.0,18.0,14
16595,21.0,20.0,26
16596,7.0,19.0,19
16597,10.0,37.0,9
16598,13.0,21.0,10
16599,11.0,7.0,14
16600,18.0,34.0,34
16601,7.0,10.0,47
16602,8.0,7.0,31
16603,15.0,14.0,14
16604,11.0,28.0,18
16605,10.0,15.0,22
16606,7.0,20.0,13
16607,9.0,15.0,27
16608,12.0,48.0,38
16609,7.0,18.0,30
16610,11.0,45.0,19
16611,9.0,29.0,24
16612,6.0,44.0,12
16613,6.0,6.0,5
16614,17.0,7.0,11
16615,7.0,2.0,24
16616,21.0,6.0,9
16617,3.0,9.0,13
16618,14.0,13.0,9
16619,13.0,10.0,18
16620,20.0,3.0,10
16621,14.0,10.0,20
16622,17.0,7.0,14
16623,12.0,10.0,9
16624,16.0,20.0,21
16625,15.0,15.0,11
16626,4.0,18.0,10
16627,8.0,7.0,16
16628,13.0,12.0,11
16629,17.0,10.0,15
16630,25.0,10.0,15
16631,50.0,6.0,11
16632,43.0,11.0,5
16633,55.0,9.0,9
16634,16.0,16.0,2
16635,12.0,6.0,9
16636,11.0,11.0,7
16637,7.0,8.0,15
16638,9.0,11.0,24
16639,19.0,30.0,9
16640,22.0,9.0,11
16641,22.0,34.0,5
16642,10.0,18.0,38
16643,15.0,13.0,24
16644,12.0,9.0,9
16645,16.0,11.0,20
16646,15.0,23.0,8
16647,15.0,6.0,7
16648,12.0,13.0,8
16649,19.0,16.0,5
16650,22.0,18.0,10
16651,13.0,17.0,8
16652,14.0,49.0,5
16653,12.0,46.0,6
16654,12.0,45.0,11
16655,11.0,17.0,13
16656,6.0,11.0,3
16657,12.0,21.0,10
16658,11.0,21.0,21
16659,10.0,11.0,15
16660,5.0,11.0,12
16661,5.0,17.0,15
16662,9.0,9.0,43
16663,19.0,28.0,13
16664,43.0,51.0,11
16665,29.0,61.0,15
16666,28.0,35.0,20
16667,12.0,56.0,12
16668,6.0,11.0,10
16669,55.0,9.0,34
16670,29.0,25.0,18
16671,12.0,11.0,6
16672,21.0,15.0,10
16673,7.0,12.0,5
16674,13.0,10.0,9
16675,9.0,19.0,26
16676,8.0,9.0,17
16677,10.0,11.0,15
16678,6.0,30.0,15
16679,11.0,19.0,25
16680,9.0,19.0,30
16681,8.0,22.0,15
16682,6.0,18.0,16
16683,5.0,16.0,15
16684,7.0,14.0,16
16685,15.0,5.0,12
16686,13.0,11.0,16
16687,15.0,23.0,12
16688,18.0,27.0,13
16689,23.0,9.0,13
16690,11.0,13.0,10
16691,9.0,34.0,14
16692,18.0,15.0,19
16693,37.0,5.0,22
16694,13.0,13.0,12
16695,19.0,7.0,16
16696,12.0,6.0,14
16697,9.0,10.0,31
16698,13.0,20.0,9
16699,14.0,44.0,10
16700,15.0,50.0,16
16701,12.0,15.0,3
16702,11.0,28.0,8
16703,15.0,16.0,8
16704,9.0,15.0,7
16705,10.0,11.0,10
16706,15.0,17.0,0
16707,13.0,20.0,12
16708,13.0,13.0,2
16709,12.0,13.0,7
16710,21.0,12.0,8
16711,11.0,7.0,19
16712,24.0,10.0,16
16713,6.0,11.0,11
16714,12.0,10.0,7
16715,11.0,10.0,6
16716,9.0,8.0,6
16717,11.0,7.0,5
16718,16.0,5.0,5
16719,9.0,6.0,8
16720,12.0,8.0,28
16721,14.0,10.0,17
16722,10.0,9.0,15
16723,18.0,8.0,5
16724,13.0,17.0,13
16725,14.0,7.0,25
16726,17.0,37.0,24
16727,18.0,33.0,11
16728,17.0,20.0,17
16729,16.0,23.0,19
16730,17.0,7.0,17
16731,13.0,9.0,14
16732,9.0,6.0,5
16733,11.0,13.0,17
16734,8.0,4.0,11
16735,12.0,11.0,9
16736,11.0,9.0,9
16737,11.0,15.0,9
16738,9.0,7.0,15
16739,8.0,10.0,33
16740,9.0,3.0,21
16741,14.0,7.0,14
16742,31.0,8.0,45
16743,18.0,5.0,32
16744,12.0,12.0,10
16745,14.0,10.0,9
16746,14.0,40.0,11
16747,7.0,11.0,11
16748,7.0,8.0,14
16749,6.0,6.0,12
16750,15.0,5.0,14
16751,10.0,12.0,5
16752,26.0,13.0,6
16753,54.0,7.0,13
16754,8.0,11.0,11
16755,30.0,13.0,11
16756,18.0,10.0,16
16757,18.0,26.0,14
16758,16.0,13.0,14
16759,13.0,14.0,24
16760,17.0,12.0,25
16761,10.0,10.0,10
16762,13.0,18.0,7
16763,11.0,13.0,18
16764,12.0,17.0,14
16765,31.0,8.0,10
16766,26.0,12.0,13
16767,17.0,10.0,14
16768,16.0,12.0,10
16769,6.0,5.0,13
16770,2.0,8.0,8
16771,10.0,12.0,17
16772,21.0,27.0,10
16773,21.0,24.0,11
16774,24.0,15.0,16
16775,54.0,13.0,14
16776,20.0,16.0,21
16777,31.0,8.0,14
16778,14.0,17.0,15
16779,57.0,14.0,14
16780,38.0,16.0,13
16781,25.0,8.0,25
16782,19.0,12.0,12
16783,29.0,28.0,4
16784,24.0,32.0,15
16785,45.0,26.0,9
16786,14.0,23.0,7
16787,14.0,17.0,10
16788,11.0,15.0,6
16789,13.0,7.0,4
16790,7.0,9.0,9
16791,7.0,10.0,11
16792,43.0,8.0,10
16793,35.0,8.0,9
16794,14.0,8.0,11
16795,10.0,6.0,7
16796,14.0,1.0,8
16797,27.0,6.0,12
16798,58.0,11.0,6
16799,27.0,12.0,9
16800,11.0,10.0,17
16801,11.0,11.0,29
16802,36.0,10.0,20
16803,25.0,10.0,23
16804,24.0,11.0,48
16805,18.0,11.0,33
16806,20.0,7.0,26
16807,22.0,4.0,60
16808,37.0,11.0,38
16809,46.0,7.0,11
16810,22.0,6.0,10
16811,18.0,8.0,5
16812,22.0,17.0,7
16813,17.0,8.0,6
16814,12.0,16.0,7
16815,10.0,13.0,7
16816,11.0,15.0,10
16817,11.0,12.0,6
16818,5.0,7.0,9
16819,10.0,9.0,12
16820,14.0,13.0,5
16821,11.0,7.0,9
16822,26.0,8.0,16
16823,33.0,3.0,14
16824,21.0,16.0,33
16825,41.0,8.0,14
16826,21.0,5.0,10
16827,26.0,9.0,11
16828,10.0,9.0,4
16829,10.0,6.0,7
16830,8.0,16.0,5
16831,8.0,43.0,9
16832,6.0,49.0,6
16833,11.0,31.0,14
16834,5.0,31.0,20
16835,10.0,27.0,42
16836,8.0,32.0,20
16837,10.0,18.0,15
16838,9.0,16.0,7
16839,8.0,10.0,14
16840,8.0,10.0,27
16841,7.0,20.0,19
16842,8.0,14.0,9
16843,8.0,7.0,7
16844,11.0,7.0,23
16845,12.0,5.0,8
16846,4.0,6.0,22
16847,11.0,11.0,12
16848,6.0,8.0,15
16849,8.0,9.0,3
16850,13.0,11.0,13
16851,29.0,10.0,12
16852,12.0,10.0,24
16853,28.0,7.0,28
16854,18.0,7.0,19
16855,19.0,8.0,16
16856,16.0,7.0,19
16857,10.0,7.0,22
16858,26.0,8.0,9
16859,22.0,12.0,7
16860,20.0,8.0,12
16861,20.0,8.0,9
16862,13.0,10.0,9
16863,18.0,12.0,4
16864,20.0,14.0,16
16865,11.0,10.0,5
16866,10.0,8.0,7
16867,29.0,6.0,8
16868,11.0,9.0,11
16869,4.0,12.0,24
16870,6.0,10.0,21
16871,9.0,10.0,13
16872,11.0,11.0,20
16873,3.0,9.0,8
16874,6.0,12.0,10
16875,21.0,10.0,12
16876,10.0,9.0,15
16877,12.0,15.0,7
16878,6.0,17.0,6
16879,9.0,35.0,11
16880,15.0,44.0,17
16881,21.0,29.0,6
16882,6.0,19.0,6
16883,3.0,16.0,9
16884,1.0,34.0,9
16885,4.0,53.0,4
16886,3.0,12.0,4
16887,12.0,9.0,8
16888,22.0,15.0,9
16889,25.0,8.0,9
16890,7.0,6.0,7
16891,12.0,11.0,11
16892,11.0,6.0,10
16893,5.0,18.0,11
16894,8.0,25.0,7
16895,11.0,21.0,4
16896,25.0,18.0,8
16897,31.0,13.0,8
16898,22.0,12.0,7
16899,14.0,15.0,9
16900,12.0,26.0,7
16901,12.0,19.0,14
16902,24.0,10.0,8
16903,21.0,22.0,24
16904,28.0,33.0,16
16905,14.0,8.0,18
16906,17.0,10.0,27
16907,13.0,33.0,31
16908,15.0,55.0,23
16909,18.0,18.0,15
16910,34.0,8.0,9
16911,19.0,11.0,18
16912,22.0,13.0,48
16913,15.0,18.0,25
16914,24.0,27.0,28
16915,27.0,15.0,58
16916,40.0,8.0,20
16917,51.0,3.0,16
16918,48.0,16.0,31
16919,26.0,9.0,31
16920,35.0,11.0,17
16921,37.0,15.0,13
16922,21.0,4.0,16
16923,20.0,8.0,23
16924,17.0,12.0,23
16925,8.0,8.0,11
16926,14.0,6.0,15
16927,26.0,9.0,16
16928,24.0,8.0,21
16929,27.0,14.0,9
16930,12.0,11.0,11
16931,11.0,14.0,10
16932,9.0,19.0,19
16933,15.0,12.0,11
16934,16.0,19.0,13
16935,23.0,24.0,11
16936,12.0,31.0,10
16937,28.0,70.0,19
16938,14.0,42.0,19
16939,22.0,7.0,17
16940,14.0,7.0,31
16941,19.0,9.0,26
16942,13.0,8.0,12
16943,24.0,8.0,13
16944,17.0,8.0,36
16945,33.0,10.0,16
16946,8.0,6.0,12
16947,31.0,5.0,12
16948,11.0,16.0,18
16949,19.0,13.0,7
16950,11.0,18.0,15
16951,8.0,21.0,16
16952,14.0,55.0,9
16953,5.0,54.0,7
16954,6.0,31.0,29
16955,12.0,16.0,30
16956,17.0,17.0,21
16957,12.0,14.0,14
16958,10.0,24.0,13
16959,20.0,33.0,5
16960,30.0,13.0,8
16961,29.0,11.0,9
16962,21.0,7.0,5
16963,23.0,13.0,9
16964,8.0,8.0,15
16965,4.0,10.0,7
16966,6.0,10.0,13
16967,15.0,8.0,16
16968,9.0,2.0,6
16969,17.0,7.0,5
16970,8.0,4.0,8
16971,27.0,9.0,8
16972,15.0,6.0,7
16973,9.0,16.0,55
16974,24.0,25.0,29
16975,18.0,13.0,10
16976,10.0,7.0,15
16977,20.0,11.0,10
16978,23.0,15.0,6
16979,42.0,8.0,13
16980,17.0,33.0,7
16981,21.0,8.0,12
16982,38.0,10.0,6
16983,22.0,6.0,11
16984,11.0,6.0,6
16985,8.0,11.0,8
16986,6.0,27.0,8
16987,4.0,39.0,23
16988,6.0,11.0,29
16989,12.0,4.0,19
16990,5.0,16.0,12
16991,15.0,15.0,7
16992,9.0,14.0,8
16993,10.0,17.0,7
16994,9.0,18.0,9
16995,17.0,5.0,11
16996,12.0,22.0,18
16997,13.0,38.0,7
16998,19.0,21.0,17
16999,14.0,15.0,11
17000,33.0,11.0,6
17001,16.0,14.0,12
17002,26.0,6.0,20
17003,14.0,21.0,57
17004,5.0,26.0,45
17005,9.0,15.0,10
17006,21.0,50.0,26
17007,22.0,12.0,14
17008,17.0,20.0,9
17009,10.0,15.0,11
17010,9.0,20.0,9
17011,12.0,26.0,16
17012,15.0,8.0,8
17013,5.0,8.0,19
17014,6.0,6.0,27
17015,4.0,10.0,24
17016,25.0,5.0,14
17017,20.0,6.0,12
17018,10.0,5.0,10
17019,5.0,12.0,14
17020,7.0,9.0,6
17021,12.0,34.0,23
17022,9.0,14.0,10
17023,12.0,9.0,15
17024,11.0,10.0,21
17025,13.0,30.0,9
17026,13.0,7.0,9
17027,15.0,12.0,11
17028,3.0,11.0,16
17029,8.0,12.0,12
17030,9.0,7.0,14
17031,13.0,9.0,16
17032,8.0,10.0,17
17033,10.0,8.0,13
17034,7.0,15.0,12
17035,3.0,10.0,11
17036,6.0,15.0,3
17037,15.0,16.0,11
17038,10.0,11.0,23
17039,11.0,13.0,13
17040,7.0,19.0,8
17041,10.0,50.0,9
17042,8.0,26.0,6
17043,12.0,53.0,21
17044,14.0,19.0,5
17045,9.0,11.0,11
17046,7.0,11.0,15
17047,12.0,11.0,7
17048,5.0,17.0,22
17049,4.0,11.0,15
17050,12.0,17.0,16
17051,22.0,9.0,39
17052,30.0,13.0,65
17053,17.0,11.0,14
17054,10.0,7.0,16
17055,5.0,6.0,18
17056,15.0,14.0,12
17057,10.0,15.0,5
17058,14.0,17.0,10
17059,10.0,8.0,9
17060,13.0,8.0,15
17061,4.0,13.0,37
17062,5.0,17.0,19
17063,7.0,14.0,19
17064,13.0,7.0,18
17065,7.0,12.0,27
17066,6.0,13.0,35
17067,5.0,5.0,20
17068,6.0,5.0,9
17069,10.0,10.0,11
17070,13.0,11.0,16
17071,14.0,16.0,10
17072,7.0,7.0,8
17073,6.0,9.0,14
17074,9.0,3.0,11
17075,10.0,10.0,8
17076,6.0,23.0,11
17077,17.0,28.0,21
17078,2.0,17.0,21
17079,8.0,11.0,6
17080,5.0,16.0,4
17081,1.0,8.0,16
17082,7.0,8.0,26
17083,11.0,9.0,13
17084,7.0,10.0,9
17085,33.0,5.0,13
17086,12.0,1.0,18
17087,12.0,7.0,15
17088,11.0,16.0,19
17089,10.0,31.0,11
17090,3.0,21.0,2
17091,11.0,12.0,5
17092,9.0,16.0,11
17093,7.0,15.0,14
17094,18.0,19.0,29
17095,33.0,11.0,11
17096,21.0,17.0,5
17097,19.0,29.0,17
17098,33.0,23.0,12
17099,10.0,18.0,12
17100,10.0,15.0,14
17101,12.0,12.0,8
17102,7.0,7.0,8
17103,18.0,21.0,13
17104,17.0,18.0,8
17105,6.0,14.0,32
17106,8.0,15.0,30
17107,20.0,16.0,24
17108,36.0,2.0,8
17109,17.0,20.0,5
17110,21.0,23.0,8
17111,12.0,18.0,8
17112,15.0,10.0,9
17113,13.0,19.0,7
17114,21.0,6.0,2
17115,14.0,13.0,5
17116,7.0,15.0,3
17117,26.0,16.0,14
17118,36.0,6.0,9
17119,20.0,6.0,15
17120,21.0,8.0,24
17121,30.0,27.0,10
17122,55.0,7.0,31
17123,33.0,3.0,22
17124,9.0,6.0,13
17125,14.0,9.0,6
17126,12.0,8.0,10
17127,10.0,7.0,20
17128,4.0,7.0,10
17129,9.0,14.0,6
17130,21.0,13.0,13
17131,12.0,11.0,10
17132,22.0,11.0,13
17133,53.0,6.0,10
17134,11.0,3.0,9
17135,6.0,10.0,16
17136,31.0,5.0,7
17137,8.0,21.0,8
17138,2.0,13.0,9
17139,15.0,11.0,4
17140,20.0,11.0,6
17141,24.0,7.0,6
17142,56.0,10.0,7
17143,8.0,13.0,8
17144,41.0,6.0,14
17145,24.0,12.0,12
17146,9.0,9.0,29
17147,7.0,4.0,13
17148,10.0,16.0,6
17149,32.0,4.0,8
17150,54.0,8.0,6
17151,13.0,19.0,15
17152,42.0,14.0,14
17153,12.0,14.0,20
17154,28.0,37.0,8
17155,16.0,11.0,11
17156,9.0,11.0,6
17157,7.0,10.0,9
17158,8.0,6.0,12
17159,6.0,8.0,9
17160,7.0,7.0,3
17161,6.0,4.0,13
17162,8.0,4.0,12
17163,38.0,9.0,4
17164,24.0,9.0,10
17165,10.0,21.0,6
17166,14.0,21.0,3
17167,14.0,19.0,10
17168,10.0,26.0,6
17169,11.0,14.0,5
17170,2.0,11.0,8
17171,6.0,8.0,17
17172,15.0,8.0,12
17173,16.0,7.0,20
17174,22.0,10.0,5
17175,10.0,11.0,22
17176,9.0,14.0,7
17177,15.0,10.0,5
17178,17.0,6.0,9
17179,13.0,10.0,7
17180,20.0,7.0,13
17181,14.0,14.0,2
17182,9.0,43.0,4
17183,17.0,32.0,4
17184,7.0,10.0,9
17185,12.0,36.0,8
17186,9.0,13.0,9
17187,19.0,9.0,11
17188,17.0,22.0,5
17189,16.0,24.0,5
17190,14.0,24.0,3
17191,8.0,9.0,5
17192,14.0,9.0,4
17193,12.0,12.0,5
17194,18.0,11.0,4
17195,15.0,8.0,11
17196,29.0,6.0,16
17197,19.0,3.0,11
17198,13.0,20.0,20
17199,16.0,24.0,45
17200,36.0,13.0,7
17201,38.0,10.0,12
17202,15.0,12.0,14
17203,30.0,10.0,15
17204,36.0,14.0,30
17205,28.0,12.0,19
17206,56.0,18.0,9
17207,21.0,10.0,14
17208,49.0,3.0,20
17209,18.0,9.0,16
17210,13.0,34.0,16
17211,62.0,19.0,25
17212,18.0,78.0,17
17213,34.0,58.0,8
17214,16.0,30.0,4
17215,31.0,28.0,9
17216,24.0,42.0,15
17217,3.0,27.0,6
17218,9.0,6.0,8
17219,10.0,7.0,12
17220,20.0,6.0,21
17221,12.0,9.0,19
17222,6.0,6.0,11
17223,8.0,21.0,7
17224,8.0,6.0,7
17225,9.0,4.0,12
17226,9.0,7.0,17
17227,24.0,13.0,14
17228,63.0,10.0,15
17229,21.0,12.0,12
17230,15.0,14.0,16
17231,16.0,16.0,8
17232,10.0,21.0,14
17233,7.0,34.0,15
17234,17.0,28.0,14
17235,2.0,10.0,15
17236,8.0,15.0,9
17237,13.0,18.0,7
17238,11.0,9.0,10
17239,17.0,8.0,18
17240,19.0,15.0,11
17241,8.0,25.0,15
17242,5.0,12.0,26
17243,6.0,11.0,21
17244,3.0,9.0,8
17245,7.0,7.0,37
17246,5.0,20.0,21
17247,4.0,20.0,15
17248,3.0,20.0,17
17249,6.0,15.0,10
17250,6.0,11.0,7
17251,4.0,5.0,13
17252,6.0,9.0,14
17253,9.0,7.0,15
17254,7.0,15.0,18
17255,11.0,15.0,6
17256,6.0,14.0,4
17257,4.0,6.0,12
17258,13.0,15.0,13
17259,21.0,10.0,15
17260,5.0,24.0,12
17261,6.0,18.0,12
17262,5.0,14.0,21
17263,6.0,13.0,12
17264,9.0,10.0,21
