,DiO LUV 10uM in 20 nM AF48889_T1067s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF4885_T51s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF48899_T1187s_1_CH2_BIN1.0_PREPRO
10009,0.028557979,0.035948325,0.05256028
10010,0.028557979,0.035948325,0.05256028
10011,0.028557979,0.035948325,0.05256028
10012,0.028557979,0.035948325,0.05256028
10013,0.028557979,0.035948325,0.05256028
10014,0.028557979,0.035948325,0.05256028
10015,0.028557979,0.035948325,0.05256028
10016,0.028557979,0.035948325,0.05256028
10017,0.028557979,0.035948325,0.05256028
10018,0.028557979,0.035948325,0.05256028
10019,0.028557979,0.035948325,0.05256028
10020,0.028557979,0.035948325,0.05256028
10021,0.028557979,0.035948325,0.05256028
10022,0.028557979,0.035948325,0.05256028
10023,0.028557979,0.035948325,0.05256028
10024,0.028557979,0.035948325,0.05256028
10025,0.028557979,0.035948325,0.05256028
10026,0.028557979,0.035948325,0.05256028
10027,0.028557979,0.035948325,0.05256028
10028,0.028557979,0.035948325,0.05256028
10029,0.028557979,0.035948325,0.05256028
10030,0.028557979,0.035948325,0.05256028
10031,0.028557979,0.035948325,0.05256028
10032,0.028557979,0.035948325,0.05256028
10033,0.028557979,0.035948325,0.05256028
10034,0.028557979,0.035948325,0.05256028
10035,0.028557979,0.035948325,0.05256028
10036,0.028557979,0.035948325,0.05256028
10037,0.028557979,0.035948325,0.05256028
10038,0.028557979,0.035948325,0.05256028
10039,0.028557979,0.035948325,0.05256028
10040,0.028557979,0.035948325,0.05256028
10041,0.028557979,0.035948325,0.05256028
10042,0.028557979,0.035948325,0.05256028
10043,0.028557979,0.035948325,0.05256028
10044,0.028557979,0.035948325,0.05256028
10045,0.028557979,0.035948325,0.05256028
10046,0.028557979,0.035948325,0.05256028
10047,0.028557979,0.035948325,0.05256028
10048,0.028557979,0.035948325,0.05256028
10049,0.028557979,0.035948325,0.05256028
10050,0.028557979,0.035948325,0.05256028
10051,0.028557979,0.035948325,0.05256028
10052,0.028557979,0.035948325,0.05256028
10053,0.028557979,0.035948325,0.05256028
10054,0.028557979,0.035948325,0.05256028
10055,0.028557979,0.035948325,0.05256028
10056,0.028557979,0.035948325,0.05256028
10057,0.028557979,0.035948325,0.05256028
10058,0.028557979,0.035948325,0.05256028
10059,0.028557979,0.035948325,0.05256028
10060,0.028557979,0.035948325,0.05256028
10061,0.028557979,0.035948325,0.05256028
10062,0.028557979,0.035948325,0.05256028
10063,0.028557979,0.035948325,0.05256028
10064,0.028557979,0.035948325,0.05256028
10065,0.028557979,0.035948325,0.05256028
10066,0.028557979,0.035948325,0.05256028
10067,0.028557979,0.035948325,0.05256028
10068,0.028557979,0.035948325,0.05256028
10069,0.028557979,0.035948325,0.05256028
10070,0.028557979,0.035948325,0.05256028
10071,0.028557979,0.035948325,0.05256028
10072,0.028557979,0.035948325,0.05256028
10073,0.028557979,0.035948325,0.05256028
10074,0.028557979,0.035948325,0.05256028
10075,0.028557979,0.035948325,0.05256028
10076,0.028557979,0.035948325,0.05256028
10077,0.028557979,0.035948325,0.05256028
10078,0.028557979,0.035948325,0.05256028
10079,0.028557979,0.035948325,0.05256028
10080,0.028557979,0.035948325,0.05256028
10081,0.028557979,0.035948325,0.05256028
10082,0.028557979,0.035948325,0.05256028
10083,0.028557979,0.035948325,0.05256028
10084,0.028557979,0.035948325,0.05256028
10085,0.028557979,0.035948325,0.05256028
10086,0.028557979,0.035948325,0.05256028
10087,0.028557979,0.035948325,0.05256028
10088,0.028557979,0.035948325,0.05256028
10089,0.028557979,0.035948325,0.05256028
10090,0.028557979,0.035948325,0.05256028
10091,0.028557979,0.035948325,0.05256028
10092,0.028557979,0.035948325,0.05256028
10093,0.028557979,0.035948325,0.05256028
10094,0.028557979,0.035948325,0.05256028
10095,0.028557979,0.035948325,0.05256028
10096,0.028557979,0.035948325,0.05256028
10097,0.028557979,0.035948325,0.05256028
10098,0.028557979,0.035948325,0.05256028
10099,0.028557979,0.035948325,0.05256028
10100,0.028557979,0.035948325,0.05256028
10101,0.028557979,0.035948325,0.05256028
10102,0.028557979,0.035948325,0.05256028
10103,0.028557979,0.035948325,0.05256028
10104,0.028557979,0.035948325,0.05256028
10105,0.028557979,0.035948325,0.05256028
10106,0.028557979,0.035948325,0.05256028
10107,0.028557979,0.035948325,0.05256028
10108,0.028557979,0.035948325,0.05256028
10109,0.028557979,0.035948325,0.05256028
10110,0.028557979,0.035948325,0.05256028
10111,0.028557979,0.035948325,0.05256028
10112,0.028557979,0.035948325,0.05256028
10113,0.028557979,0.035948325,0.05256028
10114,0.028557979,0.035948325,0.05256028
10115,0.028557979,0.035948325,0.05256028
10116,0.028557979,0.035948325,0.05256028
10117,0.028557979,0.035948325,0.05256028
10118,0.028557979,0.035948325,0.05256028
10119,0.028557979,0.035948325,0.05256028
10120,0.028557979,0.035948325,0.05256028
10121,0.028557979,0.035948325,0.05256028
10122,0.028557979,0.035948325,0.05256028
10123,0.028557979,0.035948325,0.05256028
10124,0.028557979,0.035948325,0.05256028
10125,0.028557979,0.035948325,0.05256028
10126,0.028557979,0.035948325,0.05256028
10127,0.028557979,0.035948325,0.05256028
10128,0.028557979,0.035948325,0.05256028
10129,0.028557979,0.035948325,0.05256028
10130,0.028557979,0.035948325,0.05256028
10131,0.028557979,0.035948325,0.05256028
10132,0.028557979,0.035948325,0.05256028
10133,0.028557979,0.035948325,0.05256028
10134,0.028557979,0.035948325,0.05256028
10135,0.028557979,0.035948325,0.05256028
10136,0.028557979,0.035948325,0.05256028
10137,0.028557979,0.035948325,0.05256028
10138,0.028557979,0.035948325,0.05256028
10139,0.028557979,0.035948325,0.05256028
10140,0.028557979,0.035948325,0.05256028
10141,0.028557979,0.035948325,0.05256028
10142,0.028557979,0.035948325,0.05256028
10143,0.028557979,0.035948325,0.05256028
10144,0.028557979,0.035948325,0.05256028
10145,0.028557979,0.035948325,0.05256028
10146,0.028557979,0.035948325,0.05256028
10147,0.028557979,0.035948325,0.05256028
10148,0.028557979,0.035948325,0.05256028
10149,0.028557979,0.035948325,0.05256028
10150,0.028557979,0.035948325,0.05256028
10151,0.028557979,0.035948325,0.05256028
10152,0.028557979,0.035948325,0.05256028
10153,0.028557979,0.035948325,0.05256028
10154,0.028557979,0.035948325,0.05256028
10155,0.028557979,0.035948325,0.05256028
10156,0.028557979,0.035948325,0.05256028
10157,0.028557979,0.035948325,0.05256028
10158,0.028557979,0.035948325,0.05256028
10159,0.028557979,0.035948325,0.05256028
10160,0.028557979,0.035948325,0.05256028
10161,0.028557979,0.035948325,0.05256028
10162,0.028557979,0.035948325,0.05256028
10163,0.028557979,0.035948325,0.05256028
10164,0.028557979,0.035948325,0.05256028
10165,0.028557979,0.035948325,0.05256028
10166,0.028557979,0.035948325,0.05256028
10167,0.028557979,0.035948325,0.05256028
10168,0.028557979,0.035948325,0.05256028
10169,0.028557979,0.035948325,0.05256028
10170,0.028557979,0.035948325,0.05256028
10171,0.028557979,0.035948325,0.05256028
10172,0.028557979,0.035948325,0.05256028
10173,0.028557979,0.035948325,0.05256028
10174,0.028557979,0.035948325,0.05256028
10175,0.028557979,0.035948325,0.05256028
10176,0.028557979,0.035948325,0.05256028
10177,0.028557979,0.035948325,0.05256028
10178,0.028557979,0.035948325,0.05256028
10179,0.028557979,0.035948325,0.05256028
10180,0.028557979,0.035948325,0.05256028
10181,0.028557979,0.035948325,0.05256028
10182,0.028557979,0.035948325,0.05256028
10183,0.028557979,0.035948325,0.05256028
10184,0.028557979,0.035948325,0.05256028
10185,0.028557979,0.035948325,0.05256028
10186,0.028557979,0.035948325,0.05256028
10187,0.028557979,0.035948325,0.05256028
10188,0.028557979,0.035948325,0.05256028
10189,0.028557979,0.035948325,0.05256028
10190,0.028557979,0.035948325,0.05256028
10191,0.028557979,0.035948325,0.05256028
10192,0.028557979,0.035948325,0.05256028
10193,0.028557979,0.035948325,0.05256028
10194,0.028557979,0.035948325,0.05256028
10195,0.028557979,0.035948325,0.05256028
10196,0.028557979,0.035948325,0.05256028
10197,0.028557979,0.035948325,0.05256028
10198,0.028557979,0.035948325,0.05256028
10199,0.028557979,0.035948325,0.05256028
10200,0.028557979,0.035948325,0.05256028
10201,0.028557979,0.035948325,0.05256028
10202,0.028557979,0.035948325,0.05256028
10203,0.028557979,0.035948325,0.05256028
10204,0.028557979,0.035948325,0.05256028
10205,0.028557979,0.035948325,0.05256028
10206,0.028557979,0.035948325,0.05256028
10207,0.028557979,0.035948325,0.05256028
10208,0.028557979,0.035948325,0.05256028
10209,0.028557979,0.035948325,0.05256028
10210,0.028557979,0.035948325,0.05256028
10211,0.028557979,0.035948325,0.05256028
10212,0.028557979,0.035948325,0.05256028
10213,0.028557979,0.035948325,0.05256028
10214,0.028557979,0.035948325,0.05256028
10215,0.028557979,0.035948325,0.05256028
10216,0.028557979,0.035948325,0.05256028
10217,0.028557979,0.035948325,0.05256028
10218,0.028557979,0.035948325,0.05256028
10219,0.028557979,0.035948325,0.05256028
10220,0.028557979,0.035948325,0.05256028
10221,0.028557979,0.035948325,0.05256028
10222,0.028557979,0.035948325,0.05256028
10223,0.028557979,0.035948325,0.05256028
10224,0.028557979,0.035948325,0.05256028
10225,0.028557979,0.035948325,0.05256028
10226,0.028557979,0.035948325,0.05256028
10227,0.028557979,0.035948325,0.05256028
10228,0.028557979,0.035948325,0.05256028
10229,0.028557979,0.035948325,0.05256028
10230,0.028557979,0.035948325,0.05256028
10231,0.028557979,0.035948325,0.05256028
10232,0.028557979,0.035948325,0.05256028
10233,0.028557979,0.035948325,0.05256028
10234,0.028557979,0.035948325,0.05256028
10235,0.028557979,0.035948325,0.05256028
10236,0.028557979,0.035948325,0.05256028
10237,0.028557979,0.035948325,0.05256028
10238,0.028557979,0.035948325,0.05256028
10239,0.028557979,0.035948325,0.05256028
10240,0.028557979,0.035948325,0.05256028
10241,0.028557979,0.035948325,0.05256028
10242,0.028557979,0.035948325,0.05256028
10243,0.028557979,0.035948325,0.05256028
10244,0.028557979,0.035948325,0.05256028
10245,0.028557979,0.035948325,0.05256028
10246,0.028557979,0.035948325,0.05256028
10247,0.028557979,0.035948325,0.05256028
10248,0.028557979,0.035948325,0.05256028
10249,0.028557979,0.035948325,0.05256028
10250,0.028557979,0.035948325,0.05256028
10251,0.028557979,0.035948325,0.05256028
10252,0.028557979,0.035948325,0.05256028
10253,0.028557979,0.035948325,0.05256028
10254,0.028557979,0.035948325,0.05256028
10255,0.028557979,0.035948325,0.05256028
10256,0.028557979,0.035948325,0.05256028
10257,0.028557979,0.035948325,0.05256028
10258,0.028557979,0.035948325,0.05256028
10259,0.028557979,0.035948325,0.05256028
10260,0.028557979,0.035948325,0.05256028
10261,0.028557979,0.035948325,0.05256028
10262,0.028557979,0.035948325,0.05256028
10263,0.028557979,0.035948325,0.05256028
10264,0.028557979,0.035948325,0.05256028
10265,0.028557979,0.035948325,0.05256028
10266,0.028557979,0.035948325,0.05256028
10267,0.028557979,0.035948325,0.05256028
10268,0.028557979,0.035948325,0.05256028
10269,0.028557979,0.035948325,0.05256028
10270,0.028557979,0.035948325,0.05256028
10271,0.028557979,0.035948325,0.05256028
10272,0.028557979,0.035948325,0.05256028
10273,0.028557979,0.035948325,0.05256028
10274,0.028557979,0.035948325,0.05256028
10275,0.028557979,0.035948325,0.05256028
10276,0.028557979,0.035948325,0.05256028
10277,0.028557979,0.035948325,0.05256028
10278,0.028557979,0.035948325,0.05256028
10279,0.028557979,0.035948325,0.05256028
10280,0.028557979,0.035948325,0.05256028
10281,0.028557979,0.035948325,0.05256028
10282,0.028557979,0.035948325,0.05256028
10283,0.028557979,0.035948325,0.05256028
10284,0.028557979,0.035948325,0.05256028
10285,0.028557979,0.035948325,0.05256028
10286,0.028557979,0.035948325,0.05256028
10287,0.028557979,0.035948325,0.05256028
10288,0.028557979,0.035948325,0.05256028
10289,0.028557979,0.035948325,0.05256028
10290,0.028557979,0.035948325,0.05256028
10291,0.028557979,0.035948325,0.05256028
10292,0.028557979,0.035948325,0.05256028
10293,0.028557979,0.035948325,0.05256028
10294,0.028557979,0.035948325,0.05256028
10295,0.028557979,0.035948325,0.05256028
10296,0.028557979,0.035948325,0.05256028
10297,0.028557979,0.035948325,0.05256028
10298,0.028557979,0.035948325,0.05256028
10299,0.028557979,0.035948325,0.05256028
10300,0.028557979,0.035948325,0.05256028
10301,0.028557979,0.035948325,0.05256028
10302,0.028557979,0.035948325,0.05256028
10303,0.028557979,0.035948325,0.05256028
10304,0.028557979,0.035948325,0.05256028
10305,0.028557979,0.035948325,0.05256028
10306,0.028557979,0.035948325,0.05256028
10307,0.028557979,0.035948325,0.05256028
10308,0.028557979,0.035948325,0.05256028
10309,0.028557979,0.035948325,0.05256028
10310,0.028557979,0.035948325,0.05256028
10311,0.028557979,0.035948325,0.05256028
10312,0.028557979,0.035948325,0.05256028
10313,0.028557979,0.035948325,0.05256028
10314,0.028557979,0.035948325,0.05256028
10315,0.028557979,0.035948325,0.05256028
10316,0.028557979,0.035948325,0.05256028
10317,0.028557979,0.035948325,0.05256028
10318,0.028557979,0.035948325,0.05256028
10319,0.028557979,0.035948325,0.05256028
10320,0.028557979,0.035948325,0.05256028
10321,0.028557979,0.035948325,0.05256028
10322,0.028557979,0.035948325,0.05256028
10323,0.028557979,0.035948325,0.05256028
10324,0.028557979,0.035948325,0.05256028
10325,0.028557979,0.035948325,0.05256028
10326,0.028557979,0.035948325,0.05256028
10327,0.028557979,0.035948325,0.05256028
10328,0.028557979,0.035948325,0.05256028
10329,0.028557979,0.035948325,0.05256028
10330,0.028557979,0.035948325,0.05256028
10331,0.028557979,0.035948325,0.05256028
10332,0.028557979,0.035948325,0.05256028
10333,0.028557979,0.035948325,0.05256028
10334,0.028557979,0.035948325,0.05256028
10335,0.028557979,0.035948325,0.05256028
10336,0.028557979,0.035948325,0.05256028
10337,0.028557979,0.035948325,0.05256028
10338,0.028557979,0.035948325,0.05256028
10339,0.028557979,0.035948325,0.05256028
10340,0.028557979,0.035948325,0.05256028
10341,0.028557979,0.035948325,0.05256028
10342,0.028557979,0.035948325,0.05256028
10343,0.028557979,0.035948325,0.05256028
10344,0.028557979,0.035948325,0.05256028
10345,0.028557979,0.035948325,0.05256028
10346,0.028557979,0.035948325,0.05256028
10347,0.028557979,0.035948325,0.05256028
10348,0.028557979,0.035948325,0.05256028
10349,0.028557979,0.035948325,0.05256028
10350,0.028557979,0.035948325,0.05256028
10351,0.028557979,0.035948325,0.05256028
10352,0.028557979,0.035948325,0.05256028
10353,0.028557979,0.035948325,0.05256028
10354,0.028557979,0.035948325,0.05256028
10355,0.028557979,0.035948325,0.05256028
10356,0.028557979,0.035948325,0.05256028
10357,0.028557979,0.035948325,0.05256028
10358,0.028557979,0.035948325,0.05256028
10359,0.028557979,0.035948325,0.05256028
10360,0.028557979,0.035948325,0.05256028
10361,0.028557979,0.035948325,0.05256028
10362,0.028557979,0.035948325,0.05256028
10363,0.028557979,0.035948325,0.05256028
10364,0.028557979,0.035948325,0.05256028
10365,0.028557979,0.035948325,0.05256028
10366,0.028557979,0.035948325,0.05256028
10367,0.028557979,0.035948325,0.05256028
10368,0.028557979,0.035948325,0.05256028
10369,0.028557979,0.035948325,0.05256028
10370,0.028557979,0.035948325,0.05256028
10371,0.028557979,0.035948325,0.05256028
10372,0.028557979,0.035948325,0.05256028
10373,0.028557979,0.035948325,0.05256028
10374,0.028557979,0.035948325,0.05256028
10375,0.028557979,0.035948325,0.05256028
10376,0.028557979,0.035948325,0.05256028
10377,0.028557979,0.035948325,0.05256028
10378,0.028557979,0.035948325,0.05256028
10379,0.028557979,0.035948325,0.05256028
10380,0.028557979,0.035948325,0.05256028
10381,0.028557979,0.035948325,0.05256028
10382,0.028557979,0.035948325,0.05256028
10383,0.028557979,0.035948325,0.05256028
10384,0.028557979,0.035948325,0.05256028
10385,0.028557979,0.035948325,0.05256028
10386,0.028557979,0.035948325,0.05256028
10387,0.028557979,0.035948325,0.05256028
10388,0.028557979,0.035948325,0.05256028
10389,0.028557979,0.035948325,0.05256028
10390,0.028557979,0.035948325,0.05256028
10391,0.028557979,0.035948325,0.05256028
10392,0.028557979,0.035948325,0.05256028
10393,0.028557979,0.035948325,0.05256028
10394,0.028557979,0.035948325,0.05256028
10395,0.028557979,0.035948325,0.05256028
10396,0.028557979,0.035948325,0.05256028
10397,0.028557979,0.035948325,0.05256028
10398,0.028557979,0.035948325,0.05256028
10399,0.028557979,0.035948325,0.05256028
10400,0.028557979,0.035948325,0.05256028
10401,0.028557979,0.035948325,0.05256028
10402,0.028557979,0.035948325,0.05256028
10403,0.028557979,0.035948325,0.05256028
10404,0.028557979,0.035948325,0.05256028
10405,0.028557979,0.035948325,0.05256028
10406,0.028557979,0.035948325,0.05256028
10407,0.028557979,0.035948325,0.05256028
10408,0.028557979,0.035948325,0.05256028
10409,0.028557979,0.035948325,0.05256028
10410,0.028557979,0.035948325,0.05256028
10411,0.028557979,0.035948325,0.05256028
10412,0.028557979,0.035948325,0.05256028
10413,0.028557979,0.035948325,0.05256028
10414,0.028557979,0.035948325,0.05256028
10415,0.028557979,0.035948325,0.05256028
10416,0.028557979,0.035948325,0.05256028
10417,0.028557979,0.035948325,0.05256028
10418,0.028557979,0.035948325,0.05256028
10419,0.028557979,0.035948325,0.05256028
10420,0.028557979,0.035948325,0.05256028
10421,0.028557979,0.035948325,0.05256028
10422,0.028557979,0.035948325,0.05256028
10423,0.028557979,0.035948325,0.05256028
10424,0.028557979,0.035948325,0.05256028
10425,0.028557979,0.035948325,0.05256028
10426,0.028557979,0.035948325,0.05256028
10427,0.028557979,0.035948325,0.05256028
10428,0.028557979,0.035948325,0.05256028
10429,0.028557979,0.035948325,0.05256028
10430,0.028557979,0.035948325,0.05256028
10431,0.028557979,0.035948325,0.05256028
10432,0.028557979,0.035948325,0.05256028
10433,0.028557979,0.035948325,0.05256028
10434,0.028557979,0.035948325,0.05256028
10435,0.028557979,0.035948325,0.05256028
10436,0.028557979,0.035948325,0.05256028
10437,0.028557979,0.035948325,0.05256028
10438,0.028557979,0.035948325,0.05256028
10439,0.028557979,0.035948325,0.05256028
10440,0.028557979,0.035948325,0.05256028
10441,0.028557979,0.035948325,0.05256028
10442,0.028557979,0.035948325,0.05256028
10443,0.028557979,0.035948325,0.05256028
10444,0.028557979,0.035948325,0.05256028
10445,0.028557979,0.035948325,0.05256028
10446,0.028557979,0.035948325,0.05256028
10447,0.028557979,0.035948325,0.05256028
10448,0.028557979,0.035948325,0.05256028
10449,0.028557979,0.035948325,0.05256028
10450,0.028557979,0.035948325,0.05256028
10451,0.028557979,0.035948325,0.05256028
10452,0.028557979,0.035948325,0.05256028
10453,0.028557979,0.035948325,0.05256028
10454,0.028557979,0.035948325,0.05256028
10455,0.028557979,0.035948325,0.05256028
10456,0.028557979,0.035948325,0.05256028
10457,0.028557979,0.035948325,0.05256028
10458,0.028557979,0.035948325,0.05256028
10459,0.028557979,0.035948325,0.05256028
10460,0.028557979,0.035948325,0.05256028
10461,0.028557979,0.035948325,0.05256028
10462,0.028557979,0.035948325,0.05256028
10463,0.028557979,0.035948325,0.05256028
10464,0.028557979,0.035948325,0.05256028
10465,0.028557979,0.035948325,0.05256028
10466,0.028557979,0.035948325,0.05256028
10467,0.028557979,0.035948325,0.05256028
10468,0.028557979,0.035948325,0.05256028
10469,0.028557979,0.035948325,0.05256028
10470,0.028557979,0.035948325,0.05256028
10471,0.028557979,0.035948325,0.05256028
10472,0.028557979,0.035948325,0.05256028
10473,0.028557979,0.035948325,0.05256028
10474,0.028557979,0.035948325,0.05256028
10475,0.028557979,0.035948325,0.05256028
10476,0.028557979,0.035948325,0.05256028
10477,0.028557979,0.035948325,0.05256028
10478,0.028557979,0.035948325,0.05256028
10479,0.028557979,0.035948325,0.05256028
10480,0.028557979,0.035948325,0.05256028
10481,0.028557979,0.035948325,0.05256028
10482,0.028557979,0.035948325,0.05256028
10483,0.028557979,0.035948325,0.05256028
10484,0.028557979,0.035948325,0.05256028
10485,0.028557979,0.035948325,0.05256028
10486,0.028557979,0.035948325,0.05256028
10487,0.028557979,0.035948325,0.05256028
10488,0.028557979,0.035948325,0.05256028
10489,0.028557979,0.035948325,0.05256028
10490,0.028557979,0.035948325,0.05256028
10491,0.028557979,0.035948325,0.05256028
10492,0.028557979,0.035948325,0.05256028
10493,0.028557979,0.035948325,0.05256028
10494,0.028557979,0.035948325,0.05256028
10495,0.028557979,0.035948325,0.05256028
10496,0.028557979,0.035948325,0.05256028
10497,0.028557979,0.035948325,0.05256028
10498,0.028557979,0.035948325,0.05256028
10499,0.028557979,0.035948325,0.05256028
10500,0.028557979,0.035948325,0.05256028
10501,0.028557979,0.035948325,0.05256028
10502,0.028557979,0.035948325,0.05256028
10503,0.028557979,0.035948325,0.05256028
10504,0.028557979,0.035948325,0.05256028
10505,0.028557979,0.035948325,0.05256028
10506,0.028557979,0.035948325,0.05256028
10507,0.028557979,0.035948325,0.05256028
10508,0.028557979,0.035948325,0.05256028
10509,0.028557979,0.035948325,0.05256028
10510,0.028557979,0.035948325,0.05256028
10511,0.028557979,0.035948325,0.05256028
10512,0.028557979,0.035948325,0.05256028
10513,0.028557979,0.035948325,0.05256028
10514,0.028557979,0.035948325,0.05256028
10515,0.028557979,0.035948325,0.05256028
10516,0.028557979,0.035948325,0.05256028
10517,0.028557979,0.035948325,0.05256028
10518,0.028557979,0.035948325,0.05256028
10519,0.028557979,0.035948325,0.05256028
10520,0.028557979,0.035948325,0.05256028
10521,0.028557979,0.035948325,0.05256028
10522,0.028557979,0.035948325,0.05256028
10523,0.028557979,0.035948325,0.05256028
10524,0.028557979,0.035948325,0.05256028
10525,0.028557979,0.035948325,0.05256028
10526,0.028557979,0.035948325,0.05256028
10527,0.028557979,0.035948325,0.05256028
10528,0.028557979,0.035948325,0.05256028
10529,0.028557979,0.035948325,0.05256028
10530,0.028557979,0.035948325,0.05256028
10531,0.028557979,0.035948325,0.05256028
10532,0.028557979,0.035948325,0.05256028
10533,0.028557979,0.035948325,0.05256028
10534,0.028557979,0.035948325,0.05256028
10535,0.028557979,0.035948325,0.05256028
10536,0.028557979,0.035948325,0.05256028
10537,0.028557979,0.035948325,0.05256028
10538,0.028557979,0.035948325,0.05256028
10539,0.028557979,0.035948325,0.05256028
10540,0.028557979,0.035948325,0.05256028
10541,0.028557979,0.035948325,0.05256028
10542,0.028557979,0.035948325,0.05256028
10543,0.028557979,0.035948325,0.05256028
10544,0.028557979,0.035948325,0.05256028
10545,0.028557979,0.035948325,0.05256028
10546,0.028557979,0.035948325,0.05256028
10547,0.028557979,0.035948325,0.05256028
10548,0.028557979,0.035948325,0.05256028
10549,0.028557979,0.035948325,0.05256028
10550,0.028557979,0.035948325,0.05256028
10551,0.028557979,0.035948325,0.05256028
10552,0.028557979,0.035948325,0.05256028
10553,0.028557979,0.035948325,0.05256028
10554,0.028557979,0.035948325,0.05256028
10555,0.028557979,0.035948325,0.05256028
10556,0.028557979,0.035948325,0.05256028
10557,0.028557979,0.035948325,0.05256028
10558,0.028557979,0.035948325,0.05256028
10559,0.028557979,0.035948325,0.05256028
10560,0.028557979,0.035948325,0.05256028
10561,0.028557979,0.035948325,0.05256028
10562,0.028557979,0.035948325,0.05256028
10563,0.028557979,0.035948325,0.05256028
10564,0.028557979,0.035948325,0.05256028
10565,0.028557979,0.035948325,0.05256028
10566,0.028557979,0.035948325,0.05256028
10567,0.028557979,0.035948325,0.05256028
10568,0.028557979,0.035948325,0.05256028
10569,0.028557979,0.035948325,0.05256028
10570,0.028557979,0.035948325,0.05256028
10571,0.028557979,0.035948325,0.05256028
10572,0.028557979,0.035948325,0.05256028
10573,0.028557979,0.035948325,0.05256028
10574,0.028557979,0.035948325,0.05256028
10575,0.028557979,0.035948325,0.05256028
10576,0.028557979,0.035948325,0.05256028
10577,0.028557979,0.035948325,0.05256028
10578,0.028557979,0.035948325,0.05256028
10579,0.028557979,0.035948325,0.05256028
10580,0.028557979,0.035948325,0.05256028
10581,0.028557979,0.035948325,0.05256028
10582,0.028557979,0.035948325,0.05256028
10583,0.028557979,0.035948325,0.05256028
10584,0.028557979,0.035948325,0.05256028
10585,0.028557979,0.035948325,0.05256028
10586,0.028557979,0.035948325,0.05256028
10587,0.028557979,0.035948325,0.05256028
10588,0.028557979,0.035948325,0.05256028
10589,0.028557979,0.035948325,0.05256028
10590,0.028557979,0.035948325,0.05256028
10591,0.028557979,0.035948325,0.05256028
10592,0.028557979,0.035948325,0.05256028
10593,0.028557979,0.035948325,0.05256028
10594,0.028557979,0.035948325,0.05256028
10595,0.028557979,0.035948325,0.05256028
10596,0.028557979,0.035948325,0.05256028
10597,0.028557979,0.035948325,0.05256028
10598,0.028557979,0.035948325,0.05256028
10599,0.028557979,0.035948325,0.05256028
10600,0.028557979,0.035948325,0.05256028
10601,0.028557979,0.035948325,0.05256028
10602,0.028557979,0.035948325,0.05256028
10603,0.028557979,0.035948325,0.05256028
10604,0.028557979,0.035948325,0.05256028
10605,0.028557979,0.035948325,0.05256028
10606,0.028557979,0.035948325,0.05256028
10607,0.028557979,0.035948325,0.05256028
10608,0.028557979,0.035948325,0.05256028
10609,0.028557979,0.035948325,0.05256028
10610,0.028557979,0.035948325,0.05256028
10611,0.028557979,0.035948325,0.05256028
10612,0.028557979,0.035948325,0.05256028
10613,0.028557979,0.035948325,0.05256028
10614,0.028557979,0.035948325,0.05256028
10615,0.028557979,0.035948325,0.05256028
10616,0.028557979,0.035948325,0.05256028
10617,0.028557979,0.035948325,0.05256028
10618,0.028557979,0.035948325,0.05256028
10619,0.028557979,0.035948325,0.05256028
10620,0.028557979,0.035948325,0.05256028
10621,0.028557979,0.035948325,0.05256028
10622,0.028557979,0.035948325,0.05256028
10623,0.028557979,0.035948325,0.05256028
10624,0.028557979,0.035948325,0.05256028
10625,0.028557979,0.035948325,0.05256028
10626,0.028557979,0.035948325,0.05256028
10627,0.028557979,0.035948325,0.05256028
10628,0.028557979,0.035948325,0.05256028
10629,0.028557979,0.035948325,0.05256028
10630,0.028557979,0.035948325,0.05256028
10631,0.028557979,0.035948325,0.05256028
10632,0.028557979,0.035948325,0.05256028
10633,0.028557979,0.035948325,0.05256028
10634,0.028557979,0.035948325,0.05256028
10635,0.028557979,0.035948325,0.05256028
10636,0.028557979,0.035948325,0.05256028
10637,0.028557979,0.035948325,0.05256028
10638,0.028557979,0.035948325,0.05256028
10639,0.028557979,0.035948325,0.05256028
10640,0.028557979,0.035948325,0.05256028
10641,0.028557979,0.035948325,0.05256028
10642,0.028557979,0.035948325,0.05256028
10643,0.028557979,0.035948325,0.05256028
10644,0.028557979,0.035948325,0.05256028
10645,0.028557979,0.035948325,0.05256028
10646,0.028557979,0.035948325,0.05256028
10647,0.028557979,0.035948325,0.05256028
10648,0.028557979,0.035948325,0.05256028
10649,0.028557979,0.035948325,0.05256028
10650,0.028557979,0.035948325,0.05256028
10651,0.028557979,0.035948325,0.05256028
10652,0.028557979,0.035948325,0.05256028
10653,0.028557979,0.035948325,0.05256028
10654,0.028557979,0.035948325,0.05256028
10655,0.028557979,0.035948325,0.05256028
10656,0.028557979,0.035948325,0.05256028
10657,0.028557979,0.035948325,0.05256028
10658,0.028557979,0.035948325,0.05256028
10659,0.028557979,0.035948325,0.05256028
10660,0.028557979,0.035948325,0.05256028
10661,0.028557979,0.035948325,0.05256028
10662,0.028557979,0.035948325,0.05256028
10663,0.028557979,0.035948325,0.05256028
10664,0.028557979,0.035948325,0.05256028
10665,0.028557979,0.035948325,0.05256028
10666,0.028557979,0.035948325,0.05256028
10667,0.028557979,0.035948325,0.05256028
10668,0.028557979,0.035948325,0.05256028
