Time (ms),af488_noc,af488_noc fitted model: ,af488luv_noc,af488luv_noc fitted model: ,af488luv_0cd20,af488luv_0cd20 fitted model: ,af488luv_thr-2,af488luv_thr-2 fitted model: ,
58.72025,-0.00046240239902617283,-0.00012146970474974332,0.03515816608665809,0.03024611484318293,0.0003093273008322875,0.0022542192026676396,0.004248927621369947,0.007525596022007512,
67.108858,-0.0004648241736869597,-0.0001226439110800874,0.03182601753157409,0.02760640911252505,0.00023067168297028485,0.002252493617824233,0.003872903743519185,0.007521926320919087,
75.497466,-0.0004590531557182657,-0.00012350287884418053,0.028952250087061933,0.025514832017883612,0.00015012740776265636,0.002251229764164147,0.0035353596335383915,0.007519233375256268,
83.886074,-0.0004595599695732863,-0.00012415356298352314,0.026520553692993176,0.023819225124545942,7.616158801074423e-05,0.0022502714496500736,0.003225619260029112,0.007517188328164603,
92.274682,-0.0004580871003911787,-0.00012466039863498715,0.02419249261003968,0.0224187714385121,2.4648405436723177e-05,0.0022495244092589693,0.002964428217522714,0.007515592154942601,
100.66329,-0.0004578025410933039,-0.0001250642792671655,0.022243972897571497,0.02124404791591601,-2.3921660339868625e-05,0.00224892873253558,0.0027298274850242493,0.007514318079346075,
117.440506,-0.0013149214457934236,-0.0001256629543824063,0.01811029593656447,0.01938771068938313,-0.0006005371762152731,0.0022480450910079674,0.0018969050394623808,0.007512425800208036,
134.217722,-0.0013307163342275508,-0.0001260811520824983,0.015524692235675097,0.017991537235140243,-0.0006482211280205304,0.002247427330028427,0.0016257112501594357,0.007511101159637006,
150.994938,-0.0013354252909218048,-0.00012638681391605904,0.013495942442154565,0.016906973571143694,-0.0006842968866917369,0.002246975525578053,0.001402185417269842,0.007510131401171975,
167.772154,-0.0013303843376053922,-0.0001266182015578493,0.011567520391235302,0.01604274194837886,-0.0007276960402836776,0.0022466333390272378,0.0012160676304401432,0.0075093963451824215,
184.54937,-0.0013417872200022789,-0.00012679833679861115,0.01012540426156715,0.015339737715460846,-0.0007830860512163226,0.002246366840813596,0.0010176901223802313,0.007508823508199889,
201.326586,-0.0013506381028107917,-0.00012694181552808773,0.008994296130072396,0.014758050149505535,-0.0007957819924955532,0.002246154503675951,0.0009056870931593827,0.007508366847390323,
234.881018,-0.003070327860969115,-0.0001271543827597864,0.006281997137115367,0.013854894233728234,-0.0020280703262467665,0.0022458398005987122,-0.00028551388009912323,0.007507689614491036,
268.43545,-0.003085047473805342,-0.00012730278453432293,0.004733840750180579,0.013189756618253693,-0.0020875775497063466,0.0022456200028631848,-0.0005618920467063408,0.00750721629837434,
301.989882,-0.00308741902540962,-0.0001274112046127988,0.0032219746640571693,0.012682323307451766,-0.002102594937345356,0.002245459371360483,-0.0007573752994129602,0.007506870214730891,
335.544314,-0.003109083265073659,-0.0001274932510446552,0.002278203922231724,0.012284310523819814,-0.0021335767204933,0.0022453377839509354,-0.0009642099969538904,0.00750660814652388,
369.098746,-0.003120218931173679,-0.00012755710646040328,0.0016532478889140813,0.01196503987324555,-0.0021518053981116098,0.002245243135413306,-0.0011302313050140468,0.007506404075386966,
402.653178,-0.0031263057522491174,-0.0001276079560084227,0.0011950026107066078,0.011704140587795859,-0.0022138233121274248,0.0022451677520846413,-0.0013019629262532957,0.007506241497961075,
469.762042,-0.0066475422905313275, ,-0.004195500878845964, ,-0.004767447276108789, ,-0.00360769644185365, ,
536.870906,-0.006687572706324258, ,-0.005062216632161651, ,-0.004878292617725162, ,-0.0038445212798678807, ,
603.97977,-0.006719967699674277, ,-0.005420257098583712, ,-0.004993607268629371, ,-0.004015814999565795, ,
671.088634,-0.006792206656318644, ,-0.006395999053688576, ,-0.0050715333514690175, ,-0.0042663560919125945, ,
738.197498,-0.006824147141831855, ,-0.006950535185507345, ,-0.005154091249131105, ,-0.004396899672885565, ,
805.306362,-0.006902430681301754, ,-0.00771718085059648, ,-0.005167563598253648, ,-0.004480430819314872, ,
939.52409,-0.00696766824529539, ,-0.008811498295251774, ,-0.010171412778901025, ,-0.008443864200359393, ,
1073.741818,-0.007061042810312969, ,-0.008672157476530017, ,-0.01036669977696101, ,-0.008423976125328652, ,
1207.959546,-0.007166258668684078, ,-0.00862528894297574, ,-0.010563197159211675, ,-0.008723398325874637, ,
1342.177274,-0.0072528941720928376, ,-0.00872393663356072, ,-0.010685202237381059, ,-0.009082440965244338, ,
1476.395002,-0.007377192783106302, ,-0.008992262664369423, ,-0.010857288470904001, ,-0.00920399721861709, ,
1610.61273,-0.007485180407058108, ,-0.008624380095221353, ,-0.0110849737811318, ,-0.009466702302238996, ,
1879.048186,-0.007699877945357015, ,-0.008305355328186532, ,-0.02348448130998672, ,-0.01951010446184743, ,
2147.483642,-0.007961070478618177, ,-0.008839628446143177, ,-0.024710084631723146, ,-0.0202902392311888, ,
2415.919098,-0.008274874973921086, ,-0.008994683799326726, ,-0.0259656000130562, ,-0.021094110278085026, ,
2684.354554,-0.008566581215991296, ,-0.0102090248444781, ,-0.027368358568346816, ,-0.022177983220481715, ,
2952.79001,-0.008907577321673169, ,-0.011173543161158112, ,-0.029011538970910224, ,-0.023216439145496946, ,
3221.225466,-0.00927437038536814, ,-0.012276428685208755, ,-0.03103826463080427, ,-0.024289212865807003, ,
3758.096378,-0.053142044473713575, ,-0.055175501366341535, ,-0.07203358962457013, ,-0.04728505163163518, ,
4294.96729,-0.05822033348448612, ,-0.06120916146127585, ,-0.08465644640931172, ,-0.0520577437271498, ,
4831.838202,-0.06424333236103648, ,-0.06689736067295553, ,-0.10150932913845101, ,-0.05799219952563532, ,
5368.709114,-0.0716600551899044, ,-0.07389483218301149, ,-0.1283762355244331, ,-0.06542399129243204, ,
5905.580026,-0.08116977488141784, ,-0.08340496888849497, ,-0.17526978352742242, ,-0.07623070771468737, ,
6442.450938,-0.09341867158401802, ,-0.09443216541998671, ,-0.2865337898452901, ,-0.09128335393562545, ,
