Time (ms),2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP1-5uW_T0s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP1-5uW_T0s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP2-5uW_T25s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP2-5uW_T25s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP3-5uW_T48s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP3-5uW_T48s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP4-5uW_T69s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP4-5uW_T69s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP5-5uW_T91s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP5-5uW_T91s_1_correlation-CH2_2 fitted model: ,
469.762042,-0.004018836169770945, ,-0.0032470881429988996, ,-0.0034669677731011816, ,-0.0034122968128963427, ,-0.002927177064210751, ,
536.870906,-0.00401023386547561, ,-0.0033142613904884044, ,-0.003682356281713095, ,-0.003333275055079743, ,-0.0025141574588279925, ,
603.97977,-0.00415768803833394, ,-0.002897970466011368, ,-0.003519990491071323, ,-0.0032626028639388682, ,-0.0027820055449787606, ,
671.088634,-0.004004399708163131, ,-0.0029498596288701773, ,-0.003625058314634, ,-0.0031306554179822976, ,-0.002609662742111607, ,
738.197498,-0.004009158071544672, ,-0.0029176431391984003, ,-0.003555453504912931, ,-0.0032236201895533556, ,-0.002570432320485927, ,
805.306362,-0.003953673132389146, ,-0.002804555917822138, ,-0.0039060839000784053, ,-0.0032846346454016295, ,-0.002710148651732025, ,
939.52409,-0.007496496473971659, ,-0.006585663224127791, ,-0.007385957349083316, ,-0.0067710980606927595, ,-0.006230432617253201, ,
1073.741818,-0.0074686128032668275, ,-0.006513715263687936, ,-0.007215383494982852, ,-0.006530441079774518, ,-0.006485127537125934, ,
1207.959546,-0.007534409495047578, ,-0.006094767898509934, ,-0.007105188188207379, ,-0.0066701756766088804, ,-0.006964384676636737, ,
1342.177274,-0.0071981596934479475, ,-0.006403099363995857, ,-0.006914310637906151, ,-0.00685641577853735, ,-0.007156578363598731, ,
1476.395002,-0.006977791791218824, ,-0.006344033814772221, ,-0.006905635281759692, ,-0.006776078980966216, ,-0.007501487451619937, ,
1610.61273,-0.0070501035980365945, ,-0.00613222007901959, ,-0.007151415543859785, ,-0.006915265988419961, ,-0.007481021992964743, ,
1879.048186,-0.006859496504913243, ,-0.006603024454873374, ,-0.007206835684655966, ,-0.007000559268107387, ,-0.00806917951310615, ,
2147.483642,-0.006993367312710275, ,-0.007269342226914999, ,-0.007360509079636257, ,-0.007524891239501064, ,-0.008078612334213364, ,
2415.919098,-0.007668660897145019, ,-0.007081164098670212, ,-0.0066891742113598385, ,-0.008048824948656774, ,-0.008326282580210731, ,
2684.354554,-0.00792635639071515, ,-0.007091944928392158, ,-0.0071942594349769795, ,-0.007899541939607846, ,-0.008363804072102798, ,
2952.79001,-0.007726285978411296, ,-0.007737440084439995, ,-0.006864557869922239, ,-0.007525989939460853, ,-0.00962563206382494, ,
3221.225466,-0.007657191632177929, ,-0.007527300060585107, ,-0.0066004741931983135, ,-0.007142309182666895, ,-0.009608830838931826, ,
3758.096378,-0.008228658665180633, ,-0.008286366934052602, ,-0.006722624620940976, ,-0.008101135723973307, ,-0.009829792408026172, ,
4294.96729,-0.008778353354002899, ,-0.008752348042755487, ,-0.008416755263289444, ,-0.0072243154624804795, ,-0.009282909514372828, ,
4831.838202,-0.009315995921542086, ,-0.009653745708590344, ,-0.007410424322081277, ,-0.008138516740139656, ,-0.010518213106485708, ,
5368.709114,-0.008951061608937327, ,-0.01091701199351336, ,-0.0072597015203271775, ,-0.0078092316542843765, ,-0.010809731603297568, ,
5905.580026,-0.009614725125784984, ,-0.012456266177664377, ,-0.006596222981766542, ,-0.008757004418831649, ,-0.011848246720322586, ,
6442.450938,-0.009821223427780468, ,-0.01172478502892127, ,-0.006494054704572205, ,-0.00944028052192969, ,-0.012725519985350653, ,
