Time (ms),2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-10uW_T0s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-10uW_T0s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-10uW_T25s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-10uW_T25s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-10uW_T47s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-10uW_T47s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-10uW_T69s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-10uW_T69s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-10uW_T91s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-10uW_T91s_1_correlation-CH2_2 fitted model: ,
524.288,-0.000014566182696341705, ,0.00013442124114216978, ,0.00002385244046156394, ,0.000001140329376312057, ,-0.00008764610866893329, ,
589.8240000000001,-0.00004325028777730835, ,0.00003247788557446022, ,-0.00007581179138176307, ,0.000019382507237399305, ,0.000027284361414156244, ,
655.36,-0.00003751541240354498, ,-0.000018084189647811058, ,-0.00007030157286794354, ,-0.00008382065217384192, ,-0.00003106932040739499, ,
720.896,0.000042658061400967376, ,0.000052431956459937415, ,-0.000015196747771153564, ,0.0000869939574963935, ,0.00004088618871000414, ,
786.432,0.00011328762467832239, ,-0.00004668319554336966, ,-0.00001944886814013648, ,0.0000014354834381253078, ,0.00011865626919841509, ,
851.9680000000001,0.000049846854885215254, ,-0.000011071019508926192, ,-0.000049224155461470765, ,0.000015577031245899673, ,-0.00004985607440823162, ,
917.504,0.000026645077169569356, ,-0.00002249011001402496, ,-0.00003328276656462487, ,-0.000024852237931209178, ,0.00005968935950635553, ,
983.04,-0.00003005936220290141, ,0.000014691491259150903, ,0.000010259243181940493, ,0.000019204451136108675, ,0.0000014921834329890765, ,
1048.576,-0.000013791607833039749, ,0.000024142221041533276, ,-0.00008201598532957826, ,-0.000007834575528693762, ,0.0000493708890686982, ,
1179.6480000000001,0.000011750347339427346, ,-0.000030239891312763067, ,-0.00004534594861136941, ,-0.000032259746780237824, ,0.000015517774842472516, ,
1310.72,-0.00004693666343408926, ,-0.000039105148272108566, ,-0.0000736948357342244, ,0.000017770268503569474, ,-0.00003446983333511958, ,
1441.792,-0.000027731310207075538, ,-0.00006567262573558213, ,0.000037792180196793874, ,-0.00006977530299628347, ,-0.00002569759240026324, ,
1572.864,-0.000052927405935977625, ,0.00006370492395062154, ,-0.000090524594703901, ,-0.00004938973227371149, ,0.000023459673376998218, ,
1703.9360000000001,0.0000361572127129014, ,-0.000043573486891059206, ,-0.000030639142685247755, ,0.000004093957438051628, ,-0.00003042087141636807, ,
1835.008,-0.00004460192098950392, ,-0.000014050363740447016, ,0.000015494130402084182, ,0.000026959534224434666, ,0.00003225006817788952, ,
1966.08,-0.000058833288439622885, ,-0.000056643882908821106, ,-0.00010496238179286512, ,0.0000628887209235309, ,-0.000014732593335359325, ,
2097.152,0.00004560104724734531, ,-0.000025059986114540222, ,-0.00008280814514466045, ,-0.000026053042746160713, ,-0.00002015541827849423, ,
2359.2960000000003,0.0000127572062979882, ,-0.000056752571910955444, ,-0.000003184637508797676, ,-0.0000165332867889006, ,-0.00002860298390129052, ,
2621.44,-0.00001284981339326871, ,-0.000025358039207093366, ,0.000018290791394717814, ,-0.000046010823403087495, ,0.00001315179335410647, ,
2883.584,-0.000039226883537425616, ,0.00003196839310845329, ,-0.000016497779370254797, ,-0.00004548582707806156, ,-0.00000352932554270591, ,
3145.728,0.00007606752710943882, ,0.000005659066062230673, ,0.00007020940170530137, ,0.000006894503287619889, ,0.00000534574437419966, ,
3407.8720000000003,0.000019834719899928573, ,0.00007441768440452844, ,-0.000021166119718856634, ,-0.000003090334684838157, ,-0.000012275501513330617, ,
3670.016,0.00001595141663590166, ,0.00006615069820009268, ,0.00003302537281942036, ,0.000014866228353319035, ,0.000030983292055678406, ,
3932.16,-0.000013966751497385249, ,0.00005070638034077039, ,-0.00003309067866917882, ,-0.000020737133427474322, ,-0.000023720461831605974, ,
4194.304,-0.00004886417183005518, ,-0.0000022814282378700597, ,0.000036503916446204114, ,-0.000010604535620539428, ,-0.000005275177491282342, ,
4718.592000000001,-0.00004270525088790959, ,-0.00003128383121567923, ,-0.000006575806500870214, ,-8.452671248855444e-7, ,-0.00003433274701640936, ,
5242.88,-0.000022760916602190364, ,-0.000045312594927378394, ,0.0000028670149071506925, ,-0.00001440283878403651, ,-0.000006258545249102765, ,
5767.168,0.000015903011171276327, ,-0.000040507022329424554, ,0.000044844253481900596, ,0.00003251982861361065, ,-0.00002962071712011023, ,
6291.456,-0.000006635011542023434, ,8.05925756177772e-7, ,-0.000056578859804273656, ,0.000005663033732298396, ,0.000013912907619053761, ,
6815.744000000001,0.000005123421860454835, ,0.00005145129741825383, ,-0.000033070315716960164, ,0.00003657044515966819, ,0.000006793134011715554, ,
7340.032,-0.000011733554361996215, ,0.00004087571666928255, ,0.000033046935246765254, ,-0.00006817602830333838, ,-0.000011512651138990951, ,
7864.32,0.000002603021875025524, ,-8.982779661982717e-7, ,0.00001971897726250938, ,-0.000013525038144740352, ,-4.4537029123761034e-7, ,
8388.608,0.000009039600079999647, ,-0.00004258512859685795, ,0.00007059034244408864, ,6.306775648762522e-7, ,-0.000012636586011565603, ,
9437.184000000001,0.0000035035321609180484, ,-0.00000430054619916192, ,-0.00004512225872199266, ,-0.000030290120720375106, ,0.0000024782131108472466, ,
10485.76,-0.00002361507479847906, ,0.00005143980820006254, ,-0.00001538443412530255, ,0.000007664142600999387, ,0.000017546907766488343, ,
11534.336,0.00002510530622156027, ,-0.0000013811843329413311, ,0.0000394569642949864, ,0.00004072457011700204, ,0.000021316325211111876, ,
12582.912,-0.0000026055930542806547, ,-0.00003392408143856802, ,0.000005238323230054289, ,0.000004975901728372984, ,0.000011421778963108499, ,
13631.488000000001,-0.00006150351947893994, ,0.000026116307207860888, ,0.000013593247513021153, ,-0.000006130664358874759, ,0.00002233317046819898, ,
14680.064,-0.00002571117342183514, ,-0.000015896605112859517, ,-0.000005156195290197585, ,-0.000008057463333038206, ,-0.000016080312626233113, ,
15728.64,0.000009860676772136085, ,-0.00005636084802709064, ,-0.00006698563090784312, ,-0.00002817542086417976, ,-0.000026728608392656612, ,
16777.216,-0.000012820443427704981, ,0.000009996255439888092, ,0.00006317674217369313, ,0.000023697617404910736, ,-0.00005036942264983253, ,
