Simulated $D$,Simulated $D_{{clust}}$,nmol,$D$ in $\frac{{\mu m^2}}{{s}}$,$	au_{{D}}$ in $ms$,Trace lengths,Traces used
50.0,0.1,2561.0,54.47249379619555,0.20691277783453008,14750,corrected by labels (control)
50.0,0.1,2561.0,51.77872135938123,0.21767735299440616,14862,corrected by labels (control)
50.0,0.1,2561.0,36.367365163107344,0.30992223264991664,15323,corrected by labels (control)
50.0,0.1,2561.0,53.22863964395547,0.21174794400790112,14357,corrected by labels (control)
50.0,0.1,2561.0,44.16958572329247,0.25517683316194945,13867,corrected by labels (control)
50.0,0.1,2561.0,40.39827531154628,0.27899842060147634,14589,corrected by labels (control)
50.0,0.1,2561.0,35.21711159730145,0.3200448445581405,15878,corrected by labels (control)
50.0,0.1,2561.0,50.64040706415387,0.2225703871745398,14713,corrected by labels (control)
50.0,0.1,2561.0,44.310124883170374,0.2543674845571455,13349,corrected by labels (control)
50.0,0.1,2561.0,72.17272922763111,0.15616778148151197,11514,corrected by labels (control)
50.0,0.1,2561.0,39.36217184378337,0.286342304781262,14400,corrected by labels (control)
50.0,0.1,2561.0,51.620557583656655,0.2183443096033799,13600,corrected by labels (control)
50.0,0.1,2561.0,42.508934986133184,0.265145551414585,14388,corrected by labels (control)
50.0,0.1,2561.0,46.143496745913076,0.24426096420495708,13506,corrected by labels (control)
50.0,0.1,2561.0,82.14817064560464,0.13720396837039106,13928,corrected by labels (control)
50.0,0.1,2561.0,58.47024296357929,0.19276566054233243,12980,corrected by labels (control)
50.0,0.1,2561.0,49.1488059355452,0.22932510347710444,14392,corrected by labels (control)
50.0,0.1,2561.0,55.22995417115059,0.20407503819426437,10771,corrected by labels (control)
50.0,0.1,2561.0,40.319922880096755,0.2795405894119106,14621,corrected by labels (control)
50.0,0.1,2561.0,80.27393788618197,0.1404074012530184,12038,corrected by labels (control)
50.0,0.1,2561.0,70.57483975252534,0.15970358624217382,13271,corrected by labels (control)
50.0,0.1,2561.0,42.798564871615305,0.2633512371444065,14185,corrected by labels (control)
50.0,0.1,2561.0,76.84577340700658,0.14667111159450397,12339,corrected by labels (control)
50.0,0.1,2561.0,39.505595672227706,0.28530274800712696,15450,corrected by labels (control)
50.0,0.1,2561.0,42.39781956669137,0.26584043995979,14087,corrected by labels (control)
50.0,0.1,2561.0,42.35945888303168,0.26608118479672027,13012,corrected by labels (control)
50.0,0.1,2561.0,68.86475860066375,0.16366941866890378,15829,corrected by labels (control)
50.0,0.1,2561.0,37.64109447459664,0.2994348374899587,12985,corrected by labels (control)
50.0,0.1,2561.0,41.91793562804927,0.268883828320091,13532,corrected by labels (control)
50.0,0.1,2561.0,49.7627204018996,0.2264959575344031,15608,corrected by labels (control)
50.0,0.1,2561.0,39.523308191612834,0.2851748885063431,15581,corrected by labels (control)
50.0,0.1,2561.0,34.231889266053884,0.3292560021839633,15697,corrected by labels (control)
50.0,0.1,2561.0,41.78765449434526,0.2697221259085081,13827,corrected by labels (control)
50.0,0.1,2561.0,52.61331638506365,0.2142243785671104,12717,corrected by labels (control)
50.0,0.1,2561.0,37.31612212548621,0.3020425050878239,14667,corrected by labels (control)
50.0,0.1,2561.0,44.204356872982686,0.25497611105012585,15639,corrected by labels (control)
50.0,0.1,2561.0,114.37166156325206,0.09854761968909305,10014,corrected by labels (control)
50.0,0.1,2561.0,52.6277629483723,0.21416557298857453,13858,corrected by labels (control)
50.0,0.1,2561.0,38.13034090869718,0.29559282026702793,15901,corrected by labels (control)
50.0,0.1,2561.0,50.86562672239595,0.22158490385772484,13316,corrected by labels (control)
50.0,0.1,2561.0,38.02118533841484,0.2964414419651793,15197,corrected by labels (control)
50.0,0.1,2561.0,52.72961771034778,0.213751881700693,14653,corrected by labels (control)
50.0,0.1,2561.0,93.98363349747912,0.11992572097403903,9752,corrected by labels (control)
50.0,0.1,2561.0,60.08818384307936,0.18757523170245005,13448,corrected by labels (control)
50.0,0.1,2561.0,47.75640544206934,0.23601137695795218,10396,corrected by labels (control)
50.0,0.1,2561.0,60.536487730785645,0.18618614044919501,14504,corrected by labels (control)
50.0,0.1,2561.0,42.36106096818593,0.2660711216702016,15673,corrected by labels (control)
50.0,0.1,2561.0,46.36195227280263,0.2431100170377635,14070,corrected by labels (control)
50.0,0.1,2561.0,39.75853995251534,0.28348764870154536,11390,corrected by labels (control)
50.0,0.1,2561.0,54.671179609820186,0.20616081612624448,12826,corrected by labels (control)
50.0,0.1,2561.0,44.80600135129954,0.25155235162751527,16214,corrected by labels (control)
50.0,0.1,2561.0,54.12904536468347,0.20822563802868824,12991,corrected by labels (control)
50.0,0.1,2561.0,42.123022128038656,0.26757469995113653,15889,corrected by labels (control)
50.0,0.1,2561.0,48.56361154117825,0.23208848455160777,13430,corrected by labels (control)
50.0,0.1,2561.0,43.026014027565466,0.2619590789824036,12122,corrected by labels (control)
50.0,0.1,2561.0,49.286771460840384,0.22868316736672784,14625,corrected by labels (control)
50.0,0.1,2561.0,48.16049842689835,0.23403111211677113,10726,corrected by labels (control)
50.0,0.1,2561.0,47.688114409487234,0.23634935342930494,12875,corrected by labels (control)
50.0,0.1,2561.0,49.499188017310146,0.22770181609854845,11842,corrected by labels (control)
50.0,0.1,2561.0,73.40228219367518,0.15355183340493211,10627,corrected by labels (control)
50.0,0.1,2561.0,50.03876791507271,0.2252464534313594,14227,corrected by labels (control)
50.0,0.1,2561.0,75.29304475994597,0.14969583236911344,11664,corrected by labels (control)
50.0,0.1,2561.0,46.53169125036755,0.24222319679506596,14626,corrected by labels (control)
50.0,0.1,2561.0,43.557520728802835,0.2587625470494681,14376,corrected by labels (control)
50.0,0.1,2561.0,45.914695938922534,0.2454781584950102,15384,corrected by labels (control)
50.0,0.1,2561.0,41.94765539763075,0.2686933250524803,11613,corrected by labels (control)
50.0,0.1,2561.0,102.25194447735839,0.11022827061680743,11753,corrected by labels (control)
50.0,0.1,2561.0,76.45428037711892,0.1474221580708018,13071,corrected by labels (control)
50.0,0.1,2561.0,67.4991413900098,0.16698071671491213,14020,corrected by labels (control)
50.0,0.1,2561.0,44.076203460779354,0.25571746479876456,15784,corrected by labels (control)
50.0,0.1,2561.0,54.69702989835188,0.20606338274474836,12943,corrected by labels (control)
50.0,0.1,2561.0,53.49907041599629,0.2106775859711941,13009,corrected by labels (control)
50.0,0.1,2561.0,41.67794160596944,0.27043214162310497,13333,corrected by labels (control)
50.0,0.1,2561.0,57.55010450862223,0.19584768964679086,14828,corrected by labels (control)
50.0,0.1,2561.0,37.72183377605664,0.2987939312244984,13432,corrected by labels (control)
50.0,0.1,2561.0,78.93935385762173,0.1427811915875821,13851,corrected by labels (control)
50.0,0.1,2561.0,50.6087959108554,0.22270940859368335,13859,corrected by labels (control)
50.0,0.1,2561.0,66.7226838288699,0.16892388555371946,11615,corrected by labels (control)
50.0,0.1,2561.0,60.69253311553286,0.18570744090528757,10590,corrected by labels (control)
0.4,1.0,2887.0,0.4663043592193742,24.171026463946326,15249,corrected by labels (control)
0.4,1.0,2887.0,0.47314701547785337,23.82146486871921,15375,corrected by labels (control)
0.4,1.0,2887.0,0.47531215528393733,23.712953438382055,14957,corrected by labels (control)
0.4,1.0,2887.0,0.4194626612687707,26.87022242421501,15013,corrected by labels (control)
0.4,1.0,2887.0,0.2849084406507072,39.560270595012476,15234,corrected by labels (control)
0.4,1.0,2887.0,0.31619801102397715,35.645559472195245,15154,corrected by labels (control)
0.4,1.0,2887.0,0.4181954487236292,26.951644359940595,15637,corrected by labels (control)
0.4,1.0,2887.0,0.3476423875857917,32.42140604664769,15390,corrected by labels (control)
0.4,1.0,2887.0,0.3631485964547363,31.03703309603698,15269,corrected by labels (control)
0.4,1.0,2887.0,0.440116448388786,25.609256477932192,14943,corrected by labels (control)
0.4,1.0,2887.0,0.44159604348668047,25.523451066166512,15307,corrected by labels (control)
0.4,1.0,2887.0,0.3688402746957653,30.558091890159933,14948,corrected by labels (control)
0.4,1.0,2887.0,0.45729449350315954,24.647257220618936,15526,corrected by labels (control)
0.4,1.0,2887.0,0.4391093739472436,25.66798997167202,15365,corrected by labels (control)
0.4,1.0,2887.0,0.3580520490613033,31.4788172180388,15032,corrected by labels (control)
0.4,1.0,2887.0,0.40714944143277976,27.6828453141962,14989,corrected by labels (control)
0.4,1.0,2887.0,0.5057783377691976,22.28457441783195,15007,corrected by labels (control)
0.4,1.0,2887.0,0.49107950479541673,22.951589094805612,15088,corrected by labels (control)
0.4,1.0,2887.0,0.4607398147356634,24.46294990462563,14579,corrected by labels (control)
0.4,1.0,2887.0,0.4034844769402086,27.9342964874836,15366,corrected by labels (control)
0.4,1.0,2887.0,0.4669987298065306,24.13508707317989,14895,corrected by labels (control)
0.4,1.0,2887.0,0.48649240950287137,23.16799766405914,15390,corrected by labels (control)
0.4,1.0,2887.0,0.4305498660520521,26.17828013813014,15029,corrected by labels (control)
0.4,1.0,2887.0,0.3705276340294386,30.41893227874479,15671,corrected by labels (control)
0.4,1.0,2887.0,0.2476070730473934,45.51992343444762,14790,corrected by labels (control)
0.4,1.0,2887.0,0.3920084889530149,28.752068704042646,15565,corrected by labels (control)
0.4,1.0,2887.0,0.343421145788191,32.81992138566966,15255,corrected by labels (control)
0.4,1.0,2887.0,0.4667935411793972,24.145696143240674,15080,corrected by labels (control)
0.4,1.0,2887.0,0.2939059023207178,38.34919584107487,15321,corrected by labels (control)
0.4,1.0,2887.0,0.3541728619755372,31.823598635074195,15509,corrected by labels (control)
0.4,1.0,2887.0,0.30772504019110614,36.627032366119366,15586,corrected by labels (control)
0.4,1.0,2887.0,0.37864184865650113,29.76706100220311,14874,corrected by labels (control)
0.4,1.0,2887.0,0.3751464592377125,30.04441260047478,14623,corrected by labels (control)
0.4,1.0,2887.0,0.502959742988287,22.409457544214444,15696,corrected by labels (control)
0.4,1.0,2887.0,0.4608876141572237,24.45510502067887,14623,corrected by labels (control)
0.4,1.0,2887.0,0.37285527521390205,30.22903457777009,15329,corrected by labels (control)
0.4,1.0,2887.0,0.47879667953886595,23.540378387336137,15692,corrected by labels (control)
0.4,1.0,2887.0,0.4548569131993403,24.77934198618084,15019,corrected by labels (control)
0.4,1.0,2887.0,0.3905738430171395,28.85768007370228,15265,corrected by labels (control)
0.4,1.0,2887.0,0.560241042529796,20.11822439150481,14563,corrected by labels (control)
0.4,1.0,2887.0,0.4926836126814787,22.876861979640868,14875,corrected by labels (control)
0.4,1.0,2887.0,0.5206850080063562,21.646590229476008,15382,corrected by labels (control)
0.4,1.0,2887.0,0.45442879817848086,24.802686476129146,14807,corrected by labels (control)
0.4,1.0,2887.0,0.3635142475137827,31.005813620875163,15633,corrected by labels (control)
0.4,1.0,2887.0,0.41141219335145945,27.396015939946725,15493,corrected by labels (control)
0.4,1.0,2887.0,0.2555373240195224,44.1072749360244,15079,corrected by labels (control)
0.4,1.0,2887.0,0.5167139215955214,21.812950137170677,15168,corrected by labels (control)
0.4,1.0,2887.0,0.35039331947616803,32.16686614857572,15399,corrected by labels (control)
0.4,1.0,2887.0,0.44635913485900747,25.251090717579334,15469,corrected by labels (control)
0.4,1.0,2887.0,0.3991333198418691,28.238822585421975,15544,corrected by labels (control)
0.4,1.0,2887.0,0.3724568258897478,30.26137319411461,15053,corrected by labels (control)
0.4,1.0,2887.0,0.569394354551236,19.794813413329724,15094,corrected by labels (control)
0.4,1.0,2887.0,0.35587697975078647,31.671211256310876,14912,corrected by labels (control)
0.4,1.0,2887.0,0.3674050119383528,30.67746666677538,15084,corrected by labels (control)
0.4,1.0,2887.0,0.4496455353341742,25.06653379437747,15343,corrected by labels (control)
0.4,1.0,2887.0,0.4047797931217242,27.844905300289106,15217,corrected by labels (control)
0.4,1.0,2887.0,0.42501199193397526,26.519381148887586,15288,corrected by labels (control)
0.4,1.0,2887.0,0.5225334541314939,21.570016078068566,14872,corrected by labels (control)
0.4,1.0,2887.0,0.48112594356252336,23.426412891992236,15574,corrected by labels (control)
0.4,1.0,2887.0,0.40081148670926803,28.120588807178024,15117,corrected by labels (control)
0.4,1.0,2887.0,0.46267800936916886,24.360472680152604,14673,corrected by labels (control)
0.4,1.0,2887.0,0.47811407537698974,23.5739870198506,15397,corrected by labels (control)
0.4,1.0,2887.0,0.37290234093703234,30.225219231992533,15043,corrected by labels (control)
0.4,1.0,2887.0,0.584515319929092,19.282736692534126,14541,corrected by labels (control)
0.4,1.0,2887.0,0.4377393005717236,25.748327811151754,15028,corrected by labels (control)
0.4,1.0,2887.0,0.39692982368724555,28.39558615738049,15438,corrected by labels (control)
0.4,1.0,2887.0,0.5027519621620511,22.41871908062698,15608,corrected by labels (control)
0.4,1.0,2887.0,0.4861227425277956,23.185615526516067,15514,corrected by labels (control)
0.4,1.0,2887.0,0.3810913468932438,29.57573059275581,15050,corrected by labels (control)
0.4,1.0,2887.0,0.4509016079413652,24.99670617366861,15373,corrected by labels (control)
0.4,1.0,2887.0,0.5084499883811147,22.167480115068223,14876,corrected by labels (control)
0.4,1.0,2887.0,0.3836512876498023,29.378384407335215,15263,corrected by labels (control)
0.4,1.0,2887.0,0.4355814939691331,25.875881236918975,14838,corrected by labels (control)
0.4,1.0,2887.0,0.31774617290961266,35.47188280423833,14761,corrected by labels (control)
0.4,1.0,2887.0,0.47134867202251735,23.91235125068218,15203,corrected by labels (control)
0.4,1.0,2887.0,0.37011495226681795,30.452849683359073,15003,corrected by labels (control)
0.4,1.0,2887.0,0.42589086246812186,26.464655620050245,15155,corrected by labels (control)
0.4,1.0,2887.0,0.46858459754606063,24.053404798131705,15108,corrected by labels (control)
0.4,1.0,2887.0,0.5294035837003366,21.290099564805537,15426,corrected by labels (control)
0.4,1.0,2887.0,0.31157320093233115,36.174661277729484,15037,corrected by labels (control)
0.4,1.0,2887.0,0.45403197819365626,24.82436380755902,15414,corrected by labels (control)
0.4,1.0,2887.0,0.4693860897293469,24.012332818477937,15380,corrected by labels (control)
0.4,1.0,2887.0,0.33954754948972404,33.19433470771118,15887,corrected by labels (control)
0.4,1.0,2887.0,0.39989232330595104,28.185224746917005,15123,corrected by labels (control)
0.4,1.0,2887.0,0.41964487783087223,26.858554941036488,15110,corrected by labels (control)
0.4,1.0,2887.0,0.35893032771310135,31.401790644880133,14995,corrected by labels (control)
0.4,1.0,2887.0,0.4352035520109853,25.898352517721467,14738,corrected by labels (control)
0.4,1.0,2887.0,0.3830733612065769,29.42270632299847,15156,corrected by labels (control)
0.4,1.0,2887.0,0.5263649202269666,21.413005642710747,15432,corrected by labels (control)
0.4,1.0,2887.0,0.43347989164670786,26.001332989469077,14845,corrected by labels (control)
0.4,1.0,2887.0,0.4555777621398074,24.74013427259027,15510,corrected by labels (control)
0.4,1.0,2887.0,0.43191213048947963,26.095713019617456,15292,corrected by labels (control)
0.4,1.0,2887.0,0.42376538311105266,26.597394351089118,15179,corrected by labels (control)
0.4,1.0,2887.0,0.5557394163377534,20.28118696568211,15107,corrected by labels (control)
0.4,1.0,2887.0,0.36252373093501267,31.090530205774357,15695,corrected by labels (control)
0.4,1.0,2887.0,0.45715615201787696,24.654715805955675,14932,corrected by labels (control)
0.4,1.0,2887.0,0.42309575556526524,26.6394896632481,15793,corrected by labels (control)
0.4,1.0,2887.0,0.3973042730650668,28.368824024953685,14865,corrected by labels (control)
0.4,1.0,2887.0,0.30366777145274076,37.116401760465116,15227,corrected by labels (control)
0.4,1.0,2887.0,0.4038342862723276,27.910099241410965,15352,corrected by labels (control)
0.6,1.0,1296.0,0.7595604869837351,14.83891697908501,15014,corrected by labels (control)
0.6,1.0,1296.0,0.6931811325596288,16.259898715543113,15421,corrected by labels (control)
0.6,1.0,1296.0,0.842032274879317,13.385537993256177,14464,corrected by labels (control)
0.6,1.0,1296.0,0.819728722648689,13.749737804143605,14694,corrected by labels (control)
0.6,1.0,1296.0,0.657284294760865,17.147914679820083,14954,corrected by labels (control)
0.6,1.0,1296.0,0.7656476276674794,14.72094289808215,15025,corrected by labels (control)
0.6,1.0,1296.0,0.6626763384834778,17.008386073869215,15773,corrected by labels (control)
0.6,1.0,1296.0,0.641355681567536,17.573797708312906,15260,corrected by labels (control)
0.6,1.0,1296.0,0.6895729132520152,16.34497932030263,14808,corrected by labels (control)
0.6,1.0,1296.0,0.5854131204485393,19.253164326602768,15438,corrected by labels (control)
0.6,1.0,1296.0,0.808121332295188,13.947231135371107,14802,corrected by labels (control)
0.6,1.0,1296.0,0.5430341944470058,20.755700326427526,14734,corrected by labels (control)
0.6,1.0,1296.0,0.7047681659397813,15.992571105869274,15805,corrected by labels (control)
0.6,1.0,1296.0,0.7101635959405532,15.871068400820295,15184,corrected by labels (control)
0.6,1.0,1296.0,0.41476249081698435,27.174721090963903,15005,corrected by labels (control)
0.6,1.0,1296.0,0.6760661646599087,16.67152654003158,15689,corrected by labels (control)
0.6,1.0,1296.0,0.7069438730394537,15.943351992692072,14843,corrected by labels (control)
0.6,1.0,1296.0,0.5719672891952777,19.7057685288309,15044,corrected by labels (control)
0.6,1.0,1296.0,0.71530019956365,15.75709752887059,15162,corrected by labels (control)
0.6,1.0,1296.0,0.6048428682171396,18.634682822942203,15369,corrected by labels (control)
0.6,1.0,1296.0,0.7435423856200196,15.158591123956441,15379,corrected by labels (control)
0.6,1.0,1296.0,0.45160238940091996,24.95791712239791,15138,corrected by labels (control)
0.6,1.0,1296.0,0.5253156723194902,21.45577526209825,15258,corrected by labels (control)
0.6,1.0,1296.0,0.6959015212783692,16.19633620895113,15516,corrected by labels (control)
0.6,1.0,1296.0,0.5738086465177084,19.642532533007397,15195,corrected by labels (control)
0.6,1.0,1296.0,0.6198283863352324,18.184154284358815,15248,corrected by labels (control)
0.6,1.0,1296.0,0.6470717127808197,17.418556219228257,15625,corrected by labels (control)
0.6,1.0,1296.0,0.515669294249058,21.85713815548872,15045,corrected by labels (control)
0.6,1.0,1296.0,0.5767432950351918,19.542585243678104,15294,corrected by labels (control)
0.6,1.0,1296.0,0.6067819428705754,18.575132532164204,15456,corrected by labels (control)
0.6,1.0,1296.0,0.5972880589795136,18.870383958792004,15066,corrected by labels (control)
0.6,1.0,1296.0,0.5190290331537191,21.71565420620106,15603,corrected by labels (control)
0.6,1.0,1296.0,0.757207086567643,14.885036348557941,14758,corrected by labels (control)
0.6,1.0,1296.0,0.679332617658034,16.591364397901927,15265,corrected by labels (control)
0.6,1.0,1296.0,0.7393561895431963,15.244418274105115,15499,corrected by labels (control)
0.6,1.0,1296.0,0.6349264340054356,17.751749499294807,15225,corrected by labels (control)
0.6,1.0,1296.0,0.5812152442892676,19.392221931012337,15232,corrected by labels (control)
0.6,1.0,1296.0,0.5902526931747853,19.09530466743241,14887,corrected by labels (control)
0.6,1.0,1296.0,0.6737782211310064,16.72813791461736,15117,corrected by labels (control)
0.6,1.0,1296.0,0.7429479611718937,15.1707193450892,15428,corrected by labels (control)
0.6,1.0,1296.0,0.7452753815196538,15.123342708520415,15056,corrected by labels (control)
0.6,1.0,1296.0,0.7337940734659587,15.359970071314429,15360,corrected by labels (control)
0.6,1.0,1296.0,0.7214671001745462,15.622410230789725,14871,corrected by labels (control)
0.6,1.0,1296.0,0.7390346037201999,15.251051777830249,15355,corrected by labels (control)
0.6,1.0,1296.0,0.753879011450355,14.950747846476236,15424,corrected by labels (control)
0.6,1.0,1296.0,0.5157602566425006,21.853283307088088,14967,corrected by labels (control)
0.6,1.0,1296.0,0.642074794964516,17.554115338802415,15183,corrected by labels (control)
0.6,1.0,1296.0,0.7142972715334944,15.779221699598095,15281,corrected by labels (control)
0.6,1.0,1296.0,0.6414033551773439,17.572491500030665,14914,corrected by labels (control)
0.6,1.0,1296.0,0.6448521175645068,17.478511274048106,15488,corrected by labels (control)
0.6,1.0,1296.0,0.6693876545053515,16.83785909567431,15737,corrected by labels (control)
0.6,1.0,1296.0,0.7517961441021367,14.992169214176997,15194,corrected by labels (control)
0.6,1.0,1296.0,0.6696703873723082,16.8307502011117,14895,corrected by labels (control)
0.6,1.0,1296.0,0.6492089052540897,17.361214419160994,15300,corrected by labels (control)
0.6,1.0,1296.0,0.6712243169497644,16.791785878920376,14985,corrected by labels (control)
0.6,1.0,1296.0,0.5936468910344248,18.986126563057216,15245,corrected by labels (control)
0.6,1.0,1296.0,0.67348105631295,16.735518989427444,15287,corrected by labels (control)
0.6,1.0,1296.0,0.6091098896702859,18.504140546866022,14869,corrected by labels (control)
0.6,1.0,1296.0,0.581413440512112,19.385611376677883,15012,corrected by labels (control)
0.6,1.0,1296.0,0.5865056188661718,19.217300984659182,15686,corrected by labels (control)
0.6,1.0,1296.0,0.6528264574769204,17.265009525664787,15074,corrected by labels (control)
0.6,1.0,1296.0,0.7180563910311429,15.696615401973615,14691,corrected by labels (control)
0.6,1.0,1296.0,0.6988157153777559,16.1287944144935,15202,corrected by labels (control)
0.6,1.0,1296.0,0.6965616477799308,16.180987056734946,15216,corrected by labels (control)
0.6,1.0,1296.0,0.6666908772834463,16.905968554528595,15944,corrected by labels (control)
0.6,1.0,1296.0,0.5282269639822835,21.337523026035928,15430,corrected by labels (control)
0.6,1.0,1296.0,0.5505921404780033,20.470788044958148,15038,corrected by labels (control)
0.6,1.0,1296.0,0.5844945937685891,19.283420457790275,14880,corrected by labels (control)
0.6,1.0,1296.0,0.6318210267096452,17.838999543338506,15082,corrected by labels (control)
0.6,1.0,1296.0,0.5995298019848243,18.79982441178183,15336,corrected by labels (control)
0.6,1.0,1296.0,0.574296188655804,19.62585723113717,15216,corrected by labels (control)
0.6,1.0,1296.0,0.51648923680016,21.822439276321305,15688,corrected by labels (control)
0.6,1.0,1296.0,0.6466809848251307,17.42908059990791,15016,corrected by labels (control)
0.6,1.0,1296.0,0.6577094702786105,17.136829430433057,15125,corrected by labels (control)
0.6,1.0,1296.0,0.5991903164254201,18.810475900519513,15161,corrected by labels (control)
0.6,1.0,1296.0,0.7920071932204875,14.231000808356637,15100,corrected by labels (control)
0.6,1.0,1296.0,0.5182638355952729,21.74771657373932,15479,corrected by labels (control)
0.6,1.0,1296.0,0.7412016072948636,15.206463256441909,15464,corrected by labels (control)
0.6,1.0,1296.0,0.6595739445048969,17.0883872852278,14983,corrected by labels (control)
0.6,1.0,1296.0,0.5532849366067829,20.37115826082089,15586,corrected by labels (control)
0.6,1.0,1296.0,0.6582386098436562,17.123053613676824,15126,corrected by labels (control)
0.6,1.0,1296.0,0.6444915234508044,17.48829053110948,14941,corrected by labels (control)
0.6,1.0,1296.0,0.5116370052573074,22.02939758291467,15092,corrected by labels (control)
0.6,1.0,1296.0,0.5195135223457542,21.69540256825837,15079,corrected by labels (control)
0.6,1.0,1296.0,0.7334174177753432,15.367858376111707,14895,corrected by labels (control)
0.6,1.0,1296.0,0.624354588400545,18.052329904099714,15444,corrected by labels (control)
0.6,1.0,1296.0,0.6677935584425453,16.878052901905537,14604,corrected by labels (control)
0.6,1.0,1296.0,0.5769421373051747,19.53584992004697,14734,corrected by labels (control)
0.6,1.0,1296.0,0.8442178692777356,13.350884193659507,15049,corrected by labels (control)
0.6,1.0,1296.0,0.7558630318263041,14.911504508577545,14916,corrected by labels (control)
0.6,1.0,1296.0,0.6549668439536585,17.208588665203486,14669,corrected by labels (control)
0.6,1.0,1296.0,0.6370487405112201,17.692610141415884,15309,corrected by labels (control)
0.6,1.0,1296.0,0.6163653390649261,18.286321914279103,15543,corrected by labels (control)
0.6,1.0,1296.0,0.6853108214631761,16.446632176157248,15020,corrected by labels (control)
0.6,1.0,1296.0,0.6802741409463613,16.56840136722724,14854,corrected by labels (control)
0.6,1.0,1296.0,0.6458814294760351,17.450656564144534,15066,corrected by labels (control)
0.6,1.0,1296.0,0.5880154972298918,19.16795570872254,15845,corrected by labels (control)
0.6,1.0,1296.0,0.6867609672051338,16.41190391587644,14703,corrected by labels (control)
0.6,1.0,1296.0,0.481684036948405,23.399270356456327,14899,corrected by labels (control)
0.6,1.0,1296.0,0.5742540979435913,19.627295734252083,15039,corrected by labels (control)
3.0,0.01,766.0,1.5464234768160878,7.288466048220416,3217,corrected by labels (control)
3.0,0.01,766.0,3.097889292008814,3.638301418975613,15617,corrected by labels (control)
3.0,0.01,766.0,2.695963645412754,4.180714760795456,14923,corrected by labels (control)
3.0,0.01,766.0,2.431631234027643,4.635182691035008,12878,corrected by labels (control)
3.0,0.01,766.0,3.1615820549617646,3.5650047384524823,13516,corrected by labels (control)
3.0,0.01,766.0,3.010409780263418,3.7440268367580125,16137,corrected by labels (control)
3.0,0.01,766.0,2.8870028972890465,3.904067785151436,11735,corrected by labels (control)
3.0,0.01,766.0,3.0498305488018125,3.6956331922680388,16384,corrected by labels (control)
3.0,0.01,766.0,2.8709502334222714,3.9258970342754917,15349,corrected by labels (control)
3.0,0.01,766.0,1.0922981954556932,10.318661198779042,8435,corrected by labels (control)
3.0,0.01,766.0,2.656342793506114,4.2430724808933,12695,corrected by labels (control)
3.0,0.01,766.0,2.703174651575588,4.169562259092476,15898,corrected by labels (control)
3.0,0.01,766.0,2.924220625510334,3.854379149308547,16384,corrected by labels (control)
3.0,0.01,766.0,2.225757526327523,5.063918631578055,7775,corrected by labels (control)
3.0,0.01,766.0,2.3760806344359735,4.74354903768681,12320,corrected by labels (control)
3.0,0.01,766.0,2.5065007289994847,4.496729195624082,13784,corrected by labels (control)
3.0,0.01,766.0,3.046866652152467,3.699228188730399,13949,corrected by labels (control)
3.0,0.01,766.0,2.7307441828714385,4.127466453153169,15997,corrected by labels (control)
3.0,0.01,766.0,2.1911950241251983,5.143793629891445,11840,corrected by labels (control)
3.0,0.01,766.0,2.625299062861218,4.293246116753309,14096,corrected by labels (control)
3.0,0.01,766.0,2.8084247361763377,4.013301429003412,7501,corrected by labels (control)
3.0,0.01,766.0,2.627023511530543,4.290427914890774,9409,corrected by labels (control)
3.0,0.01,766.0,2.996687333903098,3.76117150409042,13965,corrected by labels (control)
3.0,0.01,766.0,2.644502703957335,4.262069760820659,14012,corrected by labels (control)
3.0,0.01,766.0,2.835776976750281,3.974591478580002,13406,corrected by labels (control)
3.0,0.01,766.0,2.552295720385537,4.416045882505527,8005,corrected by labels (control)
3.0,0.01,766.0,2.8041801074905672,4.019376279304463,9777,corrected by labels (control)
3.0,0.01,766.0,2.903600075095356,3.881751865079036,16345,corrected by labels (control)
3.0,0.01,766.0,2.6427685234592624,4.264866524212924,16263,corrected by labels (control)
3.0,0.01,766.0,2.622300661351007,4.298155117399158,8762,corrected by labels (control)
3.0,0.01,766.0,2.7530322471934157,4.094051211508811,16384,corrected by labels (control)
3.0,0.01,766.0,2.5116531417008305,4.487504592020434,9256,corrected by labels (control)
3.0,0.01,766.0,2.9352656242457176,3.8398756534483582,16345,corrected by labels (control)
3.0,0.01,766.0,2.225716333983985,5.064012351821168,6271,corrected by labels (control)
3.0,0.01,766.0,3.087015222557154,3.6511174044708983,13740,corrected by labels (control)
3.0,0.01,766.0,2.230739938087711,5.05260824648483,3820,corrected by labels (control)
3.0,0.01,766.0,3.0334124682328456,3.715635484781642,16384,corrected by labels (control)
3.0,0.01,766.0,3.0208800230197297,3.7310501976434884,16381,corrected by labels (control)
3.0,0.01,766.0,3.08630657935217,3.6519557332217056,16384,corrected by labels (control)
3.0,0.01,766.0,2.5261138860672556,4.46181586234507,11379,corrected by labels (control)
3.0,0.01,766.0,2.9152172281995696,3.866283067319138,16384,corrected by labels (control)
3.0,0.01,766.0,0.8961035940207196,12.577848233342115,11456,corrected by labels (control)
3.0,0.01,766.0,2.7627079239142756,4.07971284600216,11548,corrected by labels (control)
3.0,0.01,766.0,2.467510563773583,4.567783892162194,6464,corrected by labels (control)
3.0,0.01,766.0,2.041305378972489,5.52149380638894,12656,corrected by labels (control)
3.0,0.01,766.0,3.0661693164332355,3.675940185865613,16384,corrected by labels (control)
